TimeLeft,StrideLeft(cm),ContactTimeLeft(s),Left0,Left1,Left2,Left3,Left4,LPeak1,LPTime1,LPeak2,LPTime2,LPeak3,LPTime3,LPeak4,LPTime4,LPeak5,LPTime5,TIL0_1,TIL1_2,TIL2_3,TIL3_4,,TimeRight,StrideRight,ContactTimeRight,Right0,Right1,Right2,Right3,Right4,RPeak1,RPTime1,RPeak2,RPTime2,RPeak3,RPTime3,RPeak4,RPTime4,RPeak5,RPTime5,TIR0_1,TIR1_2,TIR2_3,TIR3_4
31.151460045,300.04928700000005,0.969579484,2,4,5,3,1,900,1426.0,950,400.0,946,382.0,981,189.0,877,1589.0,9.51161736E8,-3.4908807E8,1.915926761E9,665.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,32.101445359,289.62807033333337,1.019416891,4,5,3,2,1,982,7.67617356E8,1000,5.67103958E8,950,5.33763442E8,971,6.80371157E8,922,4.65987653E8,5.16382712E8,1.833381309E9,1.883761171E9,-3.15164932E8
33.568236697,260.475297,1.617323378,3,4,0,2,1,964,1352.0,975,315.0,2000,382.0,975,306.0,874,1560.0,1.482126709E9,1.665641181E9,6.3435344E8,665.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,35.184521897,260.475297,2.452182581,5,4,3,2,1,951,2.018928774E9,969,6.99177091E8,977,3.434966295E9,961,4.67668896E8,941,3464.0,2.436241253E9,3.549651859E9,2.934611307E9,3.069371306E9
,,,,,,,,,,,,,,,,,,,,,,,35.518442168,1088.2396896666667,0.30281088,0,0,0,0,1,2000,2.018928774E9,2000,6.99177091E8,2000,3.434966295E9,2000,4.67668896E8,956,1.949138763E9,2.436241253E9,3.549651859E9,2.934611307E9,3.069371306E9
,,,,,,,,,,,,,,,,,,,,,,,44.842125054,1132.8295093333334,9.008775082,0,0,0,0,1,2000,2.018928774E9,2000,6.99177091E8,2000,3.434966295E9,2000,4.67668896E8,947,5.581882333E9,2.436241253E9,3.549651859E9,2.934611307E9,3.069371306E9
,,,,,,,,,,,,,,,,,,,,,,,46.324631656,1881.0915446666668,1.449518506,0,0,0,0,1,2000,2.018928774E9,2000,6.99177091E8,2000,3.434966295E9,2000,4.67668896E8,996,1825.0,2.436241253E9,3.549651859E9,2.934611307E9,3.069371306E9
,,,,,,,,,,,,,,,,,,,,,,,47.391656456,2715.201309,0.014209578,0,0,0,0,1,2000,2.018928774E9,2000,6.99177091E8,2000,3.434966295E9,2000,4.67668896E8,1000,2570.0,2.436241253E9,3.549651859E9,2.934611307E9,3.069371306E9
,,,,,,,,,,,,,,,,,,,,,,,47.843208717,2848.6330316666663,0.06547089,0,0,0,0,1,2000,2.018928774E9,2000,6.99177091E8,2000,3.434966295E9,2000,4.67668896E8,999,1.9753727E7,2.436241253E9,3.549651859E9,2.934611307E9,3.069371306E9
,,,,,,,,,,,,,,,,,,,,,,,48.228740144,2976.3591553333335,0.067824097,0,0,0,0,1,2000,2.018928774E9,2000,6.99177091E8,2000,3.434966295E9,2000,4.67668896E8,1000,1702.0,2.436241253E9,3.549651859E9,2.934611307E9,3.069371306E9
,,,,,,,,,,,,,,,,,,,,,,,48.459011907,3041.527587666667,0.102590566,0,0,0,0,1,2000,2.018928774E9,2000,6.99177091E8,2000,3.434966295E9,2000,4.67668896E8,1000,2524.0,2.436241253E9,3.549651859E9,2.934611307E9,3.069371306E9
,,,,,,,,,,,,,,,,,,,,,,,48.641239355,3120.906962333333,0.046680219,0,0,0,0,1,2000,2.018928774E9,2000,6.99177091E8,2000,3.434966295E9,2000,4.67668896E8,999,1992.0,2.436241253E9,3.549651859E9,2.934611307E9,3.069371306E9
,,,,,,,,,,,,,,,,,,,,,,,48.892578012,3214.075950333333,0.018511577,0,0,0,0,1,2000,2.018928774E9,2000,6.99177091E8,2000,3.434966295E9,2000,4.67668896E8,1000,2863.0,2.436241253E9,3.549651859E9,2.934611307E9,3.069371306E9
,,,,,,,,,,,,,,,,,,,,,,,49.009554388,3248.273048333333,0.032896591,0,0,0,0,1,2000,2.018928774E9,2
