Speed, AvePeak
14.224282233245757,18.69786700580369
16.986387536232964,10.87190198067327
15.89146914666558,13.974170751114192
15.707706619745178,14.494831244055328
14.224282233245757,18.69786700580369
13.661817153364723,20.29151806546662
12.906539500461594,22.431471415358818
11.569952642795942,26.21846751207816
9.823137948403462,31.16777581285686
9.233640676493689,32.83801808326788
7.442996562446264,37.911509739735585
6.838615111038283,39.6239238520582
6.63630992919033,40.197121867294065
17.348469459119602,9.846003199161123
16.6228659237921,11.901879882589045
16.07486524780947,13.454548464539842
15.523576567770938,15.016533057982343
15.154209469522009,16.063073169687637
13.473570498723046,20.824883586951376
10.603485466455133,28.956791178377124
9.823137948403462,31.16777581285686
7.241957103688121,38.48112153955032
6.63630992919033,40.197121867294065
5.413515950299218,43.66170480748555
5.002471039847446,44.82633205376557
4.589684413673429,45.99589416125862
16.257896018074586,12.935961282122012
15.339077887064017,15.539279319985289
14.783358969272083,17.1138162537291
14.224282233245757,18.69786700580369
14.037171874011136,19.22801302363511
13.849683895484421,19.759228962794136
13.28494277797885,21.35932879572659
12.716761613056999,22.969175429671832
10.214114534093957,30.060008820067118
9.823137948403462,31.16777581285686
9.233640676493689,32.83801808326788
8.043604560463557,36.20978707868659
7.643616752260173,37.34308586859618
12.906539500461594,22.431471415358818
11.953780993359024,25.130953852149435
10.797571900432086,28.406879615442424
9.430545756986964,32.2801203552036
7.843818983345306,36.77584621385497
12.906539500461594,22.431471415358818
11.377449773725198,26.763892307778608
8.640474334426804,34.51865605245739
16.07486524780947,13.454548464539842
10.018827568017858,30.613321890616067
7.442996562446264,37.911509739735585
7.241957103688121,38.48112153955032
10.214114534093957,30.060008820067118
9.430545756986964,32.2801203552036
7.643616752260173,37.34308586859618
13.661817153364723,20.29151806546662
11.569952642795942,26.21846751207816
8.640474334426804,34.51865605245739
6.838615111038283,39.6239238520582
14.96897020259677,16.58791775930915
11.184552835321655,27.31043363325531
8.640474334426804,34.51865605245739
8.043604560463557,36.20978707868659
7.643616752260173,37.34308586859618
7.241957103688121,38.48112153955032
15.707706619745178,14.494831244055328
13.473570498723046,20.824883586951376
9.627044428645373,31.72337411883811
7.643616752260173,37.34308586859618
7.04049706028823,39.051924995850015
6.4335801824276935,40.77152281645487
12.716761613056999,22.969175429671832
8.44193094474917,35.08119565654402
8.242974782951629,35.64490478163705
7.442996562446264,37.911509739735585
12.145108872789399,24.588858193763375
8.44193094474917,35.08119565654402
7.241957103688121,38.48112153955032
6.4335801824276935,40.77152281645487
16.804807227337477,11.38637952254381
11.569952642795942,26.21846751207816
8.44193094474917,35.08119565654402
6.838615111038283,39.6239238520582
16.804807227337477,11.38637952254381
14.597374648041214,17.640771830549895
7.643616752260173,37.34308586859618
6.230424532835717,41.3471304902988
15.339077887064017,15.539279319985289
10.99126061630663,27.858094920464552
9.036327925026304,33.397070879092134
7.843818983345306,36.77584621385497
7.643616752260173,37.34308586859618
7.241957103688121,38.48112153955032
15.707706619745178,14.494831244055328
12.145108872789399,24.588858193763375
11.569952642795942,26.21846751207816
14.037171874011136,19.22801302363511
11.184552835321655,27.31043363325531
10.214114534093957,30.060008820067118
9.823137948403462,31.16777581285686
8.838606235213911,33.957282333560585
11.953780993359024,25.130953852149435
10.018827568017858,30.613321890616067
9.233640676493689,32.83801808326788
11.762062648868588,25.674155828205667
10.99126061630663,27.858094920464552
10.214114534093957,30.060008820067118
9.627044428645373,31.72337411883811
8.838606235213911,33.957282333560585
9.823137948403462,31.16777581285686
9.430545756986964,32.2801203552036
