StrideLeft,ContactTimeLeft,LeftOrder1,LeftOrder2,LeftOrder3,LeftOrder4,LeftOrder5,LPeak1,LPeak2,LPeak3,LPeak4,LPeak5,TIL0_1,TIL1_2,TIL2_3,TIL3_4,,StrideRight,ContactTimeRight,RightOrder1,RightOrder2,RightOrder3,RightOrder4,RightOrder5,RPeak1,RPeak2,RPeak3,RPeak4,RPeak5,TIR0_1,TIR1_2,TIR2_3,TIR3_4
-163800,0,0,0,0,0,1,2000,2000,2000,2000,962,0,0,0,0
,,,,,,,,,,,,,,,,,0,0,0,0,0,0,1,2000,2000,2000,2000,467,0,0,0,0
0,0,0,0,0,0,1,2000,2000,2000,2000,919,0,0,0,0
,,,,,,,,,,,,,,,,,0,0,0,2,4,3,1,2000,958,929,857,809,0,0,294843,0
0,0,0,0,1,2,0,2000,2000,982,959,2000,1,0,0,0
0,0,0,0,0,0,1,2000,2000,2000,2000,993,1,0,0,0
,,,,,,,,,,,,,,,,,0,0,0,3,2,4,1,2000,969,986,875,589,0,0,0,0
0,0,4,3,2,1,0,986,984,983,973,2000,525316,1,294845,0
,,,,,,,,,,,,,,,,,0,0,0,1,2,0,0,2000,938,978,2000,2000,0,0,0,0
0,0,2,0,3,0,1,984,2000,968,2000,968,18840,0,294845,0
,,,,,,,,,,,,,,,,,0,0,0,2,3,0,1,2000,957,945,2000,555,0,0,0,0
0,0,0,0,2,0,1,2000,2000,979,2000,995,0,0,294845,0
,,,,,,,,,,,,,,,,,0,0,0,2,3,0,1,2000,984,992,2000,537,0,0,0,0
,,,,,,,,,,,,,,,,,0,0,0,1,2,3,0,2000,955,954,844,2000,0,0,0,0
0,0,0,0,0,0,1,2000,2000,2000,2000,988,0,0,294845,0
0,0,0,0,1,0,0,2000,2000,972,2000,2000,0,0,294845,0
0,0,0,0,1,0,0,2000,2000,992,2000,2000,0,0,294845,0
,,,,,,,,,,,,,,,,,0,0,0,3,2,0,1,2000,930,946,2000,592,0,1,0,0
0,0,0,0,0,0,1,2000,2000,2000,2000,975,0,0,294845,0
0,0,0,0,1,0,0,2000,2000,991,2000,2000,0,0,294845,0
,,,,,,,,,,,,,,,,,0,0,0,1,2,0,3,2000,935,960,2000,587,0,0,0,0
0,0,0,0,0,2,1,2000,2000,2000,992,990,0,0,294845,0
,,,,,,,,,,,,,,,,,0,0,0,1,2,0,3,2000,931,962,2000,616,0,0,0,0
0,0,0,0,2,0,1,2000,2000,1000,2000,977,15027,0,294845,0
0,0,0,0,1,0,0,2000,2000,987,2000,2000,15027,0,294845,0
,,,,,,,,,,,,,,,,,0,0,0,4,1,2,3,2000,995,964,801,668,0,0,1,0
0,0,4,0,2,1,3,1000,2000,951,989,994,0,0,6,0
,,,,,,,,,,,,,,,,,0,0,0,2,1,3,4,2000,960,962,831,545,0,0,0,0
