TimeLeft,StrideLeft(cm),ContactTimeLeft(s),Left0,Left1,Left2,Left3,Left4,LPeak1,LPTime1,LPeak2,LPTime2,LPeak3,LPTime3,LPeak4,LPTime4,LPeak5,LPTime5,TIL0_1,TIL1_2,TIL2_3,TIL3_4,,TimeRight,StrideRight,ContactTimeRight,Right0,Right1,Right2,Right3,Right4,RPeak1,RPTime1,RPeak2,RPTime2,RPeak3,RPTime3,RPeak4,RPTime4,RPeak5,RPTime5,TIR0_1,TIR1_2,TIR2_3,TIR3_4
,,,,,,,,,,,,,,,,,,,,,,,20.833215371,303.6255795,1.415854014,0,3,4,1,2,2000,0.298745088,815,20.548413241,984,0.716843434,654,2.850693447,616,0.416970302,1.116630082,2.434420748,-0.036374489,1.519263844
21.786191763,167.15868075,1.154330004,4,0,2,3,1,1014,1.807E-6,2000,0.0,898,1.818E-6,1007,2.04E-7,984,1.88E-7,1.1350867,-0.349596289,3.918326412,0.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,22.753533819,296.03081225,1.453027562,5,2,4,1,3,971,0.583734776,827,22.466902559,947,0.630934185,713,0.381566949,814,0.95062352,1.431905958,-0.39676839,1.901547247,1.917579378
23.586001517,199.78169825000003,1.101381704,4,0,1,2,3,1008,4.672E-6,2000,0.0,890,5.16E-7,992,2.86E-7,992,1.54E-7,0.865747519,-0.48463419,2.06778049,0.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,24.435482528,200.0338065,1.151734867,0,1,4,2,3,2000,0.583734776,957,23.400908992,972,0.436387645,755,0.314637088,527,0.750746445,1.132273557,-0.214972719,1.915169385,1.917579378
,,,,,,,,,,,,,,,,,,,,,,,24.636748849,129.34889525,0.035471014,0,0,0,1,0,2000,0.583734776,2000,23.400908992,2000,0.436387645,1000,3.04E-6,2000,0.750746445,1.132273557,-0.214972719,1.915169385,1.917579378
,,,,,,,,,,,,,,,,,,,,,,,24.700045643,149.338584,0.018808993,0,0,0,1,0,2000,0.583734776,2000,23.400908992,2000,0.436387645,1000,3.778E-6,2000,0.750746445,1.132273557,-0.214972719,1.915169385,1.917579378
25.38680104,237.8950605,1.302919231,4,0,2,1,3,1015,1.747E-6,2000,0.0,923,2.25E-7,971,1.46E-7,988,1.83E-7,1.283173976,-0.499644033,2.301190883,0.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,26.12202581,233.03726575000005,1.086561021,5,3,4,1,2,944,0.68465084,904,25.367059537,924,0.548098073,757,0.082152816,894,0.567151872,0.716871457,1.567300313,0.117906698,1.850423055
27.154825736,216.92725800000002,1.187215593,4,0,3,1,2,1014,1.573E-6,2000,0.0,929,3.24E-7,950,3.87E-7,976,2.24E-7,0.366614409,1.768469497,2.135860266,0.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,27.90421356,224.68424825000002,1.068893293,5,2,4,3,1,965,0.650490626,864,27.720312751,942,0.549186728,736,0.183084039,663,0.850860217,1.049286914,-0.032890455,1.901287214,1.732892146
28.905500703,204.60570475000003,1.171443121,0,0,1,2,3,2000,1.573E-6,2000,0.0,904,1.61E-6,987,2.91E-7,983,3.12E-7,1.017931296,-0.36579063,2.135860266,0.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,29.789125834,254.537468,1.2366458,5,3,4,1,2,976,1.984748878,858,29.6022819,964,0.217269394,700,0.736223287,733,0.801484033,0.98259976,1.887373702,-0.019194955,1.486775514
30.588974763,179.509273,1.018344256,4,0,2,3,1,1015,1.745E-6,2000,0.0,900,2.579E-6,1002,2.54E-7,978,2.31E-7,0.998635698,-0.200171143,1.98289315,0.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,31.456075944,240.90027975,1.167403365,0,3,4,1,2,2000,1.984748878,852,31.253936943,981,0.451972778,678,0.785642291,626,0.516068666,0.915609875,1.903792399,-0.052563014,1.486775514
32.170713264,158.86095850000004,0.918444773,0,0,2,3,1,2000,1.745E-6,2000,0.0,911,1.903E-6,1005,6.36E-7,964,2.25E-7,0.89943625,-0.115747363,1.98289315,0.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,32.853254039,211.89944949999997,0.965541104,5,3,4,1,2,972,2.232349671,843,32.504609143,935,0.500603146,709,0.134869701,891,0.335608618,0.51502992,1.597854313,0.036606891,1.4158214
33.487951173,125.92663325,0.752642055,4,0,1,2,3,1013,1.5556E-5,2000,0.0,897,2.127E-6,1004,4.59E-7,982,2.58E-7,0.566031077,-0.182636432,1.34923185,0.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,34.074358274,178.86764050000002,0.835342618,5,3,4,2,1,958,0.57083847,821,33.803912411,942,0.352852664,746,0.284140888,601,0.36931861,0.748719039,1.617841801,3.99E-7,1.181844882
34.591942516,108.7051805,0.637455918,4,0,1,3,2,990,1.617E-6,2000,0.0,892,4.05E-7,1000,2.15E-7,995,2.627E-6,0.165961809,1.018398317,1.433864785,0.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,35.070943365,145.83973399999996,0.681635177,4,3,5,2,1,945,0.148974844,829,34.753046495,959,0.132352377,768,0.198963756,779,0.368134449,0.596433114,1.067990856,0.99980183,1.047E-6
,,,,,,,,,,,,,,,,,,,,,,,35.157223639,28.553471000000002,0.070340719,0,0,0,0,1,2000,0.148974844,2000,34.753046495,2000,0.132352377,2000,0.198963756,996,0.016125,0.596433114,1.067990856,0.99980183,1.047E-6
35.539524167,103.51450700000001,0.566849002,4,5,3,1,2,983,5.56E-6,1015,2.82E-7,907,3.26E-7,970,2.88E-7,971,2.55E-7,0.114210652,1.402004747,1.18414649,2.067E-6,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,35.991271437,137.68967250000003,0.604541065,5,2,4,3,1,982,0.381883479,742,0.26889233,986,0.363317172,557,0.166590163,610,0.366635825,0.583139877,1.271E-6,0.914138926,0.902106276
,,,,,,,,,,,,,,,,,,,,,,,36.04118455,16.383214499999998,0.038103134,0,0,0,0,1,2000,0.381883479,2000,0.26889233,2000,0.363317172,2000,0.166590163,1006,0.01659273,0.583139877,1.271E-6,0.914138926,0.902106276
36.370623945,87.43599474999999,0.433141122,4,5,1,2,3,959,1.724E-6,1013,3.05E-7,904,2.66E-7,983,1.97E-7,973,1.653E-6,0.266911769,-0.201381407,0.830950229,-0.03121975,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,36.809653663,117.24156150000002,0.522423204,5,3,4,1,2,964,0.370282774,817,0.216276509,952,0.185055981,665,0.249647241,512,0.350729637,0.200014853,0.820205167,2.312E-6,0.800423597
37.224547307,83.1265535,0.468354655,4,0,1,3,2,972,2.2E-6,2000,3.05E-7,894,3.96E-7,982,3.48E-7,960,3.32E-7,0.100082373,0.801321199,1.170040779,-0.03121975,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,37.557642943,112.81474924999999,0.468941348,5,3,4,2,1,952,0.216043879,836,0.983903042,939,0.134408535,713,0.247973129,622,0.317858527,0.317672072,1.00237083,0.052095483,0.716137405
37.890830543,83.13139125,0.350871869,4,0,2,3,1,971,4.52E-6,2000,3.05E-7,884,4.95E-7,973,2.33E-7,969,1.4E-6,0.332519045,-0.115489727,0.866756896,-0.03121975,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,38.241680441,83.13139125,0.369193681,5,2,4,3,1,961,0.267406958,776,1.766612823,942,0.200811413,596,0.299804239,610,0.316229896,0.350442596,-0.083045468,0.716940929,0.631248217
38.625330119,83.40279375,0.353131306,4,0,2,3,1,979,5.469E-6,2000,3.05E-7,885,5.45E-7,961,3.16E-7,965,4.94E-7,0.333605675,-0.116788913,0.815156406,-0.03121975,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,38.959704979,83.40279375,0.353870283,5,3,4,1,2,967,0.3009357,743,2.483745882,938,0.183272343,626,0.316918101,829,0.31550593,0.16530326,0.700177081,5.47E-7,0.716549018
39.360328434,108.50371325,0.320500377,4,0,3,1,2,983,1.613E-6,2000,3.05E-7,887,2.82E-7,967,2.78E-7,942,2.91E-7,0.116329617,0.733583525,0.850369351,-0.03121975,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,39.67399646,80.159095,0.313534553,5,3,4,1,2,955,0.234508738,772,3.217619761,931,0.200418509,602,0.300052973,687,0.26522604,0.129842877,0.884598368,1.209E-6,0.715476922
40.042089668,98.9708535,0.285744425,4,0,1,2,3,968,1.806E-6,2000,3.05E-7,887,3.14E-7,938,2.48E-7,965,2.3E-7,0.184143933,-0.101830038,0.683792673,-0.03121975,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,40.374351975,74.60274125,0.319592363,5,3,4,1,2,964,0.232511699,775,3.918080223,935,0.217080886,583,0.299779082,676,0.315106617,0.13501993,0.866679646,7.98E-7,0.683945981
40.7585641,96.32949425000001,0.318491537,4,0,2,3,1,977,1.836E-6,2000,3.05E-7,883,3.67E-7,944,2.57E-7,949,5.243E-6,0.299951912,-0.099887536,0.834442488,-0.03121975,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,41.093858979,83.10946700000001,0.321333178,5,3,4,1,2,963,0.283965474,746,4.618153862,941,0.182764665,535,0.282653472,654,0.268824554,0.116730083,0.88321501,1.329E-6,0.648638755
41.443549459,87.37925800000001,0.321519868,4,0,3,2,1,970,1.847E-6,2000,3.05E-7,879,2.73E-7,952,2.2E-7,951,3.2E-7,0.217789395,0.681948014,0.733340773,-0.03121975,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,41.757494018,83.228104,0.302553029,5,1,4,2,3,966,0.233792759,756,5.285086808,931,0.185299778,657,0.183547462,647,0.299755073,0.152332882,-0.034582037,0.66636474,0.598066054
42.10877105,87.89104449999999,0.3022677,4,5,2,3,1,972,1.773E-6,1014,5.72E-7,884,4.78E-7,947,3.34E-7,959,2.053E-6,0.249811513,-0.050179488,0.634337601,3.634E-6,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,42.426601351,79.0044395,0.304078852,5,3,4,2,1,965,0.300544777,755,0.249861113,942,0.249860109,546,0.268171344,554,0.25239167,0.234335478,0.782521676,0.017962783,0.632993013
42.773244333,100.46546925,0.248860025,4,0,1,2,3,975,1.583E-6,2000,5.72E-7,885,2.34E-7,952,3.36E-7,949,2.17E-7,0.149714949,-0.068162755,0.717264734,3.634E-6,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,43.141844085,79.18527925,0.300718406,5,1,4,2,3,956,0.266210966,762,0.91702514,938,0.200247818,553,0.281968523,598,0.236262784,0.199937948,-0.084994837,0.698829689,0.63330411
43.508551775,87.44803199999998,0.317634766,4,5,3,2,1,978,1.707E-6,1015,3.19E-7,886,2.93E-7,961,2.58E-7,935,1.102E-6,0.181824476,0.781924194,0.850084871,-0.035056867,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,43.780009191,79.43145274999999,0.271363668,5,3,4,1,2,956,0.236148913,756,0.220039309,927,0.184980982,547,0.252745667,633,0.252347092,0.116844849,0.717854608,7.43E-7,0.637655346
44.16384645,92.79727375,0.284013584,4,0,3,1,2,976,5.424E-6,2000,3.19E-7,883,6.39E-7,943,2.09E-7,949,7.27E-7,0.066832057,0.75810937,0.641142054,-0.035056867,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,44.513981153,74.81058300000001,0.334904973,5,2,3,4,1,958,0.267949849,761,0.92363528,926,0.213748934,559,0.281360024,615,0.331944414,0.300078938,1.192E-6,-0.114037355,0.688035328
44.833671037,92.88978724999998,0.283034014,4,5,2,3,1,976,2.09E-6,1014,1.168E-6,883,2.54E-7,952,2.71E-7,942,2.76E-7,0.26484636,-0.065125458,0.684624955,-0.015858252,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,45.165816923,73.9961365,0.319195946,5,3,4,1,2,953,0.281692029,772,0.231116415,929,0.215254987,574,0.264773628,576,0.282969352,0.168510965,0.669475481,1.678E-6,0.748586937
45.518611591,96.80008125,0.284790303,4,0,2,3,1,972,1.91E-6,2000,1.168E-6,881,2.65E-7,952,3.84E-7,956,2.297E-6,0.263696831,-0.083129835,0.714113271,-0.015858252,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,45.833130428,74.118693,0.302826012,5,3,4,1,2,969,0.301362383,770,0.898974283,935,0.20107738,556,0.249605693,517,0.282992535,0.150898651,0.801553013,8.54E-7,0.635400569
46.201698907,96.41705499999999,0.285737719,4,0,3,2,1,982,2.495E-6,2000,1.168E-6,884,2.86E-7,943,1.98E-7,937,7.53E-7,0.182593713,0.687495555,0.750033276,-0.015858252,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,46.551745861,82.9332985,0.30404925,5,3,4,1,2,960,0.270154809,767,1.582008528,932,0.196616148,540,0.267338195,553,0.26847549,0.133933396,0.820369513,0.014522254,0.665787165
46.916041641,96.3151505,0.283086473,4,0,3,1,2,975,1.186E-6,2000,1.168E-6,880,1.104E-6,951,3.54E-7,946,1.051E-6,0.08334043,0.799740482,0.666393954,-0.015858252,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,47.20387566,70.78571149999999,0.287772777,5,3,4,2,1,964,0.265833182,754,2.264931365,925,0.166254091,553,0.249761822,672,0.24845168,0.235091738,0.799049694,5.631E-6,0.651736552
47.569150171,99.82345025,0.253758083,4,0,2,3,1,970,1.769E-6,2000,1.168E-6,880,2.69E-7,956,3.1E-7,939,3.037E-6,0.233154085,-0.081496508,0.650245477,-0.015858252,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,47.901196562,79.58947075,0.267446344,5,3,4,1,2,964,0.285260929,770,2.967018059,932,0.235627058,556,0.281844741,471,0.29914093,0.11514484,0.731817812,1.495E-6,0.686302261
48.286403172,91.50242500000002,0.28664356,4,0,2,3,1,981,1.745E-6,2000,1.168E-6,880,3.18E-7,953,2.18E-7,959,1.82E-6,0.266304981,-0.098533179,0.764982696,-0.015858252,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,48.601891992,83.5362875,0.26798529,5,1,4,2,3,954,0.285191737,755,3.664861046,925,0.198415241,572,0.265238331,592,0.267886421,0.1833215,-0.08445603,0.699771913,0.666603694
48.969079173,91.37691749999999,0.269664556,4,0,2,3,1,978,4.112E-6,2000,1.168E-6,882,5.29E-7,956,2.27E-7,944,2.365E-6,0.251245713,-0.083217565,0.783124053,-0.015858252,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,49.28696907,70.94175275,0.303787652,5,3,4,1,2,954,0.215149301,771,4.353008776,926,0.201969471,571,0.264881247,561,0.249273953,0.149142844,0.751934474,1.551E-6,0.686380194
49.652671774,100.44381650000001,0.267716494,4,0,2,3,1,975,2.301E-6,2000,1.168E-6,879,4.47E-7,958,3.41E-7,941,1.5E-7,0.248667194,-0.047941248,0.733361461,-0.015858252,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,49.984068958,91.93374499999999,0.231377618,5,1,2,3,4,964,0.268731623,744,5.051076257,937,0.217073039,514,0.229971032,529,0.289470864,0.21293031,-0.081492188,-0.068475403,0.646838697
50.352565898,75.11232975000001,0.299426987,4,5,3,2,1,983,1.704E-6,1015,3.3E-7,885,4.4E-7,938,2.93E-7,955,5.13E-7,0.199954437,0.70071599,0.732563418,1.765E-6,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,50.722268476,83.32797224999999,0.335815481,5,1,4,2,3,960,0.268215631,762,0.218418684,935,0.202327182,550,0.233668025,593,0.283301028,0.200012329,-0.099701332,0.78578657,0.805381816
51.039208609,92.34785099999999,0.283367131,4,0,3,2,1,977,2.26E-6,2000,3.3E-7,883,4.1E-7,951,2.29E-7,938,2.37E-7,0.165045876,0.751336042,0.670088813,1.765E-6,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,51.406151457,70.8537785,0.366893833,5,3,4,1,2,958,0.250969649,749,0.904143066,927,0.217960171,542,0.248512795,570,0.251624393,0.130143943,0.766154888,6.45E-7,0.635195042
51.723418481,95.49039275000001,0.302196276,4,0,3,2,1,987,1.421E-6,2000,3.3E-7,889,2.42E-7,933,2.95E-7,932,6.33E-7,0.23271104,0.785188105,0.667746454,1.765E-6,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,52.057191053,83.423061,0.302277634,5,3,4,1,2,953,0.281851326,763,1.620189155,926,0.21592796,554,0.216627177,534,0.250364556,0.115646362,0.820429265,0.048655103,0.637211032
52.439429851,100.127044,0.284008141,4,0,3,1,2,989,1.68E-6,2000,3.3E-7,889,2.2E-7,946,2.5E-7,930,1.55E-6,0.080350531,0.768393012,0.666903964,1.765E-6,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,52.7547812,74.42803275,0.301648309,5,3,4,1,2,973,0.313008828,742,2.271633589,926,0.167557256,527,0.248919196,569,0.2853481,0.116836411,0.866596726,9.15E-7,0.647502781
53.108453832,92.5950825,0.284941361,4,0,3,2,1,987,1.489E-6,2000,3.3E-7,882,3.09E-7,948,3.45E-7,932,2.55E-7,0.18200987,0.853674848,0.634468769,1.765E-6,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,53.441288247,78.92057675000001,0.302092116,5,3,4,1,2,952,0.264121911,778,2.988176235,920,0.216978202,572,0.247826263,572,0.252902671,0.114154173,0.802105062,0.048598416,0.634916746
53.792635262,91.8598,0.285999579,4,0,2,3,1,979,1.956E-6,2000,3.3E-7,882,2.39E-7,951,1.4E-7,941,2.27E-7,0.265775133,-0.098223093,0.665916547,1.765E-6,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,54.092082324,79.10339375,0.269024958,5,3,4,1,2,964,0.217337718,751,3.637068018,929,0.182905918,537,0.249550662,589,0.250761693,0.10068948,0.802943718,4.7E-7,0.635619735
54.441352986,86.91296650000001,0.270654131,4,0,3,2,1,987,1.542E-6,2000,3.3E-7,888,2.38E-7,934,2.5E-7,929,5.8E-7,0.201567661,0.650448346,0.748669102,1.765E-6,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,54.792227248,91.99558875,0.253543629,5,1,4,2,3,958,0.283354363,771,4.337519917,923,0.232909703,563,0.234114651,565,0.253648185,0.167529501,-0.085689476,0.716411534,0.666024359
55.143844666,75.21674175,0.304295592,4,0,2,3,1,979,2.7E-6,2000,3.3E-7,885,3.82E-7,946,1.74E-7,941,7.57E-7,0.283428755,-0.084738444,0.700118077,1.765E-6,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,55.441651734,78.91507975,0.286443173,5,3,4,1,2,958,0.232870014,770,5.021493064,928,0.216762932,568,0.234951672,637,0.265429271,0.117982342,0.700061303,0.017061039,0.633567487
55.840865494,92.0187665,0.317582883,4,0,2,3,1,992,5.152E-6,2000,3.3E-7,898,2.16E-7,940,2.38E-7,931,5.943E-6,0.302422997,-0.08323527,0.753285594,1.765E-6,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,56.157774967,83.63962849999997,0.299931953,5,3,4,1,2,956,0.248977117,755,5.687865121,928,0.180405275,541,0.247261807,541,0.268602721,0.13189184,0.867403414,1.822E-6,0.682964466
56.508466945,91.51787175,0.284552503,4,0,2,3,1,982,2.074E-6,2000,3.3E-7,885,3.36E-7,948,4.36E-7,940,2.534E-6,0.269029008,-0.083658295,0.73051387,1.765E-6,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,56.861197503,79.1070725,0.320852992,5,3,4,1,2,957,0.266078371,756,6.389219176,922,0.214523303,548,0.263457976,569,0.283949194,0.132401057,0.818966948,0.033774244,0.64851569
57.244065166,70.2069535,0.300296671,4,0,3,1,2,988,3.56E-6,2000,3.3E-7,886,2.11E-7,942,1.44E-7,939,9.137E-6,0.09800999,0.731648941,0.766248908,1.765E-6,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,57.561036973,70.2069535,0.33643494,5,3,4,1,2,953,0.266290524,774,7.090466813,918,0.18412184,569,0.230415897,550,0.252979025,0.13395426,0.820066338,0.051517864,0.650333211
57.880316864,96.8299315,0.268399753,4,0,2,3,1,979,1.522E-6,2000,3.3E-7,884,3.15E-7,939,2.27E-7,949,2.39E-6,0.249032833,-0.064927015,0.63635151,1.765E-6,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,58.230779914,79.59699300000001,0.300472713,5,3,4,1,2,969,0.266502603,790,7.759515789,927,0.216813442,604,0.231631715,522,0.249500353,0.130063014,0.835435071,0.018553706,0.602994641
58.583353668,87.46958100000002,0.303168531,4,0,3,2,1,995,2.162E-6,2000,3.3E-7,888,2.98E-7,953,2.88E-7,935,2.86E-7,0.199685637,0.686855398,0.73306775,1.765E-6,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,58.899900698,82.84362800000001,0.288341366,5,3,4,1,2,957,0.268668019,756,8.444305688,922,0.214747615,584,0.249772817,663,0.233733988,0.118084264,0.821388587,1.016E-6,0.632387649
59.250722807,92.62949725,0.268647704,4,0,2,3,1,987,2.393E-6,2000,3.3E-7,887,2.73E-7,952,2.52E-7,948,1.804E-6,0.248828566,-0.051462778,0.683096602,1.765E-6,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,59.584032809,74.93706099999999,0.302206432,5,3,4,1,2,954,0.248551941,775,9.126919323,926,0.214262367,572,0.217766395,533,0.297799164,0.11538476,0.802086671,0.033405041,0.649970376
59.932115963,87.10784724999999,0.301861023,4,0,2,3,1,978,1.882E-6,2000,3.3E-7,883,3.84E-7,955,2.5E-7,946,1.669E-6,0.285836761,-0.103643895,0.698529994,1.765E-6,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,60.234592683,78.79848400000002,0.289141976,5,3,4,1,2,958,0.267581383,757,9.810695851,926,0.212851088,558,0.251995086,572,0.317332792,0.118994336,0.814781621,1.011E-6,0.60074206
60.58180198,92.32320474999999,0.267059009,4,0,2,3,1,987,1.353E-6,2000,3.3E-7,889,2.13E-7,954,2.08E-7,935,6.85E-7,0.250254651,-0.086023174,0.752545918,1.765E-6,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,60.914187504,78.79639500000002,0.284259233,5,3,4,1,2,968,0.266939747,742,10.497520946,924,0.250771786,539,0.267869122,596,0.29988123,0.116915445,0.83260114,1.096E-6,0.685051342
61.301292589,87.27788225,0.32225273,4,0,2,3,1,982,6.113E-6,2000,3.3E-7,889,5.07E-7,943,2.38E-7,949,2.85E-7,0.2672625,-0.048383228,0.767322325,1.765E-6,,,,,,,,,,,,,,,,,,,,,,,
