time1,Left0,Left1,Left2,Left3,Left4,time2,Right0,Right1,Right2,Right3,Right4
188.0,1023,1018,1012,1018,1023,188.0,1023,1023,1022,1017,1013
188.0,1023,1018,1012,1018,1023,188.0,1023,1023,1022,1017,1013
188.0,1023,1018,1012,1018,1023,188.0,1023,1023,1022,1017,1013
188.0,1023,1018,1012,1018,1023,188.0,1023,1023,1022,1017,1013
188.0,1023,1018,1012,1018,1023,188.0,1023,1023,1022,1017,1013
188.0,1023,1018,1008,1018,1023,188.0,1023,1023,1022,1017,1013
188.0,1023,1018,1008,1018,1023,188.0,1023,1023,1022,1017,1013
188.0,1023,1018,1008,1018,1023,188.0,1023,1023,1022,1017,1013
188.0,1023,1018,1008,1018,1023,188.0,1023,1023,1022,1017,1013
188.0,1023,1018,1008,1018,1023,188.0,1023,1023,1022,1017,1013
188.0,1023,1018,1008,1018,1023,188.0,1023,1023,1022,1017,1013
188.0,1023,1018,1008,1018,1023,188.0,1023,1023,1022,1017,1013
188.0,1023,1018,1008,1018,1023,188.0,1023,1023,1022,1017,1013
188.0,1023,1018,1008,1018,1023,188.0,1023,1023,1022,1017,1013
188.0,1023,1018,1008,1018,1023,188.0,1023,1023,1022,1017,1013
188.0,1023,1018,1008,1018,1023,188.0,1023,1023,1022,1017,1013
188.0,1023,1018,1008,1018,1023,188.0,1023,1023,1022,1017,1013
188.0,1023,1017,1007,1017,1023,188.0,1023,1023,1022,1017,1013
188.0,1023,1017,1007,1017,1023,188.0,1023,1023,1022,1017,1013
188.0,1023,1017,1007,1017,1023,188.0,1023,1023,1022,1017,1013
188.0,1023,1017,1007,1017,1023,188.0,1023,1023,1022,1017,1013
188.0,1023,1017,1007,1017,1023,188.0,1023,1023,1022,1017,1013
188.0,1023,1017,1007,1017,1023,188.0,1023,1023,1022,1017,1013
188.0,1023,1017,1007,1017,1023,188.0,1023,1023,1022,1017,1013
188.0,1023,1017,1007,1017,1023,188.0,1023,1023,1022,1017,1013
188.0,1023,1017,1007,1017,1023,188.0,1023,1023,1022,1017,1013
188.0,1023,1017,1007,1017,1023,188.0,1023,1023,1022,1017,1013
188.0,1023,1017,1007,1017,1023,188.0,1023,1023,1022,1017,1013
188.0,1023,1017,1007,1017,1023,188.0,1023,1023,1022,1017,1013
188.0,1023,1017,1007,1017,1023,188.0,1023,1023,1022,1017,1013
188.0,1023,1017,1007,1017,1023,188.0,1023,1023,1022,1017,1013
188.0,1023,1017,1007,1017,1023,188.0,1023,1023,1023,1017,1013
188.0,1023,1017,1007,1017,1023,188.0,1023,1023,1023,1017,1013
188.0,1023,1017,1007,1017,1023,188.0,1023,1023,1023,1017,1013
188.0,1023,1017,1007,1017,1023,188.0,1023,1023,1023,1017,1013
188.0,1023,1017,1007,1017,1023,188.0,1023,1023,1023,1017,1013
188.0,1023,1017,1007,1017,1023,188.0,1023,1023,1023,1017,1013
188.0,1023,1017,1007,1017,1023,188.0,1023,1023,1023,1017,1013
188.0,1023,1017,1007,1017,1023,188.0,1023,1023,1023,1017,1013
188.0,1023,1017,1007,1017,1023,188.0,1023,1023,1023,1017,1013
188.0,1023,1017,1007,1017,1023,188.0,1023,1023,1023,1017,1013
188.0,1023,1017,1007,1017,1023,188.0,1023,1023,1023,1017,1013
188.0,1023,1017,1007,1017,1023,188.0,1023,1023,1023,1017,1013
188.0,1023,1017,1007,1017,1023,188.0,1023,1023,1022,1017,1013
188.0,1023,1017,1007,1017,1023,188.0,1023,1023,1022,1017,1013
188.0,1023,1017,1007,1017,1023,188.0,1023,1023,1022,1017,1013
188.0,1023,1017,1007,1017,1023,188.0,1023,1023,1022,1017,1013
188.0,1023,1017,1007,1017,1023,188.0,1023,1023,1022,1017,1013
188.0,1023,1017,1007,1017,1023,188.0,1023,1023,1022,1017,1013
188.0,1022,1017,1005,1018,1023,188.0,1023,1023,1022,1017,1013
188.0,1022,1017,1005,1018,1023,188.0,1023,1023,1022,1017,1013
188.0,1022,1017,1005,1018,1023,188.0,1023,1023,1022,1017,1013
188.0,1022,1017,1005,1018,1023,188.0,1023,1023,1022,1017,1013
188.0,1022,1017,1005,1018,1023,188.0,1023,1023,1022,1017,1013
188.0,1022,1017,1005,1018,1023,188.0,1023,1023,1022,1017,1013
188.0,1022,1017,1005,1018,1023,188.0,1023,1023,1022,1017,1013
188.0,1022,1017,1005,1018,1023,188.0,1023,1023,1022,1017,1013
188.0,1022,1017,1005,1018,1023,188.0,1023,1023,1022,1017,1013
188.0,1022,1017,1005,1018,1023,188.0,1023,1023,1022,1017,1013
188.0,1022,1017,1005,1018,1023,188.0,1023,1023,1022,1017,1013
188.0,1022,1017,1005,1018,1023,188.0,1023,1023,1022,1017,1013
188.0,1023,1018,1004,1017,1023,188.0,1023,1023,1022,1017,1013
188.0,1023,1018,1004,1017,1023,188.0,1023,1023,1022,1017,1013
188.0,1023,1018,1004,1017,1023,188.0,1023,1023,1022,1017,1013
188.0,1023,1018,1004,1017,1023,188.0,1023,1023,1022,1017,1013
188.0,1023,1018,1004,1017,1023,188.0,1023,1023,1022,1017,1013
188.0,1023,1018,1004,1017,1023,188.0,1023,1023,1022,1017,1013
188.0,1023,1018,1004,1017,1023,188.0,1023,1023,1022,1017,1013
188.0,1023,1018,1004,1017,1023,188.0,1023,1023,1022,1017,1013
188.0,1023,1018,1004,1017,1023,188.0,1023,1023,1022,1017,1013
188.0,1023,1018,1004,1017,1023,188.0,1023,1023,1022,1017,1013
188.0,1023,1018,1004,1017,1023,188.0,1023,1023,1022,1017,1013
188.0,1023,1018,1004,1017,1023,188.0,1023,1023,1022,1017,1013
188.0,1023,1018,1004,1017,1023,188.0,1023,1023,1022,1017,1013
188.0,1023,1018,1004,1017,1023,188.0,1023,1023,1022,1017,1013
188.0,1023,1018,1004,1017,1023,188.0,1023,1023,1022,1017,1013
188.0,1023,1018,1004,1017,1023,188.0,1023,1023,1023,1018,1013
188.0,1023,1018,1004,1017,1023,188.0,1023,1023,1023,1018,1013
188.0,1023,1018,1004,1017,1023,188.0,1023,1023,1023,1018,1013
188.0,1023,1018,1004,1017,1023,188.0,1023,1023,1023,1018,1013
188.0,1023,1018,1004,1017,1023,188.0,1023,1023,1023,1018,1013
188.0,1023,1018,1004,1017,1023,188.0,1023,1023,1023,1018,1013
188.0,1023,1018,1004,1017,1023,188.0,1023,1023,1023,1018,1013
188.0,1023,1018,1004,1017,1023,188.0,1023,1023,1023,1018,1013
188.0,1023,1018,1004,1017,1023,188.0,1023,1023,1023,1018,1013
188.0,1023,1018,1004,1017,1023,188.0,1023,1023,1023,1018,1013
188.0,1023,1018,1004,1017,1023,188.0,1023,1023,1023,1018,1013
188.0,1023,1018,1004,1017,1023,188.0,1023,1023,1023,1018,1013
188.0,1023,1018,1004,1017,1023,188.0,1023,1023,1023,1017,1013
188.0,1023,1018,1004,1017,1023,188.0,1023,1023,1023,1017,1013
188.0,1023,1018,1004,1017,1023,188.0,1023,1023,1023,1017,1013
188.0,1023,1018,1004,1017,1023,188.0,1023,1023,1023,1017,1013
188.0,1023,1018,1004,1017,1023,188.0,1023,1023,1023,1017,1013
188.0,1023,1018,1004,1017,1023,188.0,1023,1023,1023,1017,1013
188.0,1023,1018,1004,1017,1023,188.0,1023,1023,1023,1017,1013
188.0,1023,1018,1004,1017,1023,188.0,1023,1023,1023,1017,1013
188.0,1023,1018,1004,1017,1023,188.0,1023,1023,1023,1017,1013
188.0,1023,1016,1004,1016,1023,188.0,1023,1023,1023,1017,1013
188.0,1023,1016,1004,1016,1023,188.0,1023,1023,1023,1017,1013
188.0,1023,1016,1004,1016,1023,188.0,1023,1023,1023,1017,1013
188.0,1023,1016,1004,1016,1023,188.0,1023,1023,1023,1017,1013
188.0,1023,1016,1004,1016,1023,188.0,1023,1023,1023,1017,1013
188.0,1023,1016,1004,1016,1023,188.0,1023,1023,1023,1017,1013
188.0,1023,1016,1004,1016,1023,188.0,1023,1023,1023,1017,1013
188.0,1023,1016,1004,1016,1023,188.0,1023,1023,1023,1017,1013
188.0,1023,1016,1004,1016,1023,188.0,1023,1023,1023,1017,1013
188.0,1023,1016,1004,1016,1023,188.0,1023,1023,1023,1017,1013
188.0,1023,1016,1004,1016,1023,188.0,1023,1023,1023,1017,1013
188.0,1023,1016,1004,1016,1023,188.0,1023,1023,1023,1017,1013
188.0,1022,1016,1005,1016,1023,188.0,1023,1023,1023,1017,1013
188.0,1022,1016,1005,1016,1023,188.0,1023,1023,1023,1017,1013
188.0,1022,1016,1005,1016,1023,188.0,1023,1023,1023,1017,1013
188.0,1022,1016,1005,1016,1023,188.0,1023,1023,1023,1017,1013
188.0,1022,1016,1005,1016,1023,188.0,1023,1023,1023,1017,1013
188.0,1022,1016,1005,1016,1023,188.0,1023,1023,1023,1017,1013
188.0,1022,1016,1005,1016,1023,188.0,1023,1023,1023,1017,1013
188.0,1022,1016,1005,1016,1023,188.0,1023,1023,1023,1017,1013
188.0,1022,1016,1005,1016,1023,188.0,1023,1023,1023,1017,1013
188.0,1022,1016,1005,1016,1023,188.0,1023,1023,1023,1017,1013
188.0,1022,1016,1005,1016,1023,188.0,1023,1023,1023,1017,1013
188.0,1022,1016,1005,1016,1023,188.0,1023,1023,1023,1017,1013
188.0,1023,1017,1006,1017,1023,188.0,1023,1023,1023,1017,1013
188.0,1023,1017,1006,1017,1023,188.0,1023,1023,1023,1017,1013
188.0,1023,1017,1006,1017,1023,188.0,1023,1023,1023,1017,1013
188.0,1023,1017,1006,1017,1023,188.0,1023,1023,1023,1017,1013
188.0,1023,1017,1006,1017,1023,188.0,1023,1023,1023,1017,1013
188.0,1023,1017,1006,1017,1023,188.0,1023,1023,1023,1017,1013
188.0,1023,1017,1006,1017,1023,188.0,1023,1023,1023,1017,1013
188.0,1023,1017,1006,1017,1023,188.0,1023,1023,1023,1017,1013
188.0,1023,1017,1006,1017,1023,188.0,1023,1023,1023,1017,1013
188.0,1023,1017,1006,1017,1023,188.0,1023,1023,1023,1017,1013
188.0,1023,1017,1006,1017,1023,188.0,1023,1023,1023,1017,1013
188.0,1023,1017,1006,1017,1023,188.0,1023,1023,1023,1017,1013
188.0,1023,1017,1006,1017,1023,188.0,1023,1023,1022,1018,1014
188.0,1023,1017,1006,1017,1023,188.0,1023,1023,1022,1018,1014
188.0,1023,1017,1006,1017,1023,188.0,1023,1023,1022,1018,1014
188.0,1023,1017,1006,1017,1023,188.0,1023,1023,1022,1018,1014
188.0,1023,1017,1006,1017,1023,188.0,1023,1023,1022,1018,1014
188.0,1023,1017,1006,1017,1023,188.0,1023,1023,1022,1018,1014
188.0,1023,1017,1006,1017,1023,188.0,1023,1023,1022,1018,1014
188.0,1023,1017,1006,1017,1023,188.0,1023,1023,1022,1018,1014
188.0,1023,1017,1006,1017,1023,188.0,1023,1023,1022,1018,1014
188.0,1023,1017,1006,1017,1023,188.0,1023,1023,1022,1018,1014
188.0,1023,1017,1006,1017,1023,188.0,1023,1023,1022,1018,1014
188.0,1023,1017,1006,1017,1023,188.0,1023,1023,1022,1018,1014
188.0,1023,1017,1006,1017,1023,188.0,1023,1023,1022,1018,1013
188.0,1023,1017,1006,1017,1023,188.0,1023,1023,1022,1018,1013
188.0,1023,1017,1006,1017,1023,188.0,1023,1023,1022,1018,1013
188.0,1023,1017,1006,1017,1023,188.0,1023,1023,1022,1018,1013
188.0,1023,1017,1006,1017,1023,188.0,1023,1023,1022,1018,1013
188.0,1023,1017,1006,1017,1023,188.0,1023,1023,1022,1018,1013
188.0,1023,1017,1006,1017,1023,188.0,1023,1023,1022,1018,1013
188.0,1023,1017,1006,1017,1023,188.0,1023,1023,1022,1018,1013
188.0,1023,1017,1006,1017,1023,188.0,1023,1023,1022,1018,1013
188.0,1023,1017,1006,1017,1023,188.0,1023,1023,1022,1018,1013
188.0,1023,1017,1006,1017,1023,188.0,1023,1023,1022,1018,1013
188.0,1023,1017,1006,1017,1023,188.0,1023,1023,1022,1018,1013
188.0,1023,1017,1006,1017,1023,188.0,1023,1023,1022,1016,1014
188.0,1023,1017,1006,1017,1023,188.0,1023,1023,1022,1016,1014
188.0,1023,1017,1006,1017,1023,188.0,1023,1023,1022,1016,1014
188.0,1023,1017,1006,1017,1023,188.0,1023,1023,1022,1016,1014
188.0,1023,1017,1006,1017,1023,188.0,1023,1023,1022,1016,1014
188.0,1023,1017,1006,1017,1023,188.0,1023,1023,1022,1016,1014
188.0,1023,1017,1006,1017,1023,188.0,1023,1023,1022,1016,1014
188.0,1023,1017,1006,1017,1023,188.0,1023,1023,1022,1016,1014
188.0,1023,1017,1006,1017,1023,188.0,1023,1023,1022,1016,1014
188.0,1023,1017,1006,1017,1023,188.0,1023,1023,1022,1016,1014
188.0,1023,1017,1006,1017,1023,188.0,1023,1023,1022,1016,1014
188.0,1023,1017,1006,1017,1023,188.0,1023,1023,1022,1016,1014
188.0,1023,1017,1006,1017,1023,188.0,1023,1023,1022,1016,1014
188.0,1023,1017,1006,1017,1023,188.0,1023,1023,1022,1016,1014
188.0,1023,1017,1006,1017,1023,188.0,1023,1023,1022,1016,1014
188.0,1023,1017,1006,1017,1023,188.0,1023,1023,1022,1016,1014
188.0,1022,1016,1008,1016,1023,188.0,1023,1023,1022,1016,1014
188.0,1022,1016,1008,1016,1023,188.0,1023,1023,1022,1016,1014
188.0,1022,1016,1008,1016,1023,188.0,1023,1023,1022,1016,1014
188.0,1022,1016,1008,1016,1023,188.0,1023,1023,1022,1016,1014
188.0,1022,1016,1008,1016,1023,188.0,1023,1023,1022,1016,1014
188.0,1022,1016,1008,1016,1023,188.0,1023,1023,1022,1016,1014
188.0,1022,1016,1008,1016,1023,188.0,1023,1023,1022,1016,1014
188.0,1022,1016,1008,1016,1023,188.0,1023,1023,1022,1016,1014
188.0,1022,1016,1008,1016,1023,188.0,1023,1023,1022,1016,1014
188.0,1022,1016,1008,1016,1023,188.0,1023,1023,1022,1016,1014
188.0,1022,1016,1008,1016,1023,188.0,1023,1023,1022,1016,1014
188.0,1022,1016,1008,1016,1023,188.0,1023,1023,1022,1016,1014
188.0,1023,1016,1009,1017,1023,188.0,1023,1023,1022,1016,1014
188.0,1023,1016,1009,1017,1023,188.0,1023,1023,1022,1016,1014
188.0,1023,1016,1009,1017,1023,188.0,1023,1023,1022,1016,1014
188.0,1023,1016,1009,1017,1023,188.0,1023,1023,1022,1016,1014
188.0,1023,1016,1009,1017,1023,188.0,1023,1023,1022,1016,1014
188.0,1023,1016,1009,1017,1023,188.0,1023,1023,1022,1016,1014
188.0,1023,1016,1009,1017,1023,188.0,1023,1023,1022,1016,1014
188.0,1023,1016,1009,1017,1023,188.0,1023,1023,1022,1016,1014
188.0,1023,1016,1009,1017,1023,188.0,1023,1023,1022,1016,1014
188.0,1023,1016,1009,1017,1023,188.0,1023,1023,1022,1016,1014
188.0,1023,1016,1009,1017,1023,188.0,1023,1023,1022,1016,1014
188.0,1023,1016,1009,1017,1023,188.0,1023,1023,1022,1016,1014
188.0,1023,1016,1010,1017,1023,188.0,1023,1023,1022,1016,1014
188.0,1023,1016,1010,1017,1023,188.0,1023,1023,1022,1016,1014
188.0,1023,1016,1010,1017,1023,188.0,1023,1023,1022,1016,1014
188.0,1023,1016,1010,1017,1023,188.0,1023,1023,1022,1016,1014
188.0,1023,1016,1010,1017,1023,188.0,1023,1023,1022,1016,1014
188.0,1023,1016,1010,1017,1023,188.0,1023,1023,1022,1016,1014
188.0,1023,1016,1010,1017,1023,188.0,1023,1023,1022,1016,1014
188.0,1023,1016,1010,1017,1023,188.0,1023,1023,1022,1016,1014
188.0,1023,1016,1010,1017,1023,188.0,1023,1023,1022,1016,1014
188.0,1023,1016,1010,1017,1023,188.0,1023,1023,1022,1016,1014
188.0,1023,1016,1010,1017,1023,188.0,1023,1023,1022,1016,1014
188.0,1023,1016,1010,1017,1023,188.0,1023,1023,1022,1016,1014
188.0,1023,1016,1010,1017,1023,188.0,1023,1023,1022,1016,1014
188.0,1023,1016,1010,1017,1023,188.0,1023,1023,1022,1016,1014
188.0,1023,1016,1010,1017,1023,188.0,1023,1023,1022,1016,1014
188.0,1023,1016,1010,1017,1023,188.0,1023,1023,1022,1016,1014
188.0,1023,1016,1010,1017,1023,188.0,1023,1023,1022,1016,1014
188.0,1023,1016,1010,1017,1023,188.0,1023,1023,1023,1019,1014
188.0,1023,1016,1010,1017,1023,188.0,1023,1023,1023,1019,1014
188.0,1023,1016,1010,1017,1023,188.0,1023,1023,1023,1019,1014
188.0,1023,1016,1010,1017,1023,188.0,1023,1023,1023,1019,1014
188.0,1023,1016,1010,1017,1023,188.0,1023,1023,1023,1019,1014
188.0,1023,1016,1010,1017,1023,188.0,1023,1023,1023,1019,1014
188.0,1023,1016,1010,1017,1023,188.0,1023,1023,1023,1019,1014
188.0,1023,1016,1010,1017,1023,188.0,1023,1023,1023,1019,1014
188.0,1023,1016,1010,1017,1023,188.0,1023,1023,1023,1019,1014
188.0,1023,1016,1010,1017,1023,188.0,1023,1023,1023,1019,1014
188.0,1023,1016,1010,1017,1023,188.0,1023,1023,1023,1019,1014
188.0,1023,1016,1010,1017,1023,188.0,1023,1023,1023,1019,1014
188.0,1023,1016,1010,1017,1023,188.0,1023,1023,1022,1015,1014
188.0,1023,1016,1010,1017,1023,188.0,1023,1023,1022,1015,1014
188.0,1023,1016,1010,1017,1023,188.0,1023,1023,1022,1015,1014
188.0,1023,1016,1010,1017,1023,188.0,1023,1023,1022,1015,1014
188.0,1023,1016,1010,1017,1023,188.0,1023,1023,1022,1015,1014
188.0,1023,1016,1010,1017,1023,188.0,1023,1023,1022,1015,1014
188.0,1023,1016,1010,1017,1023,188.0,1023,1023,1022,1015,1014
188.0,1023,1016,1010,1017,1023,188.0,1023,1023,1022,1015,1014
188.0,1023,1016,1010,1017,1023,188.0,1023,1023,1022,1015,1014
188.0,1023,1016,1010,1017,1023,188.0,1023,1023,1022,1015,1014
188.0,1023,1016,1010,1017,1023,188.0,1023,1023,1022,1015,1014
188.0,1023,1016,1010,1017,1023,188.0,1023,1023,1022,1015,1014
188.0,1023,1016,1010,1017,1023,188.0,1023,1023,1022,1017,1014
188.0,1023,1016,1010,1017,1023,188.0,1023,1023,1022,1017,1014
188.0,1023,1016,1010,1017,1023,188.0,1023,1023,1022,1017,1014
188.0,1023,1016,1010,1017,1023,188.0,1023,1023,1022,1017,1014
188.0,1023,1016,1010,1017,1023,188.0,1023,1023,1022,1017,1014
188.0,1023,1016,1010,1017,1023,188.0,1023,1023,1022,1017,1014
188.0,1023,1016,1010,1017,1023,188.0,1023,1023,1022,1017,1014
188.0,1023,1016,1010,1017,1023,188.0,1023,1023,1022,1017,1014
188.0,1023,1016,1010,1017,1023,188.0,1023,1023,1022,1017,1014
188.0,1023,1016,1010,1017,1023,188.0,1023,1023,1022,1017,1014
188.0,1023,1016,1010,1017,1023,188.0,1023,1023,1022,1017,1014
188.0,1023,1016,1010,1017,1023,188.0,1023,1023,1022,1017,1014
188.0,1023,1016,1010,1017,1023,188.0,1023,1023,1022,1017,1011
188.0,1023,1016,1010,1017,1023,188.0,1023,1023,1022,1017,1011
188.0,1023,1016,1010,1017,1023,188.0,1023,1023,1022,1017,1011
188.0,1023,1016,1010,1017,1023,188.0,1023,1023,1022,1017,1011
188.0,1023,1018,1011,1018,1023,188.0,1023,1023,1022,1017,1011
188.0,1023,1018,1011,1018,1023,188.0,1023,1023,1022,1017,1011
188.0,1023,1018,1011,1018,1023,188.0,1023,1023,1022,1017,1011
188.0,1023,1018,1011,1018,1023,188.0,1023,1023,1022,1017,1011
188.0,1023,1018,1011,1018,1023,188.0,1023,1023,1022,1017,1011
188.0,1023,1018,1011,1018,1023,188.0,1023,1023,1022,1017,1011
188.0,1023,1018,1011,1018,1023,188.0,1023,1023,1022,1017,1011
188.0,1023,1018,1011,1018,1023,188.0,1023,1023,1022,1017,1011
188.0,1023,1018,1011,1018,1023,188.0,1023,1023,1022,1017,1011
188.0,1023,1018,1011,1018,1023,188.0,1023,1023,1022,1017,1011
188.0,1023,1018,1011,1018,1023,188.0,1023,1023,1022,1017,1011
188.0,1023,1018,1011,1018,1023,188.0,1023,1023,1022,1017,1011
188.0,1023,1017,1011,1018,1023,188.0,1023,1023,1022,1017,1011
188.0,1023,1017,1011,1018,1023,188.0,1023,1023,1022,1017,1011
188.0,1023,1017,1011,1018,1023,188.0,1023,1023,1022,1017,1011
188.0,1023,1017,1011,1018,1023,188.0,1023,1023,1022,1017,1011
188.0,1023,1017,1011,1018,1023,188.0,1023,1023,1022,1017,1011
188.0,1023,1017,1011,1018,1023,188.0,1023,1023,1022,1017,1011
188.0,1023,1017,1011,1018,1023,188.0,1023,1023,1022,1017,1011
188.0,1023,1017,1011,1018,1023,188.0,1023,1023,1022,1017,1011
188.0,1023,1017,1011,1018,1023,188.0,1023,1023,1022,1017,1011
188.0,1023,1017,1011,1018,1023,188.0,1023,1023,1022,1017,1011
188.0,1023,1017,1011,1018,1023,188.0,1023,1023,1022,1017,1011
188.0,1023,1017,1011,1018,1023,188.0,1023,1023,1022,1017,1011
188.0,1023,1017,1011,1018,1023,188.0,1023,1023,1022,1017,1011
188.0,1023,1017,1011,1018,1023,188.0,1023,1023,1022,1017,1011
188.0,1023,1017,1011,1018,1023,188.0,1023,1023,1022,1017,1011
188.0,1023,1017,1011,1018,1023,188.0,1023,1023,1022,1017,1011
188.0,1023,1017,1011,1018,1023,188.0,1023,1023,1022,1017,1011
188.0,1023,1017,1011,1018,1023,188.0,1023,1023,1022,1017,1011
188.0,1023,1017,1011,1018,1023,188.0,1023,1023,1022,1017,1011
188.0,1023,1017,1011,1018,1023,188.0,1023,1023,1022,1017,1011
188.0,1023,1017,1011,1018,1023,188.0,1023,1023,1022,1017,1011
188.0,1023,1017,1011,1018,1023,188.0,1023,1023,1022,1017,1011
188.0,1023,1017,1011,1018,1023,188.0,1023,1023,1022,1017,1011
188.0,1023,1017,1011,1018,1023,188.0,1023,1023,1022,1017,1011
188.0,1023,1018,1012,1019,1023,188.0,1023,1023,1022,1017,1011
188.0,1023,1018,1012,1019,1023,188.0,1023,1023,1022,1017,1011
188.0,1023,1018,1012,1019,1023,188.0,1023,1023,1022,1017,1011
188.0,1023,1018,1012,1019,1023,188.0,1023,1023,1022,1017,1011
188.0,1023,1018,1012,1019,1023,188.0,1023,1023,1022,1017,1011
188.0,1023,1018,1012,1019,1023,188.0,1023,1023,1022,1017,1011
188.0,1023,1018,1012,1019,1023,188.0,1023,1023,1022,1017,1011
188.0,1023,1018,1012,1019,1023,188.0,1023,1023,1022,1017,1011
188.0,1023,1018,1012,1019,1023,188.0,1023,1023,1022,1017,1011
188.0,1023,1018,1012,1019,1023,188.0,1023,1023,1022,1017,1011
188.0,1023,1018,1012,1019,1023,188.0,1023,1023,1022,1017,1011
188.0,1023,1018,1012,1019,1023,188.0,1023,1023,1022,1017,1011
188.0,1023,1018,1011,1018,1023,188.0,1023,1023,1022,1017,1011
188.0,1023,1018,1011,1018,1023,188.0,1023,1023,1022,1017,1011
188.0,1023,1018,1011,1018,1023,188.0,1023,1023,1022,1017,1011
188.0,1023,1018,1011,1018,1023,188.0,1023,1023,1022,1017,1011
188.0,1023,1018,1011,1018,1023,188.0,1023,1023,1022,1017,1011
188.0,1023,1018,1011,1018,1023,188.0,1023,1023,1022,1017,1011
188.0,1023,1018,1011,1018,1023,188.0,1023,1023,1022,1017,1011
188.0,1023,1018,1011,1018,1023,188.0,1023,1023,1022,1017,1011
188.0,1023,1018,1011,1018,1023,188.0,1023,1023,1022,1017,1011
188.0,1023,1018,1011,1018,1023,188.0,1023,1023,1022,1017,1011
188.0,1023,1018,1011,1018,1023,188.0,1023,1023,1022,1017,1011
188.0,1023,1018,1011,1018,1023,188.0,1023,1023,1022,1017,1011
188.0,1023,1018,1011,1018,1023,188.0,1023,1023,1022,1017,1011
188.0,1023,1018,1011,1018,1023,188.0,1023,1023,1022,1017,1011
188.0,1023,1018,1011,1018,1023,188.0,1023,1023,1022,1017,1011
188.0,1023,1018,1011,1018,1023,188.0,1023,1023,1022,1017,1011
188.0,1023,1018,1011,1018,1023,188.0,1023,1023,1022,1017,1011
188.0,1023,1018,1011,1018,1023,188.0,1023,1023,1022,1017,1011
188.0,1023,1018,1011,1018,1023,188.0,1023,1023,1022,1017,1011
188.0,1023,1018,1011,1018,1023,188.0,1023,1023,1022,1017,1011
188.0,1023,1018,1011,1018,1023,188.0,1023,1023,1022,1017,1011
188.0,1023,1018,1011,1018,1023,188.0,1023,1023,1022,1017,1015
188.0,1023,1018,1011,1018,1023,188.0,1023,1023,1022,1017,1015
188.0,1023,1018,1011,1018,1023,188.0,1023,1023,1022,1017,1015
188.0,1023,1018,1011,1018,1023,188.0,1023,1023,1022,1017,1015
188.0,1023,1018,1011,1018,1023,188.0,1023,1023,1022,1017,1015
188.0,1023,1018,1011,1018,1023,188.0,1023,1023,1022,1017,1015
188.0,1023,1018,1011,1018,1023,188.0,1023,1023,1022,1017,1015
188.0,1023,1018,1011,1018,1023,188.0,1023,1023,1022,1017,1015
