StrideLeft(cm),ContactTimeLeft(s),Left0,Left1,Left2,Left3,Left4,LPeak1,LPTime1,LPeak2,LPTime2,LPeak3,LPTime3,LPeak4,LPTime4,LPeak5,LPTime5,TIL0_1,TIL1_2,TIL2_3,TIL3_4,,StrideRight,ContactTimeRight,Right0,Right1,Right2,Right3,Right4,RPeak1,RPTime1,RPeak2,RPTime2,RPeak3,RPTime3,RPeak4,RPTime4,RPeak5,RPTime5,TIR0_1,TIR1_2,TIR2_3,TIR3_4
,,,,,,,,,,,,,,,,,,,,,,4.27401975,0.018930302,0,0,0,0,1,2000,0.0,2000,0.0,2000,0.0,2000,0.0,1009,3.799561851,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,37.9404535,0.017434889,0,0,0,0,1,2000,0.0,2000,0.0,2000,0.0,2000,0.0,1010,3.934227132,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,54.6230835,0.017355474,0,0,0,0,1,2000,0.0,2000,0.0,2000,0.0,2000,0.0,1010,4.000957678,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,62.49434899999999,0.051170582,0,0,0,0,1,2000,0.0,2000,0.0,2000,0.0,2000,0.0,1010,4.064377699,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,83.46817925,0.319488476,0,0,0,0,1,2000,0.0,2000,0.0,2000,0.0,2000,0.0,1008,4.318089754,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,187.96345624999998,2.218670556,0,0,0,0,1,2000,0.0,2000,0.0,2000,0.0,2000,0.0,1005,6.231470966,0.0,0.0,0.0,0.0
7354.417875,0.053113959,1,0,0,0,0,988,1.935E-6,2000,0.0,2000,0.0,2000,40251.666558456,2000,9.27E-6,0.0,0.0,0.0,0.0
7428.792267250001,0.438249159,1,0,0,0,0,949,2.151E-6,2000,0.0,2000,0.0,2000,40251.666558456,2000,9.27E-6,0.0,0.0,0.0,0.0
7596.149022499999,0.150487099,1,0,0,0,0,964,1.881E-6,2000,0.0,2000,0.0,2000,40251.666558456,2000,9.27E-6,0.0,0.0,0.0,0.0
7704.52838625,15.385092362,1,0,0,0,0,948,1.306E-6,2000,0.0,2000,0.0,2000,40251.666558456,2000,9.27E-6,0.0,0.0,0.0,0.0
11904.7462385,0.418676012,1,0,0,0,0,972,1.095E-6,2000,0.0,2000,0.0,2000,40251.666558456,2000,9.27E-6,0.0,0.0,0.0,0.0
13546.018202,0.416110293,1,0,0,0,0,950,1.257E-6,2000,0.0,2000,0.0,2000,40251.666558456,2000,9.27E-6,0.0,0.0,0.0,0.0
13708.470012499998,0.186811839,1,0,0,0,0,951,1.6345E-5,2000,0.0,2000,0.0,2000,40251.666558456,2000,9.27E-6,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,287.3904272500001,0.319825639,0,0,0,0,1,2000,0.0,2000,0.0,2000,0.0,2000,0.0,1004,60.683678685,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,583.187509,0.301616183,0,0,0,0,1,2000,0.0,2000,0.0,2000,0.0,2000,0.0,1009,61.949807035,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,666.69313425,0.017599345,0,0,0,0,1,2000,0.0,2000,0.0,2000,0.0,2000,0.0,1009,62.03497178,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,3841.242458,0.036679445,0,0,0,0,1,2000,0.0,2000,0.0,2000,0.0,2000,0.0,1009,74.750385997,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,3888.0255707500005,2.099356629,0,0,0,0,1,2000,0.0,2000,0.0,2000,0.0,2000,0.0,1005,75.536287288,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,4416.80076,0.220042472,0,0,0,0,1,2000,0.0,2000,0.0,2000,0.0,2000,0.0,1007,77.120064833,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,4487.644568250001,0.253631014,0,0,0,0,1,2000,0.0,2000,0.0,2000,0.0,2000,0.0,1009,77.483478514,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,4687.38894375,0.018513822,0,0,0,0,1,2000,0.0,2000,0.0,2000,0.0,2000,0.0,1008,78.117755192,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,4708.13238475,0.018852507,0,0,0,0,1,2000,0.0,2000,0.0,2000,0.0,2000,0.0,1010,78.200728925,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,4724.93338725,0.070720904,0,0,0,0,1,2000,0.0,2000,0.0,2000,0.0,2000,0.0,1008,78.300689868,0.0,0.0,0.0,0.0
187.42738499999996,0.117847968,0,0,0,1,2,2000,1.6345E-5,2000,0.0,2000,0.0,994,40251.66655872,997,1.442E-5,0.10142651,0.0,0.0,0.0
0.3333145,0.015147938,0,0,0,0,1,2000,1.6345E-5,2000,0.0,2000,0.0,2000,40251.66655872,997,2.064E-5,0.10142651,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,0.3333145,0.016537406,0,0,0,0,1,2000,0.0,2000,0.0,2000,0.0,2000,0.0,1010,0.001335882,0.0,0.0,0.0,0.0
12.4826145,0.070393523,0,0,0,0,1,2000,1.6345E-5,2000,0.0,2000,0.0,2000,40251.66655872,997,2.857E-4,0.10142651,0.0,0.0,0.0
37.57241975,0.015599585,0,0,0,0,1,2000,1.6345E-5,2000,0.0,2000,0.0,2000,40251.66655872,1000,3.208E-5,0.10142651,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,37.57241975,0.319401979,0,0,0,0,1,2000,0.0,2000,0.0,2000,0.0,2000,0.0,1007,0.035191933,0.0,0.0,0.0,0.0
0.2476525,0.037197239,0,0,1,0,0,2000,1.6345E-5,2000,0.0,1008,1.367E-6,2000,40251.66655872,2000,3.208E-5,0.10142651,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,0.2476525,0.03832507,0,0,0,0,1,2000,0.0,2000,0.0,2000,0.0,2000,0.0,1010,0.197287657,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,21.05850175,0.067845304,0,0,0,0,1,2000,0.0,2000,0.0,2000,0.0,2000,0.0,1010,0.300119362,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,41.579182499999995,0.053532752,0,0,0,0,1,2000,0.0,2000,0.0,2000,0.0,2000,0.0,1010,0.38312437,0.0,0.0,0.0,0.0
233.58083574999998,0.135380676,0,0,0,1,0,2000,1.6345E-5,2000,0.0,2000,1.367E-6,1002,40251.666558904,2000,3.208E-5,0.10142651,0.0,0.0,0.0
342.05014174999997,0.016463442,0,0,0,1,0,2000,1.6345E-5,2000,0.0,2000,1.367E-6,1009,40251.666560206,2000,3.208E-5,0.10142651,0.0,0.0,0.0
375.49571225,0.101261909,0,0,0,1,0,2000,1.6345E-5,2000,0.0,2000,1.367E-6,1009,40251.666559353,2000,3.208E-5,0.10142651,0.0,0.0,0.0
654.45702775,0.352940304,0,0,0,1,0,2000,1.6345E-5,2000,0.0,2000,1.367E-6,1000,40251.666558939,2000,3.208E-5,0.10142651,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,145.05999575,0.022375424,0,0,0,0,1,2000,0.0,2000,0.0,2000,0.0,2000,0.0,1010,3.5464261,0.0,0.0,0.0,0.0
158.58400675,0.253174437,0,0,0,1,0,2000,1.6345E-5,2000,0.0,2000,1.367E-6,1006,40251.666558808,2000,3.208E-5,0.10142651,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,213.1771765,0.035826157,0,0,0,0,1,2000,0.0,2000,0.0,2000,0.0,2000,0.0,1010,5.03346934,0.0,0.0,0.0,0.0
116.84369600000001,0.015733779,0,0,0,0,1,2000,1.6345E-5,2000,0.0,2000,1.367E-6,2000,40251.666558808,1000,2.627E-5,0.10142651,0.0,0.0,0.0
124.43710275,0.055283553,0,0,0,0,1,2000,1.6345E-5,2000,0.0,2000,1.367E-6,2000,40251.666558808,1000,1.391E-5,0.10142651,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,124.43710275,0.686351974,0,0,0,0,1,2000,0.0,2000,0.0,2000,0.0,2000,0.0,1008,0.067136579,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,79.6087305,0.086761068,0,0,0,0,1,2000,0.0,2000,0.0,2000,0.0,2000,0.0,1010,0.351351151,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,108.93365575,0.098740515,0,0,0,0,1,2000,0.0,2000,0.0,2000,0.0,2000,0.0,1010,0.486502904,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,20.696966000000007,0.102361158,0,0,0,0,1,2000,0.0,2000,0.0,2000,0.0,2000,0.0,1010,4.668E-6,0.0,0.0,0.0,0.0
20.696966000000007,0.384285446,0,0,0,0,1,2000,1.6345E-5,2000,0.0,2000,1.367E-6,2000,40251.666558808,998,1.34E-5,0.10142651,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,4.7341655000000005,0.056387562,0,0,0,0,1,2000,0.0,2000,0.0,2000,0.0,2000,0.0,1010,3.222E-6,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,33.776162250000006,0.016406915,0,0,0,0,1,2000,0.0,2000,0.0,2000,0.0,2000,0.0,1010,5.127E-6,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,45.410971,0.020191553,0,0,0,0,1,2000,0.0,2000,0.0,2000,0.0,2000,0.0,1010,4.89E-6,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,54.173385499999995,0.03672051,0,0,0,0,1,2000,0.0,2000,0.0,2000,0.0,2000,0.0,1010,4.21E-6,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,71.22672750000001,0.133948175,0,0,0,0,1,2000,0.0,2000,0.0,2000,0.0,2000,0.0,1009,3.936E-6,0.0,0.0,0.0,0.0
107.832238,0.449712438,0,0,0,0,1,2000,1.6345E-5,2000,0.0,2000,1.367E-6,2000,40251.666558808,997,1.849E-5,0.10142651,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,21.008614250000004,0.169764873,0,0,0,0,1,2000,0.0,2000,0.0,2000,0.0,2000,0.0,1009,0.052661759,0.0,0.0,0.0,0.0
21.008614250000004,0.184291387,0,0,0,1,0,2000,1.6345E-5,2000,0.0,2000,1.367E-6,1006,40251.666558819,2000,1.849E-5,0.10142651,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,66.99419025,0.02001604,0,0,0,0,1,2000,0.0,2000,0.0,2000,0.0,2000,0.0,1010,0.352014528,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,120.74175049999997,0.021013134,0,0,0,0,1,2000,0.0,2000,0.0,2000,0.0,2000,0.0,1010,0.567004731,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,133.31566725,0.0556389,0,0,0,0,1,2000,0.0,2000,0.0,2000,0.0,2000,0.0,1010,0.617300596,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,16.729656,0.070409231,0,0,0,0,1,2000,0.0,2000,0.0,2000,0.0,2000,0.0,1010,0.817002176,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,20.24719925,0.053750175,0,0,0,0,1,2000,0.0,2000,0.0,2000,0.0,2000,0.0,1010,0.985812079,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,95.1163295,0.101579491,0,0,0,0,1,2000,0.0,2000,0.0,2000,0.0,2000,0.0,1009,1.284690182,0.0,0.0,0.0,0.0
149.96892025000002,0.634764737,0,0,0,1,0,2000,1.6345E-5,2000,0.0,2000,1.367E-6,1000,40251.666559168,2000,1.849E-5,0.10142651,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,62.587131,0.303230374,0,0,0,0,1,2000,0.0,2000,0.0,2000,0.0,2000,0.0,1009,1.652229323,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,16.04215825,0.038841749,0,0,0,0,1,2000,0.0,2000,0.0,2000,0.0,2000,0.0,1010,0.015521092,0.0,0.0,0.0,0.0
32.8835475,0.149097321,0,0,0,0,1,2000,1.6345E-5,2000,0.0,2000,1.367E-6,2000,40251.666559168,998,1.37E-5,0.10142651,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,32.8835475,0.06591117,0,0,0,0,1,2000,0.0,2000,0.0,2000,0.0,2000,0.0,1010,0.05178767,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,54.13390125000001,0.016140281,0,0,0,0,1,2000,0.0,2000,0.0,2000,0.0,2000,0.0,1010,0.085004971,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,61.87908375,0.020233468,0,0,0,0,1,2000,0.0,2000,0.0,2000,0.0,2000,0.0,1010,0.115985719,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,108.39308975,0.015723806,0,0,0,0,1,2000,0.0,2000,0.0,2000,0.0,2000,0.0,1010,0.302041787,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,140.91178725000003,0.053326067,0,0,0,0,1,2000,0.0,2000,0.0,2000,0.0,2000,0.0,1010,0.432116477,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,162.29347099999998,0.136822675,0,0,0,0,1,2000,0.0,2000,0.0,2000,0.0,2000,0.0,1008,0.581531872,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,237.52942375,0.117551947,0,0,0,0,1,2000,0.0,2000,0.0,2000,0.0,2000,0.0,1009,0.867575272,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,270.42051025000006,0.118880477,0,0,0,0,1,2000,0.0,2000,0.0,2000,0.0,2000,0.0,1010,1.049296389,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,7.504000250000002,0.084796173,0,0,0,0,1,2000,0.0,2000,0.0,2000,0.0,2000,0.0,1008,1.1332414,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,16.6747145,0.037381158,0,0,0,0,1,2000,0.0,2000,0.0,2000,0.0,2000,0.0,1010,1.231551095,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,38.272850749999996,0.118141474,0,0,0,0,1,2000,0.0,2000,0.0,2000,0.0,2000,0.0,1007,1.301492153,0.0,0.0,0.0,0.0
38.272850749999996,0.755874115,0,0,0,1,0,2000,1.6345E-5,2000,0.0,2000,1.367E-6,1005,40251.666559159,2000,1.37E-5,0.10142651,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,188.98605925,0.032623343,0,0,0,0,1,2000,0.0,2000,0.0,2000,0.0,2000,0.0,1010,1.916534705,0.0,0.0,0.0,0.0
3.5532162499999997,0.038579112,0,0,0,1,0,2000,1.6345E-5,2000,0.0,2000,1.367E-6,1010,40251.666559826,2000,1.37E-5,0.10142651,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,3.5532162499999997,0.086186333,0,0,0,0,1,2000,0.0,2000,0.0,2000,0.0,2000,0.0,1009,2.115383569,0.0,0.0,0.0,0.0
29.183707749999996,0.169494466,0,0,0,1,0,2000,1.6345E-5,2000,0.0,2000,1.367E-6,996,40251.666558924,2000,1.37E-5,0.10142651,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,3.967979750000001,0.017029958,0,0,0,0,1,2000,0.0,2000,0.0,2000,0.0,2000,0.0,1010,2.417745018,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,20.824456750000003,0.102526922,0,0,0,0,1,2000,0.0,2000,0.0,2000,0.0,2000,0.0,1010,2.565030244,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,62.31057225,0.035517225,0,0,0,0,1,2000,0.0,2000,0.0,2000,0.0,2000,0.0,1010,2.667385857,0.0,0.0,0.0,0.0
62.31057225,0.604035192,0,0,2,1,0,2000,1.6345E-5,2000,0.0,1008,1.333E-6,992,40251.666558452,2000,1.37E-5,0.048966529,0.0,0.0,0.0
178.512689,0.95540228,0,0,0,1,0,2000,1.6345E-5,2000,0.0,2000,1.333E-6,992,40251.66655909,2000,1.37E-5,0.048966529,0.0,0.0,0.0
738.408033,2.968948084,0,2,3,1,0,2000,1.6345E-5,1009,1.142E-6,1003,1.464E-6,989,40251.666558934,2000,1.37E-5,1.300936797,0.502696705,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,738.408033,0.017868403,0,0,0,0,1,2000,0.0,2000,0.0,2000,0.0,2000,0.0,1010,7.468961607,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,750.06759975,0.222192234,0,0,0,0,1,2000,0.0,2000,0.0,2000,0.0,2000,0.0,1008,7.59964448,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,825.74921225,0.20243946,0,0,0,0,1,2000,0.0,2000,0.0,2000,0.0,2000,0.0,1009,7.852455373,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,884.1557157499999,0.051851494,0,0,0,0,1,2000,0.0,2000,0.0,2000,0.0,2000,0.0,1010,8.083211027,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,1063.36360525,0.035572659,0,0,0,0,1,2000,0.0,2000,0.0,2000,0.0,2000,0.0,1008,8.783772415,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,1250.86357325,0.036324101,0,0,0,0,1,2000,0.0,2000,0.0,2000,0.0,2000,0.0,1009,9.518783727,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,1342.5181489999998,0.015639206,0,0,0,0,1,2000,0.0,2000,0.0,2000,0.0,2000,0.0,1010,9.885402286,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,1559.35481175,0.015142725,0,0,0,0,1,2000,0.0,2000,0.0,2000,0.0,2000,0.0,1010,10.752748923,0.0,0.0,0.0,0.0
83.18174425,0.170116618,0,0,0,1,0,2000,1.6345E-5,2000,1.142E-6,2000,1.464E-6,1009,40251.666558853,2000,1.37E-5,1.300936797,0.502696705,0.0,0.0
141.6078885,0.04837264,0,0,0,1,0,2000,1.6345E-5,2000,1.142E-6,2000,1.464E-6,1010,40251.666559263,2000,1.37E-5,1.300936797,0.502696705,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,45.4579705,0.019419702,0,0,0,0,1,2000,0.0,2000,0.0,2000,0.0,2000,0.0,1010,11.501012262,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,99.85515000000001,0.018496569,0,0,0,0,1,2000,0.0,2000,0.0,2000,0.0,2000,0.0,1009,11.718601151,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,195.52116725,0.034224168,0,0,0,0,1,2000,0.0,2000,0.0,2000,0.0,2000,0.0,1010,12.116009494,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,207.630826,0.018481796,0,0,0,0,1,2000,0.0,2000,0.0,2000,0.0,2000,0.0,1010,12.14970385,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,224.862123,0.035371212,0,0,0,0,1,2000,0.0,2000,0.0,2000,0.0,2000,0.0,1009,12.233517508,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,237.16460800000002,0.10080736,0,0,0,0,1,2000,0.0,2000,0.0,2000,0.0,2000,0.0,1010,12.335623828,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,303.975247,0.303397724,0,0,0,0,1,2000,0.0,2000,0.0,2000,0.0,2000,0.0,1008,12.817845346,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,387.44274425000003,0.035006596,0,0,0,0,1,2000,0.0,2000,0.0,2000,0.0,2000,0.0,1009,12.883120834,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,403.56951449999997,0.01911448,0,0,0,0,1,2000,0.0,2000,0.0,2000,0.0,2000,0.0,1010,12.933458538,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,412.07829350000003,0.170404402,0,0,0,0,1,2000,0.0,2000,0.0,2000,0.0,2000,0.0,1009,13.09989582,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,2441.967371,0.016647281,0,0,0,0,1,2000,0.0,2000,0.0,2000,0.0,2000,0.0,1010,21.087049766,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,2586.8805115,0.02046497,0,0,0,0,1,2000,0.0,2000,0.0,2000,0.0,2000,0.0,1010,21.666702633,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,2686.9005852500004,0.020005113,0,0,0,0,1,2000,0.0,2000,0.0,2000,0.0,2000,0.0,1009,22.066782726,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,2791.6651055,0.017976097,0,0,0,0,1,2000,0.0,2000,0.0,2000,0.0,2000,0.0,1009,22.485841079,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,2836.92754725,0.055377595,0,0,0,0,1,2000,0.0,2000,0.0,2000,0.0,2000,0.0,1009,22.700599256,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,2982.8453970000005,0.018159291,0,0,0,0,1,2000,0.0,2000,0.0,2000,0.0,2000,0.0,1010,23.250561922,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,3053.5009165,0.02008769,0,0,0,0,1,2000,0.0,2000,0.0,2000,0.0,2000,0.0,1009,23.533184076,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,3171.0741640000006,0.016243255,0,0,0,0,1,2000,0.0,2000,0.0,2000,0.0,2000,0.0,1010,24.003477089,0.0,0.0,0.0,0.0
