TimeLeft,StrideLeft(cm),ContactTimeLeft(s),Left0,Left1,Left2,Left3,Left4,LPeak1,LPTime1,LPeak2,LPTime2,LPeak3,LPTime3,LPeak4,LPTime4,LPeak5,LPTime5,TIL0_1,TIL1_2,TIL2_3,TIL3_4,,TimeRight,StrideRight,ContactTimeRight,Right0,Right1,Right2,Right3,Right4,RPeak1,RPTime1,RPeak2,RPTime2,RPeak3,RPTime3,RPeak4,RPTime4,RPeak5,RPTime5,TIR0_1,TIR1_2,TIR2_3,TIR3_4,6km/h,KAKINUMA
,,,,,,,,,,,,,,,,,,,,,,,17.229179294,78.73911716666666,0.036142783,0,0,0,0,1,1024,0.012927335,1024,0.215904166,1024,0.397739534,1024,0.203700279,1015,0.013553279,0.0,0.0,0.602344582,0.582101348
17.587595208,93.47603516666668,0.866990797,0,1,0,2,3,1024,0.0,985,0.698764475,1024,0.0,982,0.6353757,946,0.064931302,0.013441936,0.22594248,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,18.06967526,93.47603516666668,0.788219383,5,3,4,2,1,969,2.72339E-4,951,0.016192436,948,0.01599543,949,0.084489995,899,0.306740184,0.504784669,0.083774958,3.01858E-4,0.165936936
18.832098508,73.4554955,0.628251219,5,3,4,1,2,991,0.254467634,940,0.338000462,998,0.118605278,980,0.223082031,916,0.100890186,0.022137967,0.100100423,0.016210162,0.066994995,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,19.415812211,73.4554955,0.771206042,0,3,4,2,1,1024,2.72339E-4,939,0.06745954,955,2.13065E-4,934,0.151100194,902,0.188033314,0.353108269,0.099991962,0.050770423,0.0
20.254225,83.759716,0.722526766,5,2,4,1,3,984,0.385907084,922,0.416143577,1004,0.083817313,974,0.186983176,944,5.18906E-4,0.053135158,0.001469077,0.048343397,0.082702024,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,20.437891343,83.759716,0.403634444,0,3,0,2,1,1024,2.72339E-4,959,1.73776E-4,1024,2.13065E-4,940,0.08270136,937,0.169635247,0.220510634,0.165149632,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,20.877231464,55.67383266666666,0.406744564,1,2,0,0,0,957,0.103519506,951,0.080517087,1024,2.13065E-4,1024,0.08270136,1024,0.169635247,0.268664866,0.0,0.0,0.0
21.746266595,142.64441416666668,0.941735631,0,1,0,2,0,1024,0.385907084,971,0.204908298,1024,0.083817313,975,0.141321698,1024,5.18906E-4,0.014697086,0.0,0.048343397,0.082702024,,,,,,,,,,,,,,,,,,,,,,,,
21.815102645,22.454398166666667,0.019984109,0,0,0,0,1,1024,0.385907084,1024,0.204908298,1024,0.083817313,1024,0.141321698,1022,0.013949857,0.0,0.0,0.048343397,0.082702024,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,22.627516515,159.02362850000003,0.967125226,5,4,3,2,1,964,0.0655986,945,0.066425398,954,0.083512028,939,0.048664229,897,0.172868408,0.373177583,0.098350522,0.017022593,0.066213268
,,,,,,,,,,,,,,,,,,,,,,,22.670276331,6.362381833333333,0.017565568,0,0,0,1,0,1024,0.0655986,1024,0.066425398,1024,0.083512028,960,0.010893337,1024,0.172868408,0.0,0.098350522,0.017022593,0.066213268
23.724347616,150.95882166666664,1.109812259,5,3,4,2,1,985,0.350390619,955,0.649297425,995,0.116951587,985,0.534051214,917,0.405066042,0.037514048,0.034664655,0.434313504,0.047830275,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,24.510915296,150.5194515,0.990623296,5,4,3,2,1,953,0.33339348,959,2.22E-4,947,0.067855891,943,0.081669682,892,0.220544429,0.370910697,0.13203197,0.018092801,0.032517007
28.681614531,170.10895316666665,4.258208978,0,4,2,1,3,1024,0.350390619,999,2.43388807,1012,0.100210465,974,0.303370342,915,0.583037961,0.036758227,0.233767391,0.952843832,0.0,,,,,,,,,,,,,,,,,,,,,,,,
30.186897613,786.5562646666667,0.023459966,0,0,0,1,0,1024,0.350390619,1024,2.43388807,1024,0.100210465,1013,0.01453149,1024,0.583037961,0.0,0.233767391,0.952843832,0.0,,,,,,,,,,,,,,,,,,,,,,,,
34.053682497,1054.2809305,2.283939021,0,3,0,1,2,1024,0.350390619,1007,0.331929116,1024,0.100210465,1005,1.09972158,942,0.066560484,0.118125483,0.050183077,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,
34.39089047,1487.7995605000003,0.020026905,0,0,0,0,1,1024,0.350390619,1024,0.331929116,1024,0.100210465,1024,1.09972158,937,0.013099784,0.0,0.050183077,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,
35.645154785,1696.9284791666669,0.01952593,0,0,0,1,0,1024,0.350390619,1024,0.331929116,1024,0.100210465,1009,0.012892123,1024,0.013099784,0.0,0.050183077,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,
35.882427565,1736.275171333333,0.020719357,0,0,0,1,0,1024,0.350390619,1024,0.331929116,1024,0.100210465,1012,0.014056119,1024,0.013099784,0.0,0.050183077,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,
35.970368446,1748.0439298333336,0.038046256,0,0,0,1,0,1024,0.350390619,1024,0.331929116,1024,0.100210465,1010,0.012977188,1024,0.013099784,0.0,0.050183077,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,
36.090499855,1767.9216905,0.038912314,0,0,0,1,0,1024,0.350390619,1024,0.331929116,1024,0.100210465,1010,0.014407856,1024,0.013099784,0.0,0.050183077,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,
36.176974444,1785.4805521666667,0.020023092,0,0,0,1,0,1024,0.350390619,1024,0.331929116,1024,0.100210465,1012,0.014051265,1024,0.013099784,0.0,0.050183077,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,
36.2468301,1797.2548448333337,0.019233577,0,0,0,1,0,1024,0.350390619,1024,0.331929116,1024,0.100210465,1008,0.012552148,1024,0.013099784,0.0,0.050183077,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,
36.368971304,1814.5649343333332,0.03751418,0,0,0,1,0,1024,0.350390619,1024,0.331929116,1024,0.100210465,1010,0.012804852,1024,0.013099784,0.0,0.050183077,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,
36.771941751,1878.9729625,0.054046521,0,0,0,1,0,1024,0.350390619,1024,0.331929116,1024,0.100210465,1010,0.013500949,1024,0.013099784,0.0,0.050183077,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,
36.806206137,1890.5734803333332,0.018709082,0,0,0,1,0,1024,0.350390619,1024,0.331929116,1024,0.100210465,1009,0.0123565,1024,0.013099784,0.0,0.050183077,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,
37.027925353,1927.0990450000002,0.021273984,0,0,0,1,0,1024,0.350390619,1024,0.331929116,1024,0.100210465,1008,0.014383137,1024,0.013099784,0.0,0.050183077,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,
37.130685634,1944.4616396666668,0.019858143,0,0,0,1,0,1024,0.350390619,1024,0.331929116,1024,0.100210465,1010,0.014121768,1024,0.013099784,0.0,0.050183077,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,
37.232944553,1953.3509773333333,0.068781862,0,0,0,1,0,1024,0.350390619,1024,0.331929116,1024,0.100210465,1009,0.011881263,1024,0.013099784,0.0,0.050183077,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,
37.387183757,1986.8475468333331,0.022040106,0,0,0,1,0,1024,0.350390619,1024,0.331929116,1024,0.100210465,1011,0.01569496,1024,0.013099784,0.0,0.050183077,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,
37.525433993,2004.5684126666667,0.053966728,0,0,0,1,0,1024,0.350390619,1024,0.331929116,1024,0.100210465,1009,0.036793727,1024,0.013099784,0.0,0.050183077,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,
37.753994305,2016.330279,0.211950087,0,0,0,1,0,1024,0.350390619,1024,0.331929116,1024,0.100210465,1008,0.043561786,1024,0.013099784,0.0,0.050183077,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,
37.959404676,2062.7898473333335,0.138608424,0,0,0,1,0,1024,0.350390619,1024,0.331929116,1024,0.100210465,1008,0.014863688,1024,0.013099784,0.0,0.050183077,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,
37.995928735,2088.823912833333,0.018927193,0,0,0,1,0,1024,0.350390619,1024,0.331929116,1024,0.100210465,1010,0.01273567,1024,0.013099784,0.0,0.050183077,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,
38.06757341,2100.4279711666663,0.020946373,0,0,0,1,0,1024,0.350390619,1024,0.331929116,1024,0.100210465,1012,0.014556239,1024,0.013099784,0.0,0.050183077,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,
38.154580039,2115.0633463333334,0.02014252,0,0,0,1,0,1024,0.350390619,1024,0.331929116,1024,0.100210465,1012,0.014188968,1024,0.013099784,0.0,0.050183077,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,
38.211732788,2121.5149739999997,0.038583768,0,0,0,1,0,1024,0.350390619,1024,0.331929116,1024,0.100210465,1010,0.012398051,1024,0.013099784,0.0,0.050183077,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,
38.413265886,2155.0618541666668,0.038836348,0,0,0,1,0,1024,0.350390619,1024,0.331929116,1024,0.100210465,1010,0.013790609,1024,0.013099784,0.0,0.050183077,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,
38.733845596,2211.5408876666665,0.02054297,0,0,0,1,0,1024,0.350390619,1024,0.331929116,1024,0.100210465,1011,0.014194763,1024,0.013099784,0.0,0.050183077,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,
38.955133966,2245.548749333333,0.037784497,0,0,0,1,0,1024,0.350390619,1024,0.331929116,1024,0.100210465,1010,0.01453172,1024,0.013099784,0.0,0.050183077,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,
39.175408684,2282.35935,0.037197155,0,0,0,1,0,1024,0.350390619,1024,0.331929116,1024,0.100210465,1010,0.013675546,1024,0.013099784,0.0,0.050183077,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,
39.261818396,2299.539541166667,0.020523785,0,1,0,0,0,1024,0.350390619,1014,0.013364933,1024,0.100210465,1024,0.013675546,1024,0.013099784,0.0,0.050183077,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,
39.450918373,2330.993914166667,0.020896989,0,0,0,1,0,1024,0.350390619,1024,0.013364933,1024,0.100210465,1011,0.014825668,1024,0.013099784,0.0,0.050183077,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,
39.554259491,2348.5283271666667,0.019031026,0,0,0,1,0,1024,0.350390619,1024,0.013364933,1024,0.100210465,1011,0.013129501,1024,0.013099784,0.0,0.050183077,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,
39.756416423,2382.2442708333338,0.018876899,0,0,0,1,0,1024,0.350390619,1024,0.013364933,1024,0.100210465,1012,0.01227485,1024,0.013099784,0.0,0.050183077,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,
39.961054497,2416.2763635,0.019325289,0,0,0,1,0,1024,0.350390619,1024,0.013364933,1024,0.100210465,1010,0.012468352,1024,0.013099784,0.0,0.050183077,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,
40.163403689,2450.0654301666664,0.018953165,0,0,0,1,0,1024,0.350390619,1024,0.013364933,1024,0.100210465,1008,0.013108692,1024,0.013099784,0.0,0.050183077,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,
40.250212128,2464.4845951666666,0.01923522,0,0,0,1,0,1024,0.350390619,1024,0.013364933,1024,0.100210465,1010,0.013108177,1024,0.013099784,0.0,0.050183077,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,
40.654707436,2531.6527666666666,0.020733335,0,0,0,1,0,1024,0.350390619,1024,0.013364933,1024,0.100210465,1011,0.014418565,1024,0.013099784,0.0,0.050183077,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,
40.710000724,2540.865083333333,0.020741199,0,0,0,1,0,1024,0.350390619,1024,0.013364933,1024,0.100210465,1011,0.014782001,1024,0.013099784,0.0,0.050183077,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,
40.767106396,2547.462587166667,0.038273299,0,0,0,1,0,1024,0.350390619,1024,0.013364933,1024,0.100210465,1010,0.013464117,1024,0.013099784,0.0,0.050183077,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,
41.318436944,2642.437763333333,0.019752756,0,0,0,1,0,1024,0.350390619,1024,0.013364933,1024,0.100210465,1010,0.013496583,1024,0.013099784,0.0,0.050183077,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,
41.439456812,2659.6008136666665,0.037794898,0,0,0,1,0,1024,0.350390619,1024,0.013364933,1024,0.100210465,1010,0.01447519,1024,0.013099784,0.0,0.050183077,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,
41.545644865,2674.307662333333,0.055730071,0,0,0,1,0,1024,0.350390619,1024,0.013364933,1024,0.100210465,1010,0.014877386,1024,0.013099784,0.0,0.050183077,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,
41.919281331,2739.3815765000004,0.038922563,0,0,0,1,0,1024,0.350390619,1024,0.013364933,1024,0.100210465,1010,0.014938999,1024,0.013099784,0.0,0.050183077,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,
42.071257411,2768.113443166667,0.018512562,0,0,0,1,0,1024,0.350390619,1024,0.013364933,1024,0.100210465,1011,0.012088275,1024,0.013099784,0.0,0.050183077,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,
42.174148147,2774.0486078333333,0.085799388,0,0,0,1,0,1024,0.350390619,1024,0.013364933,1024,0.100210465,1010,0.012671048,1024,0.013099784,0.0,0.050183077,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,
42.328013117,2796.689637666667,0.103815264,0,0,0,1,0,1024,0.350390619,1024,0.013364933,1024,0.100210465,1009,0.03714551,1024,0.013099784,0.0,0.050183077,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,
42.549790876,2847.194488666667,0.022545413,0,1,0,0,0,1024,0.350390619,1014,0.015043603,1024,0.100210465,1024,0.03714551,1024,0.013099784,0.0,0.050183077,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,
42.705837774,2867.9925825,0.05382518,0,0,0,1,0,1024,0.350390619,1024,0.015043603,1024,0.100210465,1009,0.013918776,1024,0.013099784,0.0,0.050183077,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,
42.92723727,2896.271438166667,0.105534817,0,0,0,1,0,1024,0.350390619,1024,0.015043603,1024,0.100210465,1010,0.013009014,1024,0.013099784,0.0,0.050183077,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,
43.211475603,2952.307293,0.053574817,0,0,0,1,0,1024,0.350390619,1024,0.015043603,1024,0.100210465,1010,0.013440614,1024,0.013099784,0.0,0.050183077,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,
43.43008081,2994.493530833333,0.019051469,0,0,0,1,0,1024,0.350390619,1024,0.015043603,1024,0.100210465,1009,0.012675697,1024,0.013099784,0.0,0.050183077,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,
43.583705193,3019.997518,0.019662579,0,0,0,1,0,1024,0.350390619,1024,0.015043603,1024,0.100210465,1010,0.012837722,1024,0.013099784,0.0,0.050183077,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,
43.688272412,3028.989128833333,0.070278848,0,0,0,1,0,1024,0.350390619,1024,0.015043603,1024,0.100210465,1010,0.013518091,1024,0.013099784,0.0,0.050183077,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,
43.726775618,3043.5996514999997,0.021103526,0,0,0,1,0,1024,0.350390619,1024,0.015043603,1024,0.100210465,1011,0.014636219,1024,0.013099784,0.0,0.050183077,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,
43.946475226,3052.817719166667,0.185512704,0,0,0,1,0,1024,0.350390619,1024,0.015043603,1024,0.100210465,1010,0.012782694,1024,0.013099784,0.0,0.050183077,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,
44.14929096,3108.7441755,0.052768454,0,0,0,1,0,1024,0.350390619,1024,0.015043603,1024,0.100210465,1009,0.037310747,1024,0.013099784,0.0,0.050183077,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,
44.286735875,3137.0423073333327,0.020424028,0,0,0,1,0,1024,0.350390619,1024,0.015043603,1024,0.100210465,1011,0.01457632,1024,0.013099784,0.0,0.050183077,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,
44.422537093,3160.0717895,0.018048902,0,0,0,1,0,1024,0.350390619,1024,0.015043603,1024,0.100210465,1012,0.012420711,1024,0.013099784,0.0,0.050183077,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,
44.661549611,3190.841463166667,0.072443094,0,0,0,1,0,1024,0.350390619,1024,0.015043603,1024,0.100210465,1009,0.014343103,1024,0.013099784,0.0,0.050183077,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,
45.08195435,3239.062422166667,0.203506851,0,0,0,1,0,1024,0.350390619,1024,0.015043603,1024,0.100210465,1010,0.011848071,1024,0.013099784,0.0,0.050183077,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,
4
