TimeLeft,StrideLeft(cm),ContactTimeLeft(s),Left0,Left1,Left2,Left3,Left4,LPeak1,LPTime1,LPeak2,LPTime2,LPeak3,LPTime3,LPeak4,LPTime4,LPeak5,LPTime5,TIL0_1,TIL1_2,TIL2_3,TIL3_4,,TimeRight,StrideRight,ContactTimeRight,Right0,Right1,Right2,Right3,Right4,RPeak1,RPTime1,RPeak2,RPTime2,RPeak3,RPTime3,RPeak4,RPTime4,RPeak5,RPTime5,TIR0_1,TIR1_2,TIR2_3,TIR3_4
,,,,,,,,,,,,,,,,,,,,,,,11.608897275,0.0,0.195364849,2,0,0,0,1,987,0.086146832,2000,0.0,2000,0.0,2000,0.0,798,0.093001526,0.074435846,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,12.077162232,0.0,0.15083295,2,0,0,0,1,989,0.036017206,2000,0.0,2000,0.0,2000,0.0,831,0.063398307,0.047376645,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,12.558808454,0.0,0.234986075,2,0,0,0,1,997,0.04975314,2000,0.0,2000,0.0,2000,0.0,823,0.069078846,0.068449295,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,12.911164376,0.0,0.184713078,2,0,0,0,1,1004,0.065712308,2000,0.0,2000,0.0,2000,0.0,811,0.083984338,0.097757807,0.0,0.0,0.0
