StrideLeft(cm),ContactTimeLeft(s),Left0,Left1,Left2,Left3,Left4,LPeak1,LPTime1,LPeak2,LPTime2,LPeak3,LPTime3,LPeak4,LPTime4,LPeak5,LPTime5,TIL0_1,TIL1_2,TIL2_3,TIL3_4,,StrideRight,ContactTimeRight,Right0,Right1,Right2,Right3,Right4,RPeak1,RPTime1,RPeak2,RPTime2,RPeak3,RPTime3,RPeak4,RPTime4,RPeak5,RPTime5,TIR0_1,TIR1_2,TIR2_3,TIR3_4
15.34338775,0.110269221,1,0,2,0,0,990,1.457E-6,2000,0.0,1002,1.92E-7,2000,0.0,2000,0.0,0.077038516,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,318.18234924999996,1.423814398,5,1,4,2,3,951,1.106841941,776,43195.193950552,986,1.091417796,705,10.698628459,660,10.166284434,1.339973405,-0.635533976,11.248753521,11.38173596
412.100787,2.218422488,4,5,3,2,1,970,9.62E-7,988,2.14E-7,982,3.07E-7,973,43184.308407079,958,9.18E-6,2.048540999,3.457043476,13.466896532,-0.383950658
570.8602579999999,0.018968478,0,0,0,1,0,2000,9.62E-7,2000,2.14E-7,2000,3.07E-7,1010,43184.308408563,2000,9.18E-6,2.048540999,3.457043476,13.466896532,-0.383950658
,,,,,,,,,,,,,,,,,,,,,,587.8706339999999,2.472351568,4,3,5,2,1,943,1.248114779,803,43186.34454366,984,1.365485963,609,0.853763248,549,1.550778313,2.450398069,3.982949629,4.551455928,-0.316605992
141.69661,0.902867052,0,0,2,1,3,2000,9.62E-7,2000,2.14E-7,1002,1.066E-6,1000,43184.308407367,988,2.03E-6,0.850833117,-0.21685066,13.466896532,-0.383950658
,,,,,,,,,,,,,,,,,,,,,,303.84123475,1.367970633,4,3,0,2,1,987,3.600251628,915,43188.241068456,2000,1.365485963,826,0.800780454,617,0.483881234,1.267524567,1.716728254,1.865169722,-0.316605992
141.65900474999998,0.804160525,4,0,3,1,2,981,1.507E-6,2000,2.14E-7,971,4.65E-7,989,43184.308407124,996,2.82E-6,0.23499669,1.698266073,1.931227981,-0.383950658
,,,,,,,,,,,,,,,,,,,,,,208.540314,0.903101483,4,3,5,2,1,969,0.602746941,735,43189.610756165,997,0.301328866,661,0.386246786,765,0.583263624,0.886276674,1.400751327,1.383721017,-0.333678383
138.26489675000002,0.653684882,4,5,3,2,1,967,1.982E-6,1010,3.02E-7,969,2.67E-7,982,43184.308407198,987,1.757E-5,0.632919532,1.798719389,1.266764903,-0.116013562
,,,,,,,,,,,,,,,,,,,,,,138.26489675000002,0.466626797,5,3,4,1,2,958,0.28573405,803,43184.625270639,979,0.217058724,644,0.185340949,784,0.5334307,0.265201263,0.914049002,-0.064214331,0.949746154
100.98128824999999,0.419982868,4,0,3,1,2,947,2.267E-6,2000,3.02E-7,951,4.29E-7,967,43184.308407366,997,3.2E-6,0.050054399,0.802097089,0.853192989,-0.116013562
,,,,,,,,,,,,,,,,,,,,,,108.153841,0.437316594,5,3,4,1,2,964,0.332490293,805,43185.424655221,980,0.300796589,638,0.348749661,696,0.384384454,0.166125951,1.081785738,-0.081443187,0.998095235
95.60893049999999,0.418525348,4,0,3,2,1,950,1.857E-6,2000,3.02E-7,955,2.4E-7,966,43184.30840722,991,6.1E-6,0.248177554,1.119470458,0.881233866,-0.116013562
,,,,,,,,,,,,,,,,,,,,,,95.60893049999999,0.333340477,5,3,4,2,1,950,0.252440181,784,43186.343270571,975,0.282440095,604,0.282246832,659,0.304703633,0.315436705,0.964360898,-0.047912343,0.79799947
108.443115,0.317121097,4,0,3,2,1,937,1.205E-6,2000,3.02E-7,941,4.04E-7,967,43184.308407293,981,3.47E-6,0.199108039,0.834847458,0.765182637,-0.116013562
,,,,,,,,,,,,,,,,,,,,,,91.78799325,0.316004168,4,3,5,2,1,952,0.318005088,807,43187.109516724,967,0.301243044,648,0.334067141,593,0.33490526,0.297999757,0.783486784,0.783486898,-0.049397797
111.93789075000001,0.306120573,5,4,3,1,2,945,2.222E-6,1002,2.73E-7,951,2.42E-7,936,43184.308407254,983,1.859E-5,0.033212048,0.799183319,0.731473821,0.816446392
,,,,,,,,,,,,,,,,,,,,,,87.7415,0.268057334,4,3,5,1,2,948,0.300413709,781,43184.676578753,972,0.368171774,584,0.299877754,675,0.334050195,0.132301037,0.752865508,0.752865443,-0.033770874
100.25543525,0.28476183,3,0,4,2,1,931,1.302E-6,2000,2.73E-7,934,2.29E-7,964,43184.308407213,972,7.91E-6,0.197945189,0.951800853,2.08E-6,0.816446392
,,,,,,,,,,,,,,,,,,,,,,91.298582,0.271718459,4,3,5,1,2,959,0.314003957,772,43185.424037688,972,0.285211151,562,0.299921096,675,0.317768354,0.132672604,0.88586733,0.766020088,-0.070115457
100.48601024999999,0.286750945,2,0,3,4,1,931,1.644E-6,2000,2.73E-7,936,3.6E-7,962,43184.308407191,983,3.06E-5,0.266052743,-0.018890841,-0.082096006,0.816446392
,,,,,,,,,,,,,,,,,,,,,,87.00501775000001,0.287441209,5,3,4,1,2,954,0.299728775,762,43186.209932082,972,0.233229633,564,0.315326761,684,0.283470543,0.132373171,0.867485195,-0.032427067,0.748205273
96.4082905,0.250531148,4,5,2,3,1,934,1.516E-6,1005,3.57E-7,937,5.98E-7,951,43184.308407244,989,1.703E-5,0.214742578,-0.033755423,0.719982139,-0.052504767
,,,,,,,,,,,,,,,,,,,,,,86.89980374999999,0.269136466,4,3,5,1,2,959,0.29933238,758,43184.660244903,974,0.301294406,566,0.335051119,594,0.348698014,0.168439504,0.851493849,0.733672476,-0.065408622
100.50959525,0.284330967,4,5,3,1,2,928,1.476E-6,1008,1.92E-7,937,1.62E-7,956,43184.308407167,981,2.02E-6,0.047822084,0.735253404,0.834785149,-0.117791417
,,,,,,,,,,,,,,,,,,,,,,79.39549975000001,0.281763375,5,3,4,1,2,959,0.231235128,760,43184.657434477,972,0.281438204,569,0.333453071,634,0.302285584,0.164215907,0.814190796,-0.083220803,0.718368478
99.3896155,0.252920182,3,5,4,2,1,931,4.312E-6,1010,3.092E-6,942,8.55E-7,959,43184.308407256,970,7.43E-6,0.181833842,0.900300152,-0.033291418,0.614868709
,,,,,,,,,,,,,,,,,,,,,,87.28520950000001,0.253845706,5,3,4,1,2,957,0.29945489,744,43184.643985683,975,0.285105193,579,0.302962676,594,0.300790376,0.135656322,0.816265914,-0.05048488,0.784516815
92.18833225,0.250178075,4,5,3,1,2,924,1.611E-6,1010,2.65E-7,937,3.13E-7,960,43184.30840718,981,2.87E-6,0.065728583,0.750425646,0.716194934,-0.114997829
,,,,,,,,,,,,,,,,,,,,,,91.37254175,0.239302312,5,3,4,1,2,950,0.28410536,767,43184.674952891,971,0.26846595,591,0.319206424,656,0.315160649,0.101926165,0.814312906,-0.06582665,0.766670657
95.6512245,0.235494373,4,5,1,2,3,934,2.2E-6,1010,2.66E-7,943,5.9E-7,958,43184.308407295,986,9.91E-6,0.200173616,-0.149787625,0.753119485,-0.019217853
,,,,,,,,,,,,,,,,,,,,,,83.97950825000001,0.2697721,5,3,4,1,2,965,0.296847216,771,43184.591372202,981,0.263745377,578,0.282965187,588,0.299675277,0.147221268,0.863103928,-0.066186559,0.800390654
95.223518,0.303441321,3,0,4,2,1,931,2.376E-6,2000,2.66E-7,949,3.11E-7,964,43184.308407152,970,2.68E-6,0.182593274,0.784928086,-0.034572697,-0.019217853
,,,,,,,,,,,,,,,,,,,,,,99.92897525,0.418710895,5,3,4,2,1,975,0.348810573,796,43185.357635292,994,0.298871872,639,0.303085123,572,0.301414712,0.401195135,0.91820204,-0.134935143,0.868773252
112.89978074999998,0.553846644,4,0,3,2,1,923,2.049E-6,2000,2.66E-7,969,3.02E-7,990,43184.308407174,939,1.588E-5,0.516328855,1.086497949,1.000798695,-0.019217853
,,,,,,,,,,,,,,,,,,,,,,112.89978074999998,0.419054083,4,3,5,2,1,956,0.30114606,838,43186.37510023,995,0.280962632,708,0.254025124,540,0.30205294,0.397867365,0.847986674,0.899411977,-0.033887595
116.24416775000002,0.322675553,4,0,3,2,1,939,2.055E-6,2000,2.66E-7,962,2.68E-7,970,43184.308407222,958,1.622E-5,0.233288731,0.683726192,0.680844028,-0.019217853
,,,,,,,,,,,,,,,,,,,,,,100.564497,0.28561368,4,3,5,2,1,958,0.319023623,803,43187.076340889,978,0.265083207,662,0.315274349,578,0.313333466,0.263741992,0.733108804,0.733108567,-0.048091372
83.9168125,0.404882057,4,0,3,2,1,933,2.099E-6,2000,2.66E-7,976,2.64E-7,993,43184.308407223,936,1.931E-5,0.266734683,0.984980331,0.949757432,-0.019217853
,,,,,,,,,,,,,,,,,,,,,,137.5549895,0.583470466,4,3,5,2,1,957,0.502671314,811,43188.109162462,996,0.380885858,764,0.432948949,498,0.264501778,0.565339068,1.084030167,1.06990788,-0.10284393
116.0700975,0.648796588,4,5,3,2,1,961,1.573E-6,1008,7.26E-7,960,4.44E-7,980,43184.308407215,972,1.78E-5,0.531717964,1.250371481,1.147859283,-0.167109132
,,,,,,,,,,,,,,,,,,,,,,154.57322275,0.735871171,4,3,5,2,1,964,0.501964926,829,43184.928414562,988,0.452896833,723,0.515301422,603,0.450069216,0.717723009,1.166833141,1.166816451,-0.097819346
154.1916095,0.767943625,4,5,3,2,1,953,1.385E-6,1008,2.45E-7,959,5.22E-7,976,43184.308407189,966,1.852E-5,0.701536428,1.252391235,1.200380505,-0.116416
,,,,,,,,,,,,,,,,,,,,,,183.30776649999999,0.853913198,5,3,4,2,1,983,0.63283877,859,43184.993257988,991,0.61592615,765,0.5979379,570,0.399164508,0.831299443,1.348634017,-0.081945439,1.334641782
