TimeLeft,StrideLeft(cm),ContactTimeLeft(s),Left0,Left1,Left2,Left3,Left4,LPeak1,LPTime1,LPeak2,LPTime2,LPeak3,LPTime3,LPeak4,LPTime4,LPeak5,LPTime5,TIL0_1,TIL1_2,TIL2_3,TIL3_4,,TimeRight,StrideRight,ContactTimeRight,Right0,Right1,Right2,Right3,Right4,RPeak1,RPTime1,RPeak2,RPTime2,RPeak3,RPTime3,RPeak4,RPTime4,RPeak5,RPTime5,TIR0_1,TIR1_2,TIR2_3,TIR3_4
,,,,,,,,,,,,,,,,,,,,,,,14.953587787,2.8496381666666664,4.943712694,5,1,2,4,3,1003,0.032914241,973,4.675899446,977,4.629686221,1008,2.835213971,1000,1.861210183,0.013610163,4.80687E-4,0.259304642,4.551212516
15.511787546,884.8909008333333,5.519012125,1,0,2,3,0,940,5.158343178,2000,0.0,965,5.226506188,991,4.425147178,2000,0.0,0.015724236,7.65881E-4,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,16.253919271,132.16927966666668,0.951842916,5,1,2,4,3,937,0.115304283,954,0.55980629,892,0.607183481,1000,0.250414496,962,0.157523272,0.018737721,2.61671E-4,0.023354176,0.534388912
16.873964648,107.01059583333334,0.778878092,4,2,3,1,0,953,0.383358088,972,0.132433712,967,0.249579574,969,0.190862816,2000,0.0,0.058178076,2.53123E-4,0.065676287,0.0,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,17.378333101,92.39324383333336,0.641175072,5,1,2,3,4,944,0.050105111,949,0.303211243,897,0.359619072,997,0.174661729,965,0.075570065,0.01321132,3.71789E-4,2.76195E-4,0.37476371
17.881919511,81.3775835,0.590407612,3,4,5,2,1,957,0.249319088,974,0.117441015,967,0.199652856,979,0.06664219,1012,0.019267123,0.05332471,0.015904681,4.81888E-4,2.65711E-4,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,18.253679416,66.92419666666667,0.473907152,5,1,2,3,4,948,0.348544165,939,0.16877285,903,0.173418425,992,0.090379132,987,0.056317529,0.012168633,1.9036E-4,1.70627E-4,0.024366005
18.711240309,70.37865166666666,0.529918228,4,0,3,2,1,954,0.216887586,2000,0.117441015,965,0.165657586,968,0.134144711,1000,0.014164581,0.020675189,0.034850091,0.030911628,0.0,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,19.085676052,67.83200816666667,0.482043491,4,2,3,5,1,948,0.247742988,937,0.183550951,883,0.183339188,992,0.064715464,961,0.059805177,0.023723021,3.32007E-4,0.034845393,5.16903E-4
19.468642296,64.60396566666667,0.45804487,2,5,3,1,4,949,0.216047137,978,3.81148E-4,968,0.115566065,957,0.139740761,945,4.87229E-4,0.071883526,7.60082E-4,5.35231E-4,0.015803663,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,19.813926836,67.25005400000002,0.415683132,5,1,4,2,3,974,0.134337834,925,0.203318136,942,0.200272105,966,0.173593326,932,0.058417312,0.01271832,1.99343E-4,0.006784692,0.065652108
20.281300496,64.13182616666667,0.479595214,5,2,4,3,1,954,0.199459114,959,0.134025935,962,0.132404779,952,0.149287531,945,0.068077485,0.017579048,5.75446E-4,0.016731833,0.066457377,,,,,,,,,,,,,,,,,,,,,,,,
