TimeLeft,StrideLeft(cm),ContactTimeLeft(s),Left0,Left1,Left2,Left3,Left4,LPeak1,LPTime1,LPeak2,LPTime2,LPeak3,LPTime3,LPeak4,LPTime4,LPeak5,LPTime5,TIL0_1,TIL1_2,TIL2_3,TIL3_4,,TimeRight,StrideRight,ContactTimeRight,Right0,Right1,Right2,Right3,Right4,RPeak1,RPTime1,RPeak2,RPTime2,RPeak3,RPTime3,RPeak4,RPTime4,RPeak5,RPTime5,TIR0_1,TIR1_2,TIR2_3,TIR3_4,6km/h,NAKAO
,,,,,,,,,,,,,,,,,,,,,,,11.344606595,32.31892766666667,0.022995727,1,0,0,0,0,1014,0.014334119,1024,0.0,1024,0.0,1024,0.0,1024,0.0,0.0,0.0,0.0,0.0
11.522359937,41.69214816666667,0.394704893,1,2,3,4,0,970,0.248458936,973,0.177090451,1008,0.141962252,986,1.49117E-4,1024,0.0,0.015780166,0.001407781,2.86968E-4,0.0,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,12.135555489,113.34907750000002,0.757772884,3,4,5,2,1,904,0.352132145,905,2.15082E-4,910,4.30411E-4,886,0.200996644,944,0.146598007,0.145673927,0.199296641,6.78288E-4,3.87199E-4
12.672449845,85.19953633333333,0.61458088,3,4,5,2,1,955,0.417778722,986,0.191405846,1004,0.150131559,994,0.103608174,923,0.040486919,0.039982821,0.052578856,0.009367864,0.041380198,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,13.057605372,85.19953633333333,0.488495479,3,5,2,4,1,868,0.084219106,960,1.37912E-4,895,0.083269234,941,0.017542593,936,0.036271339,0.103547905,0.06526906,5.32525E-4,0.083768961
13.631259774,70.1872455,0.558483715,4,3,5,2,1,959,0.320867853,997,0.084898111,998,0.299190718,994,0.08218,898,0.013668668,0.038573247,0.064759065,0.016184104,9.11116E-4,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,14.015739947,70.1872455,0.521834403,2,5,4,3,1,878,0.166710587,896,0.031976004,874,0.050949674,881,0.068102079,912,0.121345611,0.221393454,0.064145087,0.017028959,0.018843814
,,,,,,,,,,,,,,,,,,,,,,,14.416194909,12.1908545,0.312736535,1,2,3,4,0,887,0.197413177,887,0.034402202,883,0.034242993,887,0.147841383,1024,0.121345611,0.12892726,3.39236E-4,6.25061E-4,0.0
14.510805705,70.32308816666666,0.480485375,3,4,5,2,1,949,0.182146724,987,0.117682945,1000,0.086319708,987,0.07890907,902,0.057145832,0.056606728,0.045124574,0.0020291,0.03148476,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,14.913101471,70.32308816666666,0.460869444,2,3,4,5,1,882,0.216906057,891,0.100419169,838,0.132518579,860,6.29004E-4,914,0.026364377,0.025264749,5.75805E-4,0.066808326,0.033814252
,,,,,,,,,,,,,,,,,,,,,,,15.276742166,9.686851166666667,0.289574218,1,2,3,4,0,875,0.09125774,891,1.57264E-4,891,1.30599E-4,876,0.172590797,1024,0.026364377,0.015361953,3.23498E-4,2.36128E-4,0.0
