TimeLeft,StrideLeft(cm),ContactTimeLeft(s),Left0,Left1,Left2,Left3,Left4,LPeak1,LPTime1,LPeak2,LPTime2,LPeak3,LPTime3,LPeak4,LPTime4,LPeak5,LPTime5,TIL0_1,TIL1_2,TIL2_3,TIL3_4,,TimeRight,StrideRight,ContactTimeRight,Right0,Right1,Right2,Right3,Right4,RPeak1,RPTime1,RPeak2,RPTime2,RPeak3,RPTime3,RPeak4,RPTime4,RPeak5,RPTime5,TIR0_1,TIR1_2,TIR2_3,TIR3_4
22.51424334,103.847647,0.306236902,0,0,2,3,1,2000,0.0,2000,1.652E-6,880,1.849E-6,957,2.25E-7,937,1.019E-6,0.285778746,-0.118941013,0.749401852,0.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,22.8631582,76.59144,0.348782962,5,3,4,1,2,951,22.743181209,815,1.682808495,931,0.214015355,623,0.283816147,493,0.266968456,0.193429275,0.883439685,8.3E-7,0.718028259
23.228962133,98.6212655,0.320104629,0,4,2,3,1,2000,0.0,1012,1.5E-6,877,1.3937E-5,969,3.05E-7,947,6.76E-7,0.303408516,-0.085738385,0.819000087,0.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,23.616999308,83.4224225,0.374448962,5,3,4,2,1,971,23.49810678,769,0.251184601,932,0.232763758,551,0.285872829,516,0.267795636,0.255563641,0.888865398,-0.016818117,0.687921455
23.966555534,109.41604224999999,0.286344721,0,0,2,3,1,2000,0.0,2000,1.5E-6,882,1.596E-6,965,1.88E-7,928,2.009E-6,0.266425895,-0.083836927,0.819000087,0.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,24.304388063,71.61034874999999,0.337733848,5,3,4,1,2,965,24.217330033,780,1.023489545,928,0.224767286,567,0.308604764,525,0.319686522,0.184532335,0.788133558,6.52E-7,0.68780603
24.703828679,108.611449,0.302729821,0,4,2,3,1,2000,0.0,1014,1.858E-6,892,1.678E-6,926,2.87E-7,926,3.31E-6,0.283372097,-0.065046862,0.7742593,0.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,25.038081952,88.42624524999998,0.283273474,5,3,4,1,2,957,24.955076388,767,0.26505719,920,0.217647294,563,0.265891626,474,0.313660437,0.098631644,0.818892424,1.072E-6,0.683831418
25.423975199,91.25293375,0.304159654,0,4,3,2,1,2000,0.0,1014,4.155E-6,886,2.438E-6,935,2.44E-7,934,1.78E-7,0.219929299,0.718034748,0.750609334,0.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,25.757844082,79.022481,0.321937828,5,3,4,1,2,955,25.636186491,797,0.266160871,918,0.233689385,622,0.265048114,497,0.250181057,0.168887965,0.884250694,4.15E-7,0.767606493
26.174466862,78.46904674999999,0.334496567,0,0,2,3,1,2000,0.0,2000,4.155E-6,888,1.72E-6,941,4.17E-7,942,1.162E-6,0.313869232,-0.114603395,0.750609334,0.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,26.492035038,78.46904674999999,0.338185751,5,3,4,1,2,962,26.3897422,752,0.967045519,927,0.168514045,543,0.249049178,710,0.330584223,0.11575015,0.867624277,1.462E-6,0.699277979
26.855308064,96.10754725,0.317031012,0,0,2,3,1,2000,0.0,2000,4.155E-6,882,2.418E-6,962,3.0E-7,931,1.643E-6,0.299617108,-0.048987539,0.750609334,0.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,27.177813272,83.4815145,0.30560583,5,3,4,1,2,950,27.089022529,805,1.702577139,926,0.234719019,613,0.248913055,519,0.267623165,0.165617009,0.88669904,4.76E-7,0.683874269
27.560646638,91.600537,0.322042718,0,0,2,3,1,2000,0.0,2000,4.155E-6,884,1.806E-6,958,3.91E-7,936,1.514E-6,0.303398814,-0.100954436,0.750609334,0.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,27.89283973,80.5311575,0.332108244,5,3,4,1,2,949,27.808437943,793,2.371249685,925,0.199281524,606,0.284436334,497,0.268122161,0.146696717,0.820082554,0.018062362,0.701605353
28.243653098,99.28760324999999,0.285772699,0,0,2,3,1,2000,0.0,2000,4.155E-6,883,1.78E-6,952,3.46E-7,925,1.649E-6,0.266918007,-0.083274078,0.750609334,0.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,28.624835061,79.41315349999999,0.349303257,5,3,4,1,2,966,28.491962014,752,3.105113859,925,0.234449482,546,0.30017169,459,0.299290738,0.166163492,0.885331127,-0.033112969,0.6160011
28.961077883,95.5755815,0.303244916,0,0,2,3,1,2000,0.0,2000,4.155E-6,894,1.279E-6,941,2.9E-7,931,1.393E-6,0.284915222,-0.034380215,0.750609334,0.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,29.310787257,79.29779000000002,0.33575967,3,4,5,1,2,950,29.192370163,828,3.786341466,922,0.233551752,632,0.248007886,477,0.266303867,0.181352108,0.832805084,1.305E-6,0.016566416
29.677070697,70.935118,0.30187662,0,0,3,2,1,2000,0.0,2000,4.155E-6,886,1.543E-6,956,3.6E-7,933,5.75E-7,0.167792226,0.71617544,0.750609334,0.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,30.012952643,70.935118,0.35401293,5,3,4,1,2,962,29.925211577,766,4.505601776,921,0.232887771,569,0.313974084,459,0.270472201,0.198026123,0.834865196,3.28E-7,0.716740266
30.377246969,99.98513899999999,0.318372302,0,0,2,3,1,2000,0.0,2000,4.155E-6,885,1.918E-6,954,6.63E-7,923,1.53E-6,0.301160788,-0.084076628,0.750609334,0.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,30.728085159,82.77509725,0.338108146,5,3,4,1,2,960,30.642340905,798,5.221827226,927,0.24789877,595,0.299528341,490,0.267333849,0.185512567,0.836090405,0.01660529,0.667036751
31.078897527,104.865657,0.269458713,0,0,3,2,1,2000,0.0,2000,4.155E-6,889,1.662E-6,937,2.96E-7,930,1.3202E-5,0.199423794,0.699664297,0.750609334,0.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,31.42927965,78.79784325,0.304649512,5,3,4,1,2,977,31.343623517,758,5.922625482,931,0.249625802,543,0.267893232,457,0.266283978,0.15212618,0.833746711,1.09E-6,0.649981511
31.795310326,87.55872575,0.320446074,0,0,2,3,1,2000,0.0,2000,4.155E-6,887,1.79E-6,954,3.52E-7,922,4.28E-7,0.30144432,-0.082596163,0.750609334,0.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,32.130333753,80.12932350000001,0.334949346,5,3,4,1,2,957,32.025656186,779,6.620403741,921,0.214130529,573,0.250113925,542,0.233142208,0.148445159,0.831784375,8.48E-7,0.66706223
32.48071003,103.70980450000002,0.270488427,0,0,3,1,2,2000,0.0,2000,4.155E-6,894,7.378E-6,943,2.22E-7,922,1.21E-6,0.100790897,0.685576722,0.750609334,0.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,32.844455843,67.64754225,0.3636408,5,3,4,1,2,955,32.694303471,781,7.29002462,922,0.198175022,608,0.197323225,579,0.267478939,0.111434938,0.852620208,8.06E-7,0.653873
33.196628785,107.10319199999999,0.287400757,0,0,2,3,1,2000,0.0,2000,4.155E-6,882,1.471E-6,952,2.48E-7,929,1.929E-6,0.268224147,-0.099272063,0.750609334,0.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,33.513866072,75.08000725,0.304321497,5,3,4,1,2,967,33.411996394,762,8.024906313,926,0.217493524,556,0.284460733,476,0.233725793,0.15309312,0.886806894,6.37E-7,0.682602932
33.882228171,96.78053125,0.2855626,0,0,3,2,1,2000,0.0,2000,4.155E-6,891,2.306E-6,937,4.6E-7,923,1.99E-7,0.199154291,0.685089856,0.750609334,0.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,34.212576107,74.56126725,0.317651169,5,3,4,1,2,982,34.113753237,739,8.711239918,933,0.218737551,507,0.266744087,483,0.266994873,0.167653662,0.833487481,1.024E-6,0.684024786
34.582275681,100.57434824999999,0.28506661,0,0,2,3,1,2000,0.0,2000,4.155E-6,884,2.845E-6,954,2.92E-7,938,1.012E-6,0.250314324,-0.067594628,0.750609334,0.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,34.933885793,74.59343225,0.338301978,5,3,4,1,2,971,34.798472065,766,9.41055226,918,0.233065066,545,0.250743698,553,0.283201011,0.135089971,0.816435805,1.134E-6,0.668640172
35.27003584,92.23399825,0.30551784,0,0,3,2,1,2000,0.0,2000,4.155E-6,901,1.905E-6,931,4.4E-7,920,1.904E-6,0.23643679,0.706903032,0.750609334,0.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,35.641405828,85.1375495,0.33631966,5,3,4,1,2,978,35.503253128,768,10.118928335,922,0.234537751,540,0.25129085,512,0.287126699,0.147177795,0.837645423,0.033882465,0.67472345
35.987836828,103.44275375000001,0.268995305,0,0,3,1,2,2000,0.0,2000,4.155E-6,886,2.01E-6,955,2.15E-7,924,5.93E-7,0.100867682,0.771214093,0.750609334,0.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,36.307632411,74.8560705,0.289362829,5,3,4,1,2,960,36.20425791,770,10.802029315,918,0.199895782,563,0.267404838,641,0.23201406,0.118622053,0.83543338,9.2E-7,0.649588744
36.642371473,96.56262199999999,0.237857195,0,0,3,1,2,2000,0.0,2000,4.155E-6,887,3.134E-6,942,2.6E-7,944,1.216E-6,0.081784646,0.800120896,0.750609334,0.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,36.975625082,66.989894,0.303147556,5,3,4,1,2,977,36.906014431,769,11.483526957,933,0.23373463,551,0.253300415,513,0.250983122,0.181090998,0.817096097,2.273E-6,0.650246518
37.340720944,95.87692150000001,0.284739852,0,0,2,3,1,2000,0.0,2000,4.155E-6,887,2.228E-6,947,2.54E-7,941,1.724E-6,0.266976198,-0.085766788,0.750609334,0.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,37.674116124,74.43548925,0.320391381,5,3,4,1,2,962,37.553972858,756,12.168127669,927,0.231020901,528,0.28341585,597,0.24832478,0.166883632,0.802579471,4.231E-6,0.682971366
38.026666569,96.98138275,0.285017789,0,0,2,3,1,2000,0.0,2000,4.155E-6,887,2.098E-6,946,3.82E-7,928,1.618E-6,0.263091307,-0.065664946,0.750609334,0.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,38.357501537,74.39102025,0.318286453,5,3,4,1,2,962,38.307031024,783,12.870692314,923,0.23598739,634,0.216313215,512,0.266195197,0.116175982,0.803090733,-0.016661535,0.667547473
38.707950973,95.76714349999999,0.2856693,0,0,2,3,1,2000,0.0,2000,4.155E-6,890,4.072E-6,933,2.18E-7,946,2.69E-7,0.26817859,-0.083116881,0.750609334,0.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,39.040385607,71.43704400000001,0.332354753,5,3,4,1,2,957,38.95555391,792,13.568073025,919,0.247648164,591,0.250068053,530,0.229749069,0.149382006,0.819374286,0.047674735,0.683996345
39.411467042,95.97597250000001,0.31953442,0,0,2,3,1,2000,0.0,2000,4.155E-6,888,1.652E-6,947,3.2E-7,935,2.052E-6,0.298019046,-0.100620196,0.750609334,0.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,39.710629434,79.89258075,0.299122986,5,3,4,1,2,963,39.625687789,760,14.204079415,926,0.184161895,544,0.268685586,566,0.252500262,0.146514497,0.81848615,7.22E-7,0.637731161
40.077972491,91.26472075,0.301409488,0,0,3,2,1,2000,0.0,2000,4.155E-6,887,1.786E-6,950,3.69E-7,943,1.65E-7,0.235836452,0.67293794,0.750609334,0.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,40.412187934,79.17189925000001,0.318935032,5,3,4,1,2,973,40.329850321,747,14.892457773,925,0.199602658,524,0.234590398,523,0.247601077,0.153739801,0.786623878,0.034268964,0.653954299
40.747628073,88.35992399999999,0.300938528,0,0,2,3,1,2000,0.0,2000,4.155E-6,892,1.818E-6,956,2.93E-7,936,8.43E-7,0.281836166,-0.099333215,0.750609334,0.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,41.098954898,83.56296250000001,0.318010503,5,3,4,1,2,972,40.980924668,768,15.593512353,926,0.23502126,533,0.284112539,512,0.269678492,0.13236406,0.815780719,6.15E-7,0.683845343
41.465142718,95.703456,0.301387192,0,0,2,3,1,2000,0.0,2000,4.155E-6,888,2.341E-6,948,2.88E-7,952,4.58E-7,0.28298852,-0.0998056,0.750609334,0.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,41.781380004,75.3610985,0.316178498,5,3,4,1,2,962,41.695608569,795,16.276596427,924,0.199887712,586,0.267335404,546,0.234325739,0.149074238,0.848901406,4.04E-7,0.699434963
42.15189653,95.3905055,0.305133603,0,0,2,3,1,2000,0.0,2000,4.155E-6,889,2.244E-6,944,3.08E-7,924,1.819E-6,0.286519262,-0.082978672,0.750609334,0.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,42.484152482,79.6080695,0.318957408,5,3,4,1,2,967,42.352374272,762,16.964206944,928,0.200961594,540,0.24976688,584,0.231613062,0.134875577,0.834679928,0.018071246,0.656120278
42.836041594,92.3750795,0.301344155,0,0,3,2,1,2000,0.0,2000,4.155E-6,888,1.424E-6,954,3.2E-7,923,9.31E-7,0.20241414,0.687419204,0.750609334,0.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,43.173172817,83.47641449999999,0.304567011,5,3,4,1,2,962,43.052674902,806,17.652247599,919,0.231979349,583,0.285174309,476,0.251092217,0.153683073,0.82203401,0.033428277,0.669613845
43.54082934,104.78828750000001,0.253075813,0,0,1,2,3,2000,0.0,2000,4.155E-6,885,1.843E-6,949,2.08E-7,956,6.68E-7,0.133852549,-0.082957697,0.750609334,0.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,43.874071122,66.32377075,0.321013355,5,3,4,1,2,972,43.770960922,749,18.367327507,927,0.231877055,530,0.30028443,514,0.297362337,0.168842412,0.833242966,1.334E-6,0.615431839
44.210245465,91.6217445,0.290709546,0,0,3,2,1,2000,0.0,2000,4.155E-6,885,1.31E-6,953,2.75E-7,936,1.306E-6,0.216518628,0.765764414,0.750609334,0.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,44.559457301,84.37409925,0.302422433,5,3,4,1,2,958,44.437945143,790,19.053346476,919,0.236011188,583,0.266768668,503,0.299224792,0.145791399,0.801415486,0.013263503,0.667776826
44.906530623,95.77909625000001,0.266381624,0,0,3,2,1,2000,0.0,2000,4.155E-6,896,2.928E-6,928,4.74E-7,933,4.86E-7,0.201184361,0.753285419,0.750609334,0.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,45.24512419,74.5464115,0.306787108,5,3,4,1,2,975,45.139885077,745,19.734705768,927,0.201824463,516,0.215151115,584,0.250890335,0.118150278,0.817502441,7.46E-7,0.617825187
45.591682891,91.52191649999999,0.287261317,0,0,2,3,1,2000,0.0,2000,4.155E-6,884,1.906E-6,950,2.28E-7,931,3.95E-7,0.269399627,-0.069519961,0.750609334,0.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,45.927457546,80.2601605,0.301994864,5,3,4,1,2,965,45.842921419,772,20.439973587,927,0.236187892,567,0.26969407,506,0.269900137,0.148533426,0.853992763,2.757E-6,0.655906663
46.29497438,96.10754000000001,0.285081019,0,0,3,1,2,2000,0.0,2000,4.155E-6,884,2.415E-6,948,2.58E-7,937,4.23E-7,0.101139165,0.700955891,0.750609334,0.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,46.646265046,74.33686975,0.339023595,5,3,4,1,2,970,46.528791406,777,21.124267197,920,0.219525489,564,0.301249199,500,0.282878524,0.168522171,0.851918386,8.34E-7,0.66626562
46.981634301,101.05314299999999,0.270168913,0,0,1,2,3,2000,0.0,2000,4.155E-6,887,2.177E-6,942,3.35E-7,931,2.58E-7,0.1839217,-0.099984738,0.750609334,0.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,47.313885872,70.54666625,0.32024492,5,3,4,1,2,969,47.227534212,760,21.806489346,921,0.216680914,535,0.246962475,527,0.280627534,0.148697797,0.786905985,0.032256988,0.636752209
47.680867592,96.43086050000001,0.301504068,0,0,3,2,1,2000,0.0,2000,4.155E-6,889,1.536E-6,948,3.93E-7,930,4.85E-7,0.19675571,0.765521825,0.750609334,0.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,48.014687218,78.68850425000001,0.32056828,5,3,4,1,2,972,47.912475778,761,22.490317322,926,0.199456385,531,0.253842752,509,0.265849765,0.117254551,0.820259295,0.033500478,0.647783631
48.348866029,87.3794665,0.305228351,0,0,2,3,1,2000,0.0,2000,4.155E-6,892,3.804E-6,935,2.16E-7,947,1.755E-6,0.284516801,-0.050852617,0.750609334,0.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,48.682539195,83.38088975000001,0.305379306,5,3,4,1,2,968,48.561891215,762,23.171919632,921,0.233745197,533,0.234694619,575,0.251614496,0.134835772,0.83072849,0.017553183,0.646001144
49.047331599,91.91524525000001,0.302512959,0,0,2,3,1,2000,0.0,2000,4.155E-6,888,1.631E-6,953,4.19E-7,933,3.836E-6,0.282992576,-0.084409995,0.750609334,0.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,49.398004267,78.91924674999999,0.337506831,5,3,4,1,2,962,49.264252504,793,23.843334142,920,0.218660374,579,0.252129718,500,0.253691912,0.152874146,0.800599221,0.034711128,0.652938621
49.715281369,92.33973750000001,0.285426124,0,0,2,3,1,2000,0.0,2000,4.155E-6,887,1.751E-6,952,3.82E-7,956,9.62E-7,0.266906182,-0.08397851,0.750609334,0.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,50.033152891,71.36974375000001,0.317817119,5,3,4,1,2,965,49.930870831,779,24.525640588,929,0.182797405,559,0.26677643,563,0.298240053,0.164225558,0.783980485,0.015154021,0.633354502
50.383594589,99.66876049999998,0.269585436,0,0,3,1,2,2000,0.0,2000,4.155E-6,894,2.957E-6,955,3.2E-7,920,1.44E-6,0.099093796,0.667056978,0.750609334,0.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,50.732020237,74.92930075,0.318294018,5,3,4,1,2,969,50.579300491,771,25.193227939,925,0.199444987,542,0.283510652,584,0.266485049,0.11607068,0.785561154,0.048861944,0.652614991
51.049142128,91.36297875000001,0.269954818,0,0,3,1,2,2000,0.0,2000,4.155E-6,886,2.7E-6,941,2.66E-7,930,3.46E-7,0.083352185,0.817579444,0.750609334,0.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,51.387788142,88.04891075,0.256410857,5,3,4,1,2,968,51.284020744,757,25.879017833,933,0.203849167,538,0.248616367,566,0.300956933,0.082094255,0.820037547,0.018659612,0.604688818
