time1,Left0,Left1,Left2,Left3,Left4,time2,Right0,Right1,Right2,Right3,Right4
188.0,1016,1015,1022,976,894,188.0,1023,1023,1023,1018,1019
188.0,1016,1015,1022,976,894,188.0,1023,1023,1023,1018,1019
188.0,1016,1015,1022,976,894,188.0,1023,1023,1023,1018,1019
188.0,1016,1015,1022,976,894,188.0,1023,1023,1023,1018,1019
188.0,1016,1015,1022,976,894,188.0,1023,1023,1023,1018,1019
188.0,1016,1015,1022,976,894,188.0,1023,1023,1023,1018,1019
188.0,1016,1015,1022,976,894,188.0,1023,1023,1023,1018,1019
188.0,1016,1015,1022,976,894,188.0,1023,1023,1023,1018,1019
188.0,1016,1015,1022,976,894,188.0,1023,1023,1023,1018,1019
188.0,1016,1015,1022,976,894,188.0,1023,1023,1023,1018,1019
188.0,1016,1015,1022,976,894,188.0,1023,1023,1023,1018,1019
188.0,1016,1015,1022,976,894,188.0,1023,1023,1023,1018,1019
188.0,1016,1015,1022,976,894,188.0,1023,1023,1023,1018,1019
188.0,1016,1015,1022,976,894,188.0,1023,1023,1023,1018,1019
188.0,1016,1015,1022,976,894,188.0,1023,1023,1023,1018,1019
188.0,1016,1015,1022,976,894,188.0,1023,1023,1023,1018,1019
188.0,1016,1015,1022,976,894,188.0,1023,1023,1023,1018,1019
188.0,1016,1015,1022,976,894,188.0,1023,1023,1023,1018,1019
188.0,1016,1015,1022,976,894,188.0,1023,1023,1023,1018,1019
188.0,1016,1015,1022,976,894,188.0,1023,1023,1023,1018,1019
188.0,1016,1015,1022,976,894,188.0,1023,1023,1023,1018,1019
188.0,1016,1015,1022,976,894,188.0,1023,1023,1023,1018,1019
188.0,1016,1015,1022,976,894,188.0,1023,1023,1023,1018,1019
188.0,1016,1015,1022,976,894,188.0,1023,1023,1023,1018,1019
188.0,1016,1015,1022,976,894,188.0,1023,1023,1023,1018,1019
188.0,1016,1015,1022,976,894,188.0,1023,1023,1023,1018,1019
188.0,1016,1015,1022,976,894,188.0,1023,1023,1023,1018,1019
188.0,1016,1015,1022,976,894,188.0,1023,1023,1023,1018,1019
188.0,1016,1015,1022,976,894,188.0,1023,1023,1023,1018,1019
188.0,1016,1015,1022,976,894,188.0,1023,1023,1023,1018,1019
188.0,1016,1015,1022,976,894,188.0,1023,1023,1023,1018,1019
188.0,1016,1015,1022,976,894,188.0,1023,1023,1023,1018,1019
188.0,1016,1015,1022,976,894,188.0,1023,1023,1023,1018,1019
188.0,1016,1015,1022,976,894,188.0,1023,1023,1023,1018,1019
188.0,1016,1015,1022,976,894,188.0,1023,1023,1023,1018,1019
188.0,1016,1015,1022,976,894,188.0,1023,1023,1023,1018,1019
188.0,1016,1015,1022,976,894,188.0,1023,1023,1023,1018,1019
188.0,1016,1015,1022,976,894,188.0,1023,1023,1023,1018,1019
188.0,1016,1015,1022,976,894,188.0,1023,1023,1023,1018,1019
188.0,1016,1015,1022,976,894,188.0,1023,1023,1023,1018,1019
188.0,1016,1015,1022,976,894,188.0,1023,1023,1023,1018,1019
188.0,1016,1015,1022,976,894,188.0,1023,1023,1023,1018,1019
188.0,1016,1015,1022,976,894,188.0,1023,1023,1023,1018,1019
188.0,1016,1015,1022,976,894,188.0,1023,1023,1023,1018,1019
188.0,1016,1015,1022,976,894,188.0,1023,1023,1023,1018,1019
188.0,1017,1015,1023,974,896,188.0,1023,1023,1023,1018,1019
188.0,1017,1015,1023,974,896,188.0,1023,1023,1023,1018,1019
188.0,1017,1015,1023,974,896,188.0,1023,1023,1023,1018,1019
188.0,1017,1015,1023,974,896,188.0,1023,1023,1023,1018,1019
188.0,1017,1015,1023,974,896,188.0,1023,1023,1023,1018,1019
188.0,1017,1015,1023,974,896,188.0,1023,1023,1023,1018,1019
188.0,1017,1015,1023,974,896,188.0,1023,1023,1023,1018,1019
188.0,1017,1015,1023,974,896,188.0,1023,1023,1023,1018,1019
188.0,1017,1015,1023,974,896,188.0,1023,1023,1023,1018,1019
188.0,1017,1015,1023,974,896,188.0,1023,1023,1023,1018,1019
188.0,1017,1015,1023,974,896,188.0,1023,1023,1023,1018,1019
188.0,1017,1015,1023,974,896,188.0,1023,1023,1023,1018,1019
188.0,1012,1012,1022,973,896,188.0,1023,1023,1023,1018,1019
188.0,1012,1012,1022,973,896,188.0,1023,1023,1023,1018,1019
188.0,1012,1012,1022,973,896,188.0,1023,1023,1023,1018,1019
188.0,1012,1012,1022,973,896,188.0,1023,1023,1023,1018,1019
188.0,1012,1012,1022,973,896,188.0,1023,1023,1023,1018,1019
188.0,1012,1012,1022,973,896,188.0,1023,1023,1023,1018,1019
188.0,1012,1012,1022,973,896,188.0,1023,1023,1023,1018,1019
188.0,1012,1012,1022,973,896,188.0,1023,1023,1023,1018,1019
188.0,1012,1012,1022,973,896,188.0,1023,1023,1023,1018,1019
188.0,1012,1012,1022,973,896,188.0,1023,1023,1023,1018,1019
188.0,1012,1012,1022,973,896,188.0,1023,1023,1023,1018,1019
188.0,1012,1012,1022,973,896,188.0,1023,1023,1023,1018,1019
188.0,1012,1012,1022,973,896,188.0,1023,1023,1023,1018,1019
188.0,1012,1012,1022,973,896,188.0,1023,1023,1023,1018,1019
188.0,1012,1012,1022,973,896,188.0,1023,1023,1023,1018,1019
188.0,1012,1012,1022,973,896,188.0,1023,1023,1023,1018,1019
188.0,1012,1012,1022,973,896,188.0,1023,1023,1023,1018,1019
188.0,1012,1012,1022,973,896,188.0,1023,1023,1023,1018,1019
188.0,1012,1012,1022,973,896,188.0,1023,1023,1023,1018,1019
188.0,1012,1012,1022,973,896,188.0,1023,1023,1023,1018,1019
188.0,1012,1012,1022,973,896,188.0,1023,1023,1023,1018,1019
188.0,1012,1012,1022,973,896,188.0,1023,1023,1023,1018,1019
188.0,1012,1012,1022,973,896,188.0,1023,1023,1023,1018,1019
188.0,1012,1012,1022,973,896,188.0,1023,1023,1023,1018,1019
188.0,1012,1012,1022,973,896,188.0,1023,1023,1023,1018,1019
188.0,1012,1012,1022,973,896,188.0,1023,1023,1023,1018,1019
188.0,1012,1012,1022,973,896,188.0,1023,1023,1023,1018,1019
188.0,1012,1012,1022,973,896,188.0,1023,1023,1023,1018,1019
188.0,1012,1012,1022,973,896,188.0,1023,1023,1023,1018,1019
188.0,1012,1012,1022,973,896,188.0,1023,1023,1023,1018,1019
188.0,1012,1012,1022,973,896,188.0,1023,1023,1023,1018,1019
188.0,1012,1012,1022,973,896,188.0,1023,1023,1023,1018,1019
188.0,1012,1012,1022,973,896,188.0,1023,1023,1023,1018,1019
188.0,1017,1015,1023,972,896,188.0,1023,1023,1023,1018,1019
188.0,1017,1015,1023,972,896,188.0,1023,1023,1023,1018,1019
188.0,1017,1015,1023,972,896,188.0,1023,1023,1023,1018,1019
188.0,1017,1015,1023,972,896,188.0,1023,1023,1023,1018,1019
188.0,1017,1015,1023,972,896,188.0,1023,1023,1023,1018,1019
188.0,1017,1015,1023,972,896,188.0,1023,1023,1023,1018,1019
188.0,1017,1015,1023,972,896,188.0,1023,1023,1023,1018,1019
188.0,1017,1015,1023,972,896,188.0,1023,1023,1023,1018,1019
188.0,1017,1015,1023,972,896,188.0,1023,1023,1023,1018,1019
188.0,1017,1015,1023,972,896,188.0,1023,1023,1023,1018,1019
188.0,1017,1015,1023,972,896,188.0,1023,1023,1023,1018,1019
188.0,1017,1015,1023,972,896,188.0,1023,1023,1023,1018,1019
188.0,1017,1015,1023,972,896,188.0,1023,1023,1023,1018,1019
188.0,1017,1015,1023,972,896,188.0,1023,1023,1023,1018,1019
188.0,1017,1015,1023,972,896,188.0,1023,1023,1023,1018,1019
188.0,1017,1015,1023,972,896,188.0,1023,1023,1023,1018,1019
188.0,1017,1015,1023,972,896,188.0,1023,1023,1023,1018,1019
