TimeLeft,StrideLeft(cm),ContactTimeLeft(s),Left0,Left1,Left2,Left3,Left4,LPeak1,LPTime1,LPeak2,LPTime2,LPeak3,LPTime3,LPeak4,LPTime4,LPeak5,LPTime5,TIL0_1,TIL1_2,TIL2_3,TIL3_4,,TimeRight,StrideRight,ContactTimeRight,Right0,Right1,Right2,Right3,Right4,RPeak1,RPTime1,RPeak2,RPTime2,RPeak3,RPTime3,RPeak4,RPTime4,RPeak5,RPTime5,TIR0_1,TIR1_2,TIR2_3,TIR3_4
,,,,,,,,,,,,,,,,,,,,,,,43.01774746,83.777166,0.300104854,5,2,4,3,1,981,0.017345889,916,0.165513781,918,0.132445465,922,0.147917505,920,0.049569425,0.048787069,2.92E-04,0.747551092,0.848673042
43.38510633,91.71888425,0.300588457,2,5,3,4,1,964,0.08316447,982,1.91E-07,951,0.066995284,948,0.066575041,888,0.049815238,0.114237126,6.96E-04,4.21E-04,0.865972954,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,43.73525937,91.12878675,0.286225641,5,3,4,2,1,998,0.03260999,921,0.133456672,921,0.133150102,923,0.14791475,917,0.035517185,0.035285349,0.732345964,3.07E-04,0.785343702
44.10023432,96.110282,0.266760233,2,3,4,5,1,963,0.118022647,945,0.047943441,951,0.117260177,942,0.081123328,944,0.033140685,0.049556538,6.18E-04,1.45E-04,3.35E-04,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,44.49946043,95.48235,0.2840563,3,4,5,2,1,972,0.132402105,919,0.098348418,917,0.098177918,924,0.084481923,910,0.018206113,0.033014945,0.783362168,7.03E-04,1.71E-04
44.86580186,88.040534,0.29823602,4,3,5,2,1,959,0.134794675,944,0.082735045,951,0.082418737,948,0.098984184,896,0.016421899,0.033169087,0.733952236,0.748226186,7.94E-04,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,45.21637795,91.3536745,0.28339698,3,4,5,2,1,974,0.117625097,917,0.099032109,919,0.098872326,925,0.099913256,913,0.033816737,0.033624673,0.750989355,5.79E-04,1.60E-04
45.53471285,87.56695425,0.251464594,4,3,5,2,1,971,0.066924074,949,0.167376935,951,0.048787116,941,0.114453525,913,0.034376023,0.034201543,0.732047279,0.799707045,6.05E-04,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,45.91578517,99.799183,0.233339666,5,2,3,4,1,1000,0.149978029,916,0.10031877,916,0.100000428,926,0.083559825,919,0.0680016,0.034321652,3.19E-04,2.28E-04,0.733014094
46.29962516,83.47986275,0.283260813,4,3,5,2,1,967,0.098335268,939,0.082422587,946,0.097868983,943,0.098884067,951,0.01716461,0.034184965,0.749560127,0.752079044,4.67E-04,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,46.64990595,87.75772025,0.282510097,5,3,4,2,1,1005,1.03E-07,918,0.135629068,918,0.135362829,927,0.099723762,916,0.066075569,0.049988833,0.731879416,2.67E-04,0.750331029
47.01640743,91.55590625,0.282788562,5,3,4,2,1,967,0.168889213,936,0.133459891,954,0.100963708,947,0.115119051,993,0.015436526,0.050995885,0.747912956,3.07E-04,0.747445128,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,47.36765115,87.2545805,0.285013477,5,2,4,3,1,1008,0.017132638,922,0.134488889,922,0.084324236,925,0.100631899,907,0.08271097,0.049571392,3.28E-04,0.733727851,0.884687203
47.73440337,87.8505035,0.300363945,3,4,5,2,1,967,0.101527777,944,0.068646555,953,0.100685739,948,0.084385877,996,0.032450298,0.066378657,0.730877742,6.64E-04,1.79E-04,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,48.11971328,91.5606835,0.319430313,5,2,3,4,1,981,1.01E-07,919,0.097753221,919,0.097343824,925,0.080619465,912,0.049871557,0.06694712,4.10E-04,1.72E-04,0.818314207
48.43374941,87.3700215,0.283987389,3,4,5,2,1,965,0.067343522,935,0.100033571,951,0.066653506,948,0.100453356,892,0.032113177,0.051319232,0.733772067,5.62E-04,1.28E-04,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,48.78393,87.639337,0.283610164,0,2,4,3,1,2000,1.01E-07,919,0.150156438,921,0.135074853,926,0.149905416,914,0.067452556,0.066774659,2.52E-04,0.714537078,0.818314207
49.15225473,91.265161,0.28687479,3,4,5,2,1,968,0.119254856,943,0.017543676,957,0.083017447,943,0.116403057,889,0.035813221,0.051408282,0.781187427,6.64E-04,1.31E-04,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,49.54137139,91.77872525,0.308875427,2,3,4,5,1,990,0.032225161,923,0.064489417,922,0.064200895,923,0.063802167,920,0.10344835,0.101553039,6.19E-04,2.89E-04,3.99E-04
49.90647086,93.41122,0.30033135,3,4,5,2,1,963,0.099096648,946,0.117385928,948,0.098416561,943,0.101137188,930,0.050058096,0.033019143,0.756115732,5.51E-04,1.30E-04,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,50.23979765,91.628126,0.267144834,3,4,5,2,1,977,0.049254146,923,0.131231143,922,0.131039841,923,0.08305645,911,0.050492081,0.035108966,0.707514199,6.01E-04,1.92E-04
50.62377664,87.411486,0.30147852,3,4,5,2,1,960,0.098643954,948,0.030570916,951,0.098048664,938,0.114629939,920,0.050645191,0.036180267,0.752062061,4.82E-04,1.15E-04,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,50.97284599,91.52673825,0.284439917,4,2,5,3,1,967,0.064795627,920,0.13404848,920,0.082193901,929,0.115816205,917,0.034373053,0.051124395,3.00E-04,0.749287055,5.36E-04
51.34159516,88.26970675,0.300111203,4,2,5,3,1,967,0.149927755,915,0.133161833,968,0.066367304,917,0.084036942,926,0.049356088,0.065785337,3.07E-04,0.732092442,0.033106837,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,51.70839493,95.84455225,0.283532181,2,3,4,5,1,1007,0.016939653,917,0.100010469,917,0.099807784,922,0.066005848,918,0.032429781,0.048498798,4.68E-04,2.03E-04,3.94E-04
52.04104562,87.00069325,0.268180607,4,2,5,3,1,968,0.082117014,950,0.064273075,946,0.081461951,942,0.098801859,977,0.019000359,0.03512804,3.86E-04,0.733496547,6.56E-04,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,52.4397412,92.16833525,0.298202154,5,2,4,3,1,982,0.050924655,915,0.116693496,915,0.101422717,918,0.099109678,922,0.050064572,0.04934179,2.68E-04,0.732322443,0.816035191
52.77605124,87.03466975,0.286374181,4,3,5,2,1,983,0.133800769,930,0.117529158,953,0.065713213,941,0.115763388,1007,0.016063862,0.035031555,0.765920076,0.798634509,5.59E-04,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,53.20877412,95.885086,0.335556537,5,2,4,3,1,996,1.73E-07,917,0.115389983,918,0.097975272,918,0.115137459,924,0.034842337,0.034171157,2.54E-04,0.733655843,0.866122538
53.50665619,91.910184,0.265798242,5,3,4,2,1,971,0.065807576,931,0.149787772,952,0.114547437,940,0.098936535,940,1.93E-07,0.015442503,0.750105967,3.13E-04,0.71685186,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,53.89186071,87.33231825,0.301672937,5,2,3,4,1,998,8.50E-08,919,0.151201357,919,0.150896381,922,0.150726154,918,0.082000789,0.048958759,3.06E-04,1.71E-04,0.900181502
54.25761296,91.64400975,0.300849564,4,2,5,3,1,971,0.101247036,925,0.117507319,953,0.032510471,940,0.083086079,990,0.015254549,0.049218949,3.20E-04,0.797466505,5.33E-04,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,54.58952998,96.085191,0.248425288,5,3,4,1,2,1002,1.67E-07,919,0.08418047,919,0.083875863,923,0.132279574,921,0.030925194,0.001447073,0.767300889,3.05E-04,0.9187588
54.97502684,87.1005185,0.285520723,3,5,4,2,1,969,0.100045633,937,0.115903046,947,0.083038672,943,0.084432968,943,0.017966738,0.034642344,0.735151566,5.26E-04,0.684553397,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,55.34250517,100.1434265,0.252424792,2,3,4,5,1,958,0.151472787,912,0.083928136,912,0.083765272,922,0.06766485,936,0.01623648,0.033215581,3.94E-04,1.63E-04,2.79E-04
55.72420839,79.48962575,0.316169989,4,3,5,2,1,974,0.100015662,934,0.098193067,950,0.099409295,945,0.117670254,922,0.016606609,0.030910175,0.734276267,0.748896527,6.07E-04,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,56.0904146,95.5183235,0.300302279,5,2,3,4,1,1001,0.132785485,912,0.116314458,912,0.116004965,919,0.081702332,934,0.033935383,0.05003858,3.10E-04,1.30E-04,0.750467163
56.4082584,87.312571,0.268896376,4,3,5,2,1,971,0.082775893,933,0.135509362,950,0.06518242,944,0.096973478,966,0.033247541,0.052783791,0.766856353,0.764971178,5.40E-04,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,56.80760413,91.99322175,0.30026858,5,2,4,3,1,966,4.90E-08,925,0.116890745,926,0.084760717,922,0.116584547,923,0.049203551,0.033168766,3.07E-04,0.732173876,0.86501752
57.1417353,91.19094975,0.26963658,3,4,5,2,1,972,0.13333497,923,0.132696454,956,0.081927625,939,0.11592145,944,0.051049738,0.020140596,0.748405105,6.39E-04,1.18E-04,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,57.52361742,92.2562095,0.282493276,5,2,3,4,1,974,0.134288714,913,0.13559138,913,0.135286495,919,0.115396225,925,0.016444282,0.032155279,3.05E-04,1.84E-04,0.750040202
57.89229149,91.48693775,0.285220266,2,3,4,5,1,976,0.08232718,942,0.081863615,948,0.065507595,945,0.030264655,932,0.066952118,0.101103033,4.64E-04,2.26E-04,3.95E-04,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,58.24067357,95.85474875,0.250182629,5,2,4,3,1,1010,1.57E-07,916,0.132329435,916,0.09990681,923,0.114865614,919,0.018703778,0.017910303,2.82E-04,0.75005667,0.783400959
58.62363706,91.830562,0.265824622,5,2,4,3,1,975,0.067013567,951,0.064196965,948,0.098454901,945,0.081398158,938,0.01662414,0.034007692,2.84E-04,0.69953038,0.730745123,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,58.99052145,87.63222225,0.282179511,5,2,4,3,1,976,0.03220064,923,0.134537965,922,0.115552199,918,0.134213432,921,0.032427543,0.031613874,3.26E-04,0.750259086,0.86792718
59.35932811,87.521431,0.300900953,2,3,4,5,1,976,0.084237967,947,1.22E-07,954,0.083446613,950,0.015035813,941,0.049691294,0.115073657,5.52E-04,2.40E-04,4.16E-04,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,59.70677146,91.33268875,0.283013246,5,2,4,3,1,995,9.60E-08,915,0.098821425,915,0.115736306,917,0.082216782,922,0.068912169,0.068213503,2.54E-04,0.766938796,0.881075715
60.09010668,96.144584,0.281770363,4,2,5,3,1,971,0.115033304,950,0.04873829,949,0.084494258,943,0.101491713,926,0.032530792,0.048991522,2.83E-04,0.699942352,6.13E-04,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,60.44124513,99.329648,0.235589786,5,2,3,4,1,1010,9.80E-08,913,0.150884781,912,0.150600592,919,0.098889201,931,0.01963758,0.018731762,2.85E-04,1.26E-04,0.899145022
60.80700685,83.5968875,0.266964428,4,2,5,3,1,975,0.115892908,927,0.13349926,953,0.098745465,941,0.116575683,954,0.016057457,0.033807212,3.10E-04,0.733844395,5.33E-04,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,61.17349669,95.78426525,0.250316812,0,3,4,1,2,2000,9.80E-08,916,0.117624025,917,0.083187671,921,0.116945422,921,1.00E-07,7.38E-04,0.715395242,0.034436886,0.899145022
61.57370542,87.742006,0.299557941,5,2,4,3,1,980,0.081132685,925,0.169472719,956,0.097811517,940,0.084262605,975,0.015389384,0.0315015,5.05E-04,0.75091708,0.75029912,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,61.90760272,87.71795425,0.282582888,5,2,3,4,1,984,4.90E-08,917,0.136641529,917,0.136357967,920,0.101878592,924,0.065589054,0.047709193,2.84E-04,1.23E-04,0.850302902
62.27372199,95.925841,0.264999415,4,3,5,2,1,976,0.16420997,931,0.066129861,955,0.097823698,941,0.147706211,963,1.90E-07,0.016845397,0.751330133,0.76879554,5.01E-04,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,62.67365257,91.424198,0.299232685,5,2,3,4,1,981,1.06E-07,916,0.13464916,917,0.116572329,918,0.116432141,924,0.083391102,0.049030864,4.26E-04,1.41E-04,0.900905066
63.02501429,104.338499,0.233240718,2,3,4,5,1,972,0.098717629,932,0.031584202,951,0.064920123,940,0.049049636,948,2.87E-07,0.033662262,5.29E-04,2.36E-04,5.09E-04,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,63.42490096,78.97342275,0.317233177,5,3,4,2,1,1006,0.048120342,914,0.097518865,914,0.097030382,921,0.115454588,921,0.049144897,0.033423104,0.752555977,4.89E-04,0.918185747
63.74183271,96.15338875,0.249551987,5,2,4,3,1,976,0.133295453,929,0.150126488,952,0.134336024,939,0.083060455,921,0.016449177,0.031844809,2.09E-04,0.713951882,0.731776411,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,64.14144789,86.9810255,0.301242207,5,3,4,2,1,1001,1.56E-07,913,0.133221046,912,0.118552887,920,0.148508603,920,0.035645581,0.035506129,0.749907227,0.031539908,0.896648422
64.49145547,100.0590882,0.251014342,5,2,3,4,1,981,0.134062979,943,0.117038385,949,0.099845205,940,0.050304767,947,0.033824888,0.049795804,1.97E-04,1.24E-04,0.766954113,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,64.87483843,87.64773325,0.283805652,0,2,4,3,1,2000,1.56E-07,913,0.13252141,913,0.11684922,919,0.116647995,925,0.015252269,0.033241388,2.91E-04,0.748948861,0.896648422
65.22653133,96.08496675,0.251159346,3,2,4,1,0,972,0.131107456,925,0.164641658,952,0.082593879,944,0.13250778,2000,0.033824888,0.016031124,0.734699837,3.49E-04,0.766954113,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,65.59292251,91.77526475,0.250448861,5,2,3,4,1,977,0.117130233,913,0.133435028,913,0.132907311,918,0.116413607,931,0.015541909,0.014342704,5.28E-04,1.61E-04,0.766658105
65.97683935,91.42161625,0.268679852,5,3,4,1,2,972,0.082443809,922,0.148666495,950,0.114473536,940,0.098327529,960,1.65E-07,8.91E-04,0.732821842,0.018018873,0.748987563,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,66.37416789,83.5021705,0.331993207,5,2,3,4,1,977,9.80E-08,918,0.131838557,917,0.131509081,920,0.09853022,928,0.06650203,0.06548478,3.30E-04,1.24E-04,0.902296806
66.70729485,99.97713225,0.265218275,4,3,5,1,2,974,0.118035568,930,0.084156477,954,0.101902043,939,0.166325778,939,8.60E-08,6.60E-04,0.747917781,0.781733836,5.41E-04,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,67.05778108,87.0225735,0.267613487,0,2,4,3,1,2000,9.80E-08,917,0.151317931,917,0.149258622,919,0.151020967,919,0.035046151,0.034123125,2.98E-04,0.733151591,0.902296806
67.44053677,91.951846,0.282562339,4,2,5,3,1,970,0.051788909,937,0.100961811,947,0.017260489,945,0.117935232,950,0.017557458,0.031626523,2.88E-04,0.832880141,7.15E-04,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,67.82445253,95.40683825,0.284850211,0,3,4,2,1,2000,9.80E-08,914,0.116058958,914,0.11583595,919,0.099956902,924,0.034647821,0.03451305,0.768326728,2.24E-04,0.902296806
68.19190627,96.216163,0.267439871,4,2,5,3,1,974,0.100035414,919,0.133580661,950,0.099505968,942,0.115315305,990,1.74E-07,0.016507077,3.18E-04,0.76668114,5.30E-04,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,68.54186092,83.7853585,0.282252306,5,3,4,2,1,1008,0.018472739,917,0.134240295,918,0.133886225,921,0.119394479,919,0.046746229,0.046624919,0.749731364,3.55E-04,0.897928108
68.90696343,91.499985,0.281355628,4,3,5,2,1,971,0.134412603,929,0.150457016,949,0.083756545,942,0.15028851,986,2.43E-07,0.015970871,0.715869139,0.766225944,5.93E-04,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,69.27546,95.866565,0.266385358,5,2,4,3,1,984,0.116654409,918,0.132393274,919,0.115166204,921,0.132092121,924,0.01626598,0.015438809,3.04E-04,0.717895376,0.767145085
69.67626132,95.22999325,0.286267248,5,2,3,4,1,976,0.099626984,923,0.114725099,949,0.082998981,939,0.066398277,933,1.60E-07,0.034888058,3.41E-04,1.21E-04,0.732462489,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,70.02402784,83.445601,0.300250873,0,2,3,4,1,2000,0.116654409,917,0.167415278,917,0.167109282,922,0.035322792,914,0.067503033,0.083127618,3.07E-04,1.51E-04,0.767145085
70.39084328,100.3210823,0.265782556,3,2,4,1,0,982,0.115504508,942,0.150061979,949,0.096440797,940,0.147759167,2000,1.60E-07,0.016242871,0.750978464,5.18E-04,0.732462489,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,70.7248399,83.28367775,0.266643776,5,3,4,2,1,954,0.116570621,911,0.101360695,911,0.101084599,921,0.114044305,924,0.049311583,0.034776417,0.716474407,2.77E-04,0.734343279
71.10707929,95.589933,0.26652416,5,2,3,4,1,974,0.100640301,930,0.166729087,950,0.083792529,944,0.083672053,947,0.033281523,0.051244378,3.00E-04,1.21E-04,0.731398229,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,71.5069582,91.49072225,0.300439314,5,3,4,2,1,963,0.06656537,913,0.118579367,913,0.118304041,918,0.102201472,924,0.033782551,0.033659661,0.763376205,2.76E-04,0.818570664
71.84255343,92.12894375,0.267519501,4,2,5,3,1,971,0.115155545,940,0.101332587,946,0.114614871,939,0.1173757,924,0.017379891,0.032345376,3.36E-04,0.766394501,5.41E-04,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,72.22605188,99.974898,0.251117731,5,2,3,4,1,975,1.01E-07,915,0.115300317,913,0.114964743,917,0.099983756,918,1.49E-07,0.016084198,3.36E-04,1.24E-04,0.883559691
72.59123823,87.3230495,0.267012535,3,4,5,2,1,969,0.051577255,926,0.067738489,950,0.050936754,940,0.050138495,915,0.050726119,0.067067417,0.816188647,5.26E-04,1.15E-04,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,73.0243181,96.15205875,0.315479339,4,3,5,1,2,965,0.100167496,915,0.116454839,915,0.099562281,919,0.132598426,930,0.015612318,8.01E-04,0.733958951,0.749909739,6.06E-04
73.32593352,82.868135,0.285627084,3,4,5,2,1,966,0.082202178,938,0.033147184,947,0.081349312,939,0.099033385,955,0.017401904,0.034497257,0.733683122,7.62E-04,9.21E-05,,,,,,,,,,,,,,,,,,,,,,,
