time1,inByte1_0,inByte1_1,inByte1_2,inByte1_3,inByte1_4,time2,inByte2_0,inByte2_1,inByte2_2,inByte2_3,inByte2_4
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
188,70,1023,1023,1010,700,0,0,0,0,0,0
188,70,1023,1023,1010,700,0,0,0,0,0,0
188,70,1023,1023,1010,700,0,0,0,0,0,0
188,70,1023,1023,1010,700,0,0,0,0,0,0
188,70,1023,1023,1010,700,0,0,0,0,0,0
188,70,1023,1023,1010,700,0,0,0,0,0,0
188,70,1023,1023,1010,700,0,0,0,0,0,0
188,70,1023,1023,1010,700,0,0,0,0,0,0
188,70,1023,1023,1010,700,0,0,0,0,0,0
188,70,1023,1023,1010,700,0,0,0,0,0,0
188,70,1023,1023,1010,700,0,0,0,0,0,0
188,70,1023,1023,1010,700,0,0,0,0,0,0
188,68,1022,1023,1010,699,0,0,0,0,0,0
188,68,1022,1023,1010,699,0,0,0,0,0,0
188,68,1022,1023,1010,699,0,0,0,0,0,0
188,68,1022,1023,1010,699,0,0,0,0,0,0
188,68,1022,1023,1010,699,0,0,0,0,0,0
188,68,1022,1023,1010,699,0,0,0,0,0,0
188,68,1022,1023,1010,699,0,0,0,0,0,0
188,68,1022,1023,1010,699,0,0,0,0,0,0
188,68,1022,1023,1010,699,0,0,0,0,0,0
188,68,1022,1023,1010,699,0,0,0,0,0,0
188,68,1022,1023,1010,699,0,0,0,0,0,0
188,68,1022,1023,1010,699,0,0,0,0,0,0
188,66,1023,1023,1010,698,0,0,0,0,0,0
188,66,1023,1023,1010,698,0,0,0,0,0,0
188,66,1023,1023,1010,698,0,0,0,0,0,0
188,66,1023,1023,1010,698,0,0,0,0,0,0
188,66,1023,1023,1010,698,0,0,0,0,0,0
188,66,1023,1023,1010,698,0,0,0,0,0,0
188,66,1023,1023,1010,698,0,0,0,0,0,0
188,66,1023,1023,1010,698,0,0,0,0,0,0
188,66,1023,1023,1010,698,0,0,0,0,0,0
188,66,1023,1023,1010,698,0,0,0,0,0,0
188,66,1023,1023,1010,698,0,0,0,0,0,0
188,66,1023,1023,1010,698,0,0,0,0,0,0
188,66,1023,1023,1010,697,0,0,0,0,0,0
188,66,1023,1023,1010,697,0,0,0,0,0,0
188,66,1023,1023,1010,697,0,0,0,0,0,0
188,66,1023,1023,1010,697,0,0,0,0,0,0
188,66,1023,1023,1010,697,0,0,0,0,0,0
188,66,1023,1023,1010,697,0,0,0,0,0,0
188,66,1023,1023,1010,697,0,0,0,0,0,0
188,66,1023,1023,1010,697,0,0,0,0,0,0
188,66,1023,1023,1010,697,0,0,0,0,0,0
188,66,1023,1023,1010,697,0,0,0,0,0,0
188,66,1023,1023,1010,697,0,0,0,0,0,0
188,66,1023,1023,1010,697,0,0,0,0,0,0
188,65,1023,1023,1010,697,0,0,0,0,0,0
188,65,1023,1023,1010,697,0,0,0,0,0,0
188,65,1023,1023,1010,697,0,0,0,0,0,0
188,65,1023,1023,1010,697,0,0,0,0,0,0
188,65,1023,1023,1010,697,0,0,0,0,0,0
188,65,1023,1023,1010,697,0,0,0,0,0,0
188,65,1023,1023,1010,697,0,0,0,0,0,0
188,65,1023,1023,1010,697,0,0,0,0,0,0
188,65,1023,1023,1010,697,0,0,0,0,0,0
188,65,1023,1023,1010,697,0,0,0,0,0,0
188,65,1023,1023,1010,697,0,0,0,0,0,0
188,65,1023,1023,1010,697,0,0,0,0,0,0
188,65,1023,1023,1010,697,0,0,0,0,0,0
188,65,1023,1023,1010,697,0,0,0,0,0,0
188,65,1023,1023,1010,697,0,0,0,0,0,0
188,65,1023,1023,1010,697,0,0,0,0,0,0
188,65,1023,1023,1010,697,0,0,0,0,0,0
188,65,1023,1023,1010,697,0,0,0,0,0,0
188,65,1023,1023,1010,697,0,0,0,0,0,0
188,65,1023,1023,1010,697,0,0,0,0,0,0
188,65,1023,1023,1010,697,0,0,0,0,0,0
188,65,1023,1023,1010,697,0,0,0,0,0,0
188,65,1023,1023,1010,697,0,0,0,0,0,0
188,65,1023,1023,1010,697,0,0,0,0,0,0
188,63,1022,1023,1010,698,0,0,0,0,0,0
188,63,1022,1023,1010,698,0,0,0,0,0,0
188,63,1022,1023,1010,698,0,0,0,0,0,0
188,63,1022,1023,1010,698,0,0,0,0,0,0
188,63,1022,1023,1010,698,0,0,0,0,0,0
188,63,1022,1023,1010,698,0,0,0,0,0,0
188,63,1022,1023,1010,698,0,0,0,0,0,0
188,63,1022,1023,1010,698,0,0,0,0,0,0
188,63,1022,1023,1010,698,0,0,0,0,0,0
188,63,1022,1023,1010,698,0,0,0,0,0,0
188,63,1022,1023,1010,698,0,0,0,0,0,0
188,63,1022,1023,1010,698,0,0,0,0,0,0
188,62,1023,1023,1010,698,0,0,0,0,0,0
188,62,1023,1023,1010,698,0,0,0,0,0,0
188,62,1023,1023,1010,698,0,0,0,0,0,0
188,62,1023,1023,1010,698,0,0,0,0,0,0
188,62,1023,1023,1010,698,0,0,0,0,0,0
188,62,1023,1023,1010,698,0,0,0,0,0,0
188,62,1023,1023,1010,698,0,0,0,0,0,0
188,62,1023,1023,1010,698,0,0,0,0,0,0
188,62,1023,1023,1010,698,0,0,0,0,0,0
188,62,1023,1023,1010,698,0,0,0,0,0,0
188,62,1023,1023,1010,698,0,0,0,0,0,0
188,62,1023,1023,1010,698,0,0,0,0,0,0
188,62,1023,1023,1010,697,0,0,0,0,0,0
188,62,1023,1023,1010,697,0,0,0,0,0,0
188,62,1023,1023,1010,697,0,0,0,0,0,0
188,62,1023,1023,1010,697,0,0,0,0,0,0
188,62,1023,1023,1010,697,0,0,0,0,0,0
188,62,1023,1023,1010,697,0,0,0,0,0,0
188,62,1023,1023,1010,697,0,0,0,0,0,0
188,62,1023,1023,1010,697,0,0,0,0,0,0
188,62,1023,1023,1010,697,0,0,0,0,0,0
188,62,1023,1023,1010,697,0,0,0,0,0,0
188,62,1023,1023,1010,697,0,0,0,0,0,0
188,62,1023,1023,1010,697,0,0,0,0,0,0
188,63,1023,1023,1010,697,0,0,0,0,0,0
188,63,1023,1023,1010,697,0,0,0,0,0,0
188,63,1023,1023,1010,697,0,0,0,0,0,0
188,63,1023,1023,1010,697,0,0,0,0,0,0
188,63,1023,1023,1010,697,0,0,0,0,0,0
188,63,1023,1023,1010,697,0,0,0,0,0,0
188,63,1023,1023,1010,697,0,0,0,0,0,0
188,63,1023,1023,1010,697,0,0,0,0,0,0
188,63,1023,1023,1010,697,0,0,0,0,0,0
188,63,1023,1023,1010,697,0,0,0,0,0,0
188,63,1023,1023,1010,697,0,0,0,0,0,0
188,63,1023,1023,1010,697,0,0,0,0,0,0
188,61,1023,1023,1010,697,0,0,0,0,0,0
188,61,1023,1023,1010,697,0,0,0,0,0,0
188,61,1023,1023,1010,697,0,0,0,0,0,0
188,61,1023,1023,1010,697,0,0,0,0,0,0
188,61,1023,1023,1010,697,0,0,0,0,0,0
188,61,1023,1023,1010,697,0,0,0,0,0,0
188,61,1023,1023,1010,697,0,0,0,0,0,0
188,61,1023,1023,1010,697,0,0,0,0,0,0
188,61,1023,1023,1010,697,0,0,0,0,0,0
188,61,1023,1023,1010,697,0,0,0,0,0,0
188,61,1023,1023,1010,697,0,0,0,0,0,0
188,61,1023,1023,1010,697,0,0,0,0,0,0
188,62,1023,1023,1010,696,0,0,0,0,0,0
188,62,1023,1023,1010,696,0,0,0,0,0,0
188,62,1023,1023,1010,696,0,0,0,0,0,0
188,62,1023,1023,1010,696,0,0,0,0,0,0
188,62,1023,1023,1010,696,0,0,0,0,0,0
188,62,1023,1023,1010,696,0,0,0,0,0,0
188,62,1023,1023,1010,696,0,0,0,0,0,0
188,62,1023,1023,1010,696,0,0,0,0,0,0
188,62,1023,1023,1010,696,0,0,0,0,0,0
188,62,1023,1023,1010,696,0,0,0,0,0,0
188,62,1023,1023,1010,696,0,0,0,0,0,0
188,62,1023,1023,1010,696,0,0,0,0,0,0
188,61,1023,1023,1010,696,0,0,0,0,0,0
188,61,1023,1023,1010,696,0,0,0,0,0,0
188,61,1023,1023,1010,696,0,0,0,0,0,0
188,61,1023,1023,1010,696,0,0,0,0,0,0
188,61,1023,1023,1010,696,0,0,0,0,0,0
188,61,1023,1023,1010,696,0,0,0,0,0,0
188,61,1023,1023,1010,696,0,0,0,0,0,0
188,61,1023,1023,1010,696,0,0,0,0,0,0
188,61,1023,1023,1010,696,0,0,0,0,0,0
188,61,1023,1023,1010,696,0,0,0,0,0,0
188,61,1023,1023,1010,696,0,0,0,0,0,0
188,61,1023,1023,1010,696,0,0,0,0,0,0
188,60,1021,1023,1010,696,0,0,0,0,0,0
188,60,1021,1023,1010,696,0,0,0,0,0,0
188,60,1021,1023,1010,696,0,0,0,0,0,0
188,60,1021,1023,1010,696,0,0,0,0,0,0
188,60,1021,1023,1010,696,0,0,0,0,0,0
188,60,1021,1023,1010,696,0,0,0,0,0,0
188,60,1021,1023,1010,696,0,0,0,0,0,0
188,60,1021,1023,1010,696,0,0,0,0,0,0
188,60,1021,1023,1010,696,0,0,0,0,0,0
188,60,1021,1023,1010,696,0,0,0,0,0,0
188,60,1021,1023,1010,696,0,0,0,0,0,0
188,60,1021,1023,1010,696,0,0,0,0,0,0
188,59,1021,1023,1010,696,0,0,0,0,0,0
188,59,1021,1023,1010,696,0,0,0,0,0,0
188,59,1021,1023,1010,696,0,0,0,0,0,0
188,59,1021,1023,1010,696,0,0,0,0,0,0
188,59,1021,1023,1010,696,0,0,0,0,0,0
188,59,1021,1023,1010,696,0,0,0,0,0,0
188,59,1021,1023,1010,696,0,0,0,0,0,0
188,59,1021,1023,1010,696,0,0,0,0,0,0
188,59,1021,1023,1010,696,0,0,0,0,0,0
188,59,1021,1023,1010,696,0,0,0,0,0,0
188,59,1021,1023,1010,696,0,0,0,0,0,0
188,59,1021,1023,1010,696,0,0,0,0,0,0
188,58,1022,1023,1010,695,0,0,0,0,0,0
188,58,1022,1023,1010,695,0,0,0,0,0,0
188,58,1022,1023,1010,695,0,0,0,0,0,0
188,58,1022,1023,1010,695,0,0,0,0,0,0
188,58,1022,1023,1010,695,0,0,0,0,0,0
188,58,1022,1023,1010,695,0,0,0,0,0,0
188,58,1022,1023,1010,695,0,0,0,0,0,0
188,58,1022,1023,1010,695,0,0,0,0,0,0
188,58,1022,1023,1010,695,0,0,0,0,0,0
188,58,1022,1023,1010,695,0,0,0,0,0,0
188,58,1022,1023,1010,695,0,0,0,0,0,0
188,58,1022,1023,1010,695,0,0,0,0,0,0
188,54,1022,1023,1010,695,0,0,0,0,0,0
188,54,1022,1023,1010,695,0,0,0,0,0,0
188,54,1022,1023,1010,695,0,0,0,0,0,0
188,54,1022,1023,1010,695,0,0,0,0,0,0
188,54,1022,1023,1010,695,0,0,0,0,0,0
188,54,1022,1023,1010,695,0,0,0,0,0,0
188,54,1022,1023,1010,695,0,0,0,0,0,0
188,54,1022,1023,1010,695,0,0,0,0,0,0
188,54,1022,1023,1010,695,0,0,0,0,0,0
188,54,1022,1023,1010,695,0,0,0,0,0,0
188,54,1022,1023,1010,695,0,0,0,0,0,0
188,54,1022,1023,1010,695,0,0,0,0,0,0
188,52,1023,1023,1010,693,0,0,0,0,0,0
188,52,1023,1023,1010,693,0,0,0,0,0,0
188,52,1023,1023,1010,693,0,0,0,0,0,0
188,52,1023,1023,1010,693,0,0,0,0,0,0
188,52,1023,1023,1010,693,0,0,0,0,0,0
188,52,1023,1023,1010,693,0,0,0,0,0,0
188,52,1023,1023,1010,693,0,0,0,0,0,0
188,52,1023,1023,1010,693,0,0,0,0,0,0
188,52,1023,1023,1010,693,0,0,0,0,0,0
188,52,1023,1023,1010,693,0,0,0,0,0,0
188,52,1023,1023,1010,693,0,0,0,0,0,0
188,52,1023,1023,1010,693,0,0,0,0,0,0
188,51,1023,1023,1010,693,0,0,0,0,0,0
188,51,1023,1023,1010,693,0,0,0,0,0,0
188,51,1023,1023,1010,693,0,0,0,0,0,0
188,51,1023,1023,1010,693,0,0,0,0,0,0
188,51,1023,1023,1010,693,0,0,0,0,0,0
188,51,1023,1023,1010,693,0,0,0,0,0,0
188,51,1023,1023,1010,693,0,0,0,0,0,0
188,51,1023,1023,1010,693,0,0,0,0,0,0
188,51,1023,1023,1010,693,0,0,0,0,0,0
188,51,1023,1023,1010,693,0,0,0,0,0,0
188,51,1023,1023,1010,693,0,0,0,0,0,0
188,51,1023,1023,1010,693,0,0,0,0,0,0
188,50,1023,1022,1010,693,0,0,0,0,0,0
188,50,1023,1022,1010,693,0,0,0,0,0,0
188,50,1023,1022,1010,693,0,0,0,0,0,0
188,50,1023,1022,1010,693,0,0,0,0,0,0
188,50,1023,1022,1010,693,0,0,0,0,0,0
188,50,1023,1022,1010,693,0,0,0,0,0,0
188,50,1023,1022,1010,693,0,0,0,0,0,0
188,50,1023,1022,1010,693,0,0,0,0,0,0
188,50,1023,1022,1010,693,0,0,0,0,0,0
188,50,1023,1022,1010,693,0,0,0,0,0,0
188,50,1023,1022,1010,693,0,0,0,0,0,0
188,50,1023,1022,1010,693,0,0,0,0,0,0
188,47,1023,1021,1010,692,0,0,0,0,0,0
188,47,1023,1021,1010,692,0,0,0,0,0,0
188,47,1023,1021,1010,692,0,0,0,0,0,0
188,47,1023,1021,1010,692,0,0,0,0,0,0
188,47,1023,1021,1010,692,0,0,0,0,0,0
188,47,1023,1021,1010,692,0,0,0,0,0,0
188,47,1023,1021,1010,692,0,0,0,0,0,0
188,47,1023,1021,1010,692,0,0,0,0,0,0
188,47,1023,1021,1010,692,0,0,0,0,0,0
188,47,1023,1021,1010,692,0,0,0,0,0,0
188,47,1023,1021,1010,692,0,0,0,0,0,0
188,47,1023,1021,1010,692,0,0,0,0,0,0
188,43,1023,1022,1010,692,0,0,0,0,0,0
188,43,1023,1022,1010,692,0,0,0,0,0,0
188,43,1023,1022,1010,692,0,0,0,0,0,0
188,43,1023,1022,1010,692,0,0,0,0,0,0
188,43,1023,1022,1010,692,0,0,0,0,0,0
188,43,1023,1022,1010,692,0,0,0,0,0,0
188,43,1023,1022,1010,692,0,0,0,0,0,0
188,43,1023,1022,1010,692,0,0,0,0,0,0
188,43,1023,1022,1010,692,0,0,0,0,0,0
188,43,1023,1022,1010,692,0,0,0,0,0,0
188,43,1023,1022,1010,692,0,0,0,0,0,0
188,43,1023,1022,1010,692,0,0,0,0,0,0
188,40,1022,1023,1010,691,0,0,0,0,0,0
188,40,1022,1023,1010,691,0,0,0,0,0,0
188,40,1022,1023,1010,691,0,0,0,0,0,0
188,40,1022,1023,1010,691,0,0,0,0,0,0
188,40,1022,1023,1010,691,0,0,0,0,0,0
188,40,1022,1023,1010,691,0,0,0,0,0,0
188,40,1022,1023,1010,691,0,0,0,0,0,0
188,40,1022,1023,1010,691,0,0,0,0,0,0
188,40,1022,1023,1010,691,0,0,0,0,0,0
188,40,1022,1023,1010,691,0,0,0,0,0,0
188,40,1022,1023,1010,691,0,0,0,0,0,0
188,40,1022,1023,1010,691,0,0,0,0,0,0
188,38,1022,1023,1010,691,0,0,0,0,0,0
188,38,1022,1023,1010,691,0,0,0,0,0,0
