TimeLeft,StrideLeft(cm),ContactTimeLeft(s),Left0,Left1,Left2,Left3,Left4,LPeak1,LPTime1,LPeak2,LPTime2,LPeak3,LPTime3,LPeak4,LPTime4,LPeak5,LPTime5,TIL0_1,TIL1_2,TIL2_3,TIL3_4,,TimeRight,StrideRight,ContactTimeRight,Right0,Right1,Right2,Right3,Right4,RPeak1,RPTime1,RPeak2,RPTime2,RPeak3,RPTime3,RPeak4,RPTime4,RPeak5,RPTime5,TIR0_1,TIR1_2,TIR2_3,TIR3_4
9.669066325,2975.533921,0.742461918,0,0,0,0,1,2000,0.0,2000,0.0,2000,0.0,2000,0.0,977,1095.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,10.351476834,468.721274,0.018706729,0,0,1,0,0,2000,0.0,2000,0.0,999,1.0332764734E10,2000,0.0,2000,0.0,0.0,0.0,0.0,0.0
11.1168538,77.52598066666667,0.248961838,1,0,0,0,0,955,929.0,2000,0.0,2000,0.0,2000,0.0,2000,1095.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,11.219027439,77.52598066666667,0.118555393,1,0,0,0,0,978,3.2400184E7,2000,0.0,2000,1.0332764734E10,2000,0.0,2000,0.0,0.0,0.0,0.0,0.0
11.336249198,16.391858666666664,0.084580473,1,0,0,0,0,967,1174.0,2000,0.0,2000,0.0,2000,0.0,2000,1095.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,11.34994682,16.391858666666664,0.049101299,1,0,0,0,0,990,1.949116E7,2000,0.0,2000,1.0332764734E10,2000,0.0,2000,0.0,0.0,0.0,0.0,0.0
11.553262126,55.96021933333333,0.084537094,1,0,0,0,0,989,1202.0,2000,0.0,2000,0.0,2000,0.0,2000,1095.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,
12.68696497,444.8587886666666,0.051544531,1,0,0,0,0,1000,845.0,2000,0.0,2000,0.0,2000,0.0,2000,1095.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,
13.217275915,628.05729,0.0322604,1,0,0,0,0,999,719.0,2000,0.0,2000,0.0,2000,0.0,2000,1095.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,
13.251985462,643.6636496666666,0.020151064,1,0,0,0,0,1000,1862.0,2000,0.0,2000,0.0,2000,0.0,2000,1095.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,
13.332849969,671.926622,0.016226428,1,0,0,0,0,1000,1259.0,2000,0.0,2000,0.0,2000,0.0,2000,1095.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,
13.384135763,683.1678476666667,0.033787875,1,0,0,0,0,1000,856.0,2000,0.0,2000,0.0,2000,0.0,2000,1095.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,
13.450298201,705.9939743333332,0.031472791,1,0,0,0,0,998,2007.0,2000,0.0,2000,0.0,2000,0.0,2000,1095.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,
13.500087834,727.4873553333333,0.016782074,1,0,0,0,0,1000,1629.0,2000,0.0,2000,0.0,2000,0.0,2000,1095.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,
