TimeLeft,StrideLeft(cm),ContactTimeLeft(s),Left0,Left1,Left2,Left3,Left4,LPeak1,LPTime1,LPeak2,LPTime2,LPeak3,LPTime3,LPeak4,LPTime4,LPeak5,LPTime5,TIL0_1,TIL1_2,TIL2_3,TIL3_4,,TimeRight,StrideRight,ContactTimeRight,Right0,Right1,Right2,Right3,Right4,RPeak1,RPTime1,RPeak2,RPTime2,RPeak3,RPTime3,RPeak4,RPTime4,RPeak5,RPTime5,TIR0_1,TIR1_2,TIR2_3,TIR3_4
,,,,,,,,,,,,,,,,,,,,,,,18.975901601,70.29742049999999,0.320270092,5,3,4,1,2,970,18.888852167,759,1.566814284,930,0.230641898,537,0.264941798,547,0.214443658,0.150196726,0.751558412,6.14E-7,0.61625036
19.326579757,71.06657650000001,0.303999926,0,0,2,3,1,2000,0.0,2000,2.33E-6,879,2.114E-6,968,8.51E-7,940,4.938E-6,0.284260668,-0.131930918,0.69994362,0.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,19.595285833,71.06657650000001,0.288445346,5,3,4,2,1,963,19.523415435,763,2.201268792,921,0.166158972,571,0.268365658,575,0.197739314,0.216581882,0.767588755,1.1E-6,0.635990084
19.961441375,91.99101825000001,0.286637233,0,0,2,3,1,2000,0.0,2000,2.33E-6,884,1.878E-6,952,1.88E-7,918,1.238E-6,0.267856738,-0.06900048,0.69994362,0.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,20.261871279,79.04802825,0.270875189,5,3,4,1,2,968,20.190039709,763,2.886693722,924,0.215757783,542,0.249759509,559,0.265423271,0.13242439,0.703007128,1.184E-6,0.653008278
20.594876151,83.09152375,0.271516002,0,0,2,3,1,2000,0.0,2000,2.33E-6,879,1.644E-6,960,1.42E-7,936,8.16E-7,0.252526303,-0.06874686,0.69994362,0.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,20.942220822,70.9178355,0.335187228,5,3,4,2,1,964,20.842089237,806,3.521165659,914,0.217001949,618,0.252552889,568,0.216101212,0.235061645,0.752724772,0.030935731,0.649714356
21.226837087,87.6107525,0.269362149,0,0,2,3,1,2000,0.0,2000,2.33E-6,876,1.72E-6,972,7.4E-7,941,1.784E-6,0.249954656,-0.083804161,0.69994362,0.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,21.529429004,75.3691555,0.270474471,5,3,4,1,2,966,21.475577388,786,4.168127278,927,0.232420863,580,0.253353841,485,0.236130684,0.131820353,0.665875276,4.53E-7,0.600888825
21.89512073,87.51932575,0.286091907,0,0,2,3,1,2000,0.0,2000,2.33E-6,895,1.684E-6,941,4.05E-7,916,2.99E-7,0.267380161,-0.049520174,0.69994362,0.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,22.196507014,74.728354,0.288561979,5,3,4,1,2,968,22.108352262,740,4.81997455,922,0.215288522,530,0.231703562,579,0.251235206,0.150650487,0.78772953,7.23E-7,0.670531277
22.563663341,88.21824199999999,0.302846449,0,0,3,2,1,2000,0.0,2000,2.33E-6,879,1.545E-6,962,3.14E-7,941,2.58E-7,0.164477436,0.665250595,0.69994362,0.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,22.866466369,75.73543675,0.302709133,5,2,3,4,1,964,22.778515731,775,5.458858802,925,0.188922593,562,0.269331744,504,0.247410786,0.247553152,0.035783891,-0.068574115,0.632807122
23.181179479,66.62613474999999,0.282450892,0,0,3,2,1,2000,0.0,2000,2.33E-6,878,1.405E-6,970,4.64E-7,937,2.49E-7,0.179145629,0.739934856,0.69994362,0.0,,,,,,,,,,,,,,,,,,,,,,,
