time1,Left0,,Left1,,Left2,,Left3,,Left4,,time2,Right0,,Right1,,Right2,,Right3,,Right4,12
10.951457215,1013,,1006,,1010,,1014,,1019,,10.953082282,1023,,1023,,1021,,1022,,1021
10.953592811,1013,,1006,,1010,,1014,,1019,,10.953610307,1023,,1023,,1021,,1022,,1021
10.953664807,1013,,1006,,1010,,1014,,1019,,10.953679535,1023,,1023,,1021,,1022,,1021
10.953719654,1013,,1006,,1010,,1014,,1019,,10.95373314,1023,,1023,,1021,,1022,,1021
10.953781173,1013,,1006,,1010,,1014,,1019,,10.953795259,1023,,1023,,1021,,1022,,1021
10.953839101,1013,,1006,,1010,,1014,,1019,,10.953854614,1023,,1023,,1021,,1022,,1021
10.953891664,1013,,1006,,1010,,1014,,1019,,10.953904888,1023,,1023,,1021,,1022,,1021
10.953940937,1013,,1006,,1010,,1014,,1019,,10.953953096,1023,,1023,,1021,,1022,,1021
10.953988815,1013,,1006,,1010,,1014,,1019,,10.954000857,1023,,1023,,1021,,1022,,1021
10.954035847,1013,,1006,,1010,,1014,,1019,,10.954048382,1023,,1023,,1021,,1022,,1021
10.954084441,1013,,1006,,1010,,1014,,1019,,10.954097147,1023,,1023,,1021,,1022,,1021
10.957758173,1013,,1006,,1010,,1014,,1019,,10.957788457,1023,,1023,,1021,,1022,,1021
10.957854383,1013,,1008,,1010,,1015,,1019,,10.957870535,1023,,1023,,1021,,1022,,1021
10.957915804,1013,,1008,,1010,,1015,,1019,,10.957930264,1023,,1023,,1021,,1022,,1021
10.957985307,1013,,1008,,1010,,1015,,1019,,10.958000779,1023,,1023,,1021,,1022,,1021
10.958054697,1013,,1008,,1010,,1015,,1019,,10.958069588,1023,,1023,,1021,,1022,,1021
10.958114335,1013,,1008,,1010,,1015,,1019,,10.958128977,1023,,1023,,1021,,1022,,1021
10.958167847,1013,,1008,,1010,,1015,,1019,,10.958181932,1023,,1023,,1021,,1022,,1021
10.958221602,1013,,1008,,1010,,1015,,1019,,10.958236217,1023,,1023,,1021,,1022,,1021
10.958277332,1013,,1008,,1010,,1015,,1019,,10.958292574,1023,,1023,,1021,,1022,,1021
10.958340565,1013,,1008,,1010,,1015,,1019,,10.958355081,1023,,1023,,1021,,1022,,1021
10.975387697,1013,,1008,,1010,,1015,,1019,,10.975472666,1023,,1023,,1021,,1022,,1021
10.975581166,1013,,1008,,1010,,1015,,1019,,10.975621456,1023,,1023,,1021,,1022,,1021
10.975669698,1013,,1008,,1010,,1015,,1019,,10.975681004,1023,,1023,,1021,,1022,,1021
10.975719335,1013,,1008,,1010,,1015,,1019,,10.975729844,1023,,1023,,1021,,1022,,1021
10.975766005,1013,,1008,,1010,,1015,,1019,,10.975776183,1023,,1023,,1021,,1021,,1019
10.975813177,1013,,1008,,1010,,1015,,1019,,10.975823256,1023,,1023,,1021,,1021,,1019
10.975856978,1013,,1008,,1010,,1015,,1019,,10.975866744,1023,,1023,,1021,,1021,,1019
10.975904667,1013,,1008,,1010,,1015,,1019,,10.975914402,1023,,1023,,1021,,1021,,1019
10.975948006,1013,,1008,,1010,,1015,,1019,,10.975957865,1023,,1023,,1021,,1021,,1019
10.975987304,1013,,1008,,1010,,1015,,1019,,10.975995546,1023,,1023,,1021,,1021,,1019
10.976028328,1013,,1008,,1010,,1015,,1019,,10.97603826,1023,,1023,,1021,,1021,,1019
10.976071467,1013,,1008,,1010,,1015,,1019,,10.976081002,1023,,1023,,1021,,1021,,1019
10.97613178,1013,,1008,,1010,,1015,,1019,,10.976142166,1023,,1023,,1021,,1021,,1019
10.976178208,1013,,1008,,1010,,1015,,1019,,10.976187763,1023,,1023,,1021,,1021,,1019
10.976222971,1013,,1008,,1010,,1015,,1019,,10.976231067,1023,,1023,,1021,,1021,,1019
10.976267787,1013,,1008,,1010,,1015,,1019,,10.976277385,1023,,1023,,1021,,1021,,1019
10.976312338,1013,,1008,,1010,,1015,,1019,,10.976322332,1023,,1023,,1021,,1022,,1021
10.976352963,1013,,1008,,1010,,1015,,1019,,10.976362064,1023,,1023,,1021,,1022,,1021
10.976393008,1013,,1008,,1010,,1015,,1019,,10.976402335,1023,,1023,,1021,,1022,,1021
10.976435489,1013,,1008,,1010,,1015,,1019,,10.976444452,1023,,1023,,1021,,1022,,1021
10.977555026,1013,,1008,,1010,,1015,,1019,,10.977578407,1023,,1023,,1021,,1022,,1021
10.977628177,1013,,1008,,1010,,1015,,1019,,10.97763965,1023,,1023,,1021,,1022,,1021
10.977681685,1013,,1008,,1010,,1015,,1019,,10.977691767,1023,,1023,,1021,,1022,,1021
10.979016456,1013,,1008,,1010,,1015,,1019,,10.979030129,1023,,1023,,1021,,1022,,1021
10.979060853,1013,,1008,,1010,,1015,,1019,,10.979068627,1023,,1023,,1021,,1022,,1021
10.979091493,1013,,1008,,1010,,1015,,1019,,10.979098332,1023,,1023,,1021,,1022,,1021
10.979120129,1013,,1008,,1010,,1015,,1019,,10.979126927,1023,,1023,,1021,,1022,,1021
10.979149008,1013,,1008,,1010,,1015,,1019,,10.979155787,1023,,1023,,1021,,1022,,1021
10.979177694,1013,,1008,,1010,,1015,,1019,,10.979184387,1021,,1023,,1021,,1021,,1020
10.979223095,1013,,1008,,1010,,1015,,1019,,10.97922977,1021,,1023,,1021,,1021,,1020
10.979251027,1013,,1008,,1010,,1015,,1019,,10.979276771,1021,,1023,,1021,,1021,,1020
10.979303694,1013,,1008,,1010,,1015,,1019,,10.979310374,1021,,1023,,1021,,1021,,1020
10.991629051,1013,,1008,,1010,,1015,,1019,,10.991655696,1021,,1023,,1021,,1021,,1020
10.991746578,1013,,1008,,1010,,1015,,1019,,10.991793227,1021,,1023,,1021,,1021,,1020
10.991840057,1013,,1008,,1010,,1015,,1019,,10.991852281,1021,,1023,,1021,,1021,,1020
10.991883503,1013,,1006,,1010,,1014,,1019,,10.991893742,1021,,1023,,1021,,1021,,1020
10.99192285,1013,,1006,,1010,,1014,,1019,,10.991932898,1021,,1023,,1021,,1021,,1020
10.991982658,1013,,1006,,1010,,1014,,1019,,10.991992853,1021,,1023,,1021,,1021,,1020
10.992025966,1013,,1006,,1010,,1014,,1019,,10.992036012,1021,,1023,,1021,,1021,,1020
10.992063965,1013,,1006,,1010,,1014,,1019,,10.992073422,1021,,1023,,1021,,1021,,1020
10.99210045,1013,,1006,,1010,,1014,,1019,,10.992109286,1021,,1023,,1021,,1021,,1020
10.992136228,1013,,1006,,1010,,1014,,1019,,10.992145904,1021,,1023,,1021,,1021,,1020
10.992174542,1013,,1006,,1010,,1014,,1019,,10.992183619,1021,,1023,,1021,,1021,,1020
10.992234367,1013,,1006,,1010,,1014,,1019,,10.992244644,1021,,1023,,1021,,1021,,1020
10.992272365,1013,,1006,,1010,,1014,,1019,,10.992281843,1021,,1023,,1021,,1021,,1020
10.992308927,1013,,1006,,1010,,1014,,1019,,10.99231809,1021,,1023,,1021,,1021,,1020
10.99234542,1013,,1006,,1010,,1014,,1019,,10.992355138,1021,,1023,,1021,,1021,,1020
10.994873687,1013,,1006,,1010,,1014,,1020,,10.994897225,1021,,1023,,1021,,1021,,1020
10.996820308,1013,,1006,,1010,,1014,,1020,,10.99683278,1021,,1023,,1021,,1021,,1020
10.996861967,1013,,1006,,1010,,1014,,1020,,10.996872147,1021,,1023,,1021,,1021,,1020
10.996898929,1013,,1006,,1010,,1014,,1020,,10.99690801,1021,,1023,,1021,,1021,,1020
10.996934147,1013,,1006,,1010,,1014,,1020,,10.996943579,1021,,1023,,1021,,1021,,1020
10.996970625,1013,,1006,,1010,,1014,,1020,,10.996979502,1021,,1023,,1021,,1021,,1020
10.997005805,1013,,1006,,1010,,1014,,1020,,10.99701393,1021,,1023,,1021,,1021,,1020
10.997039537,1013,,1006,,1010,,1014,,1020,,10.99704826,1021,,1023,,1021,,1021,,1020
10.997074166,1013,,1006,,1010,,1014,,1020,,10.997082499,1021,,1023,,1021,,1021,,1020
10.997108254,1013,,1006,,1010,,1014,,1020,,10.997116484,1021,,1023,,1021,,1021,,1020
10.997141812,1013,,1006,,1010,,1014,,1020,,10.997149933,1021,,1023,,1021,,1021,,1020
10.997178778,1013,,1006,,1010,,1014,,1020,,10.997186764,1021,,1023,,1021,,1021,,1020
10.997212487,1013,,1007,,1011,,1015,,1019,,10.997220408,1021,,1023,,1021,,1021,,1020
10.997245727,1013,,1007,,1011,,1015,,1019,,10.997253967,1021,,1023,,1021,,1021,,1020
10.997279807,1013,,1007,,1011,,1015,,1019,,10.997288104,1021,,1023,,1021,,1021,,1020
10.997314009,1013,,1007,,1011,,1015,,1019,,10.997322337,1021,,1023,,1021,,1021,,1020
10.997348882,1013,,1007,,1011,,1015,,1019,,10.997357704,1021,,1023,,1021,,1021,,1020
10.997383423,1013,,1007,,1011,,1015,,1019,,10.997391657,1021,,1023,,1021,,1021,,1020
10.997417242,1013,,1007,,1011,,1015,,1019,,10.997426289,1021,,1023,,1021,,1021,,1020
11.010862487,1013,,1007,,1011,,1015,,1019,,11.011135083,1021,,1023,,1021,,1021,,1020
11.011378333,1013,,1007,,1011,,1015,,1019,,11.011544063,1021,,1023,,1021,,1021,,1020
11.011725386,1013,,1007,,1011,,1015,,1019,,11.011739302,1021,,1023,,1021,,1021,,1020
11.011768566,1013,,1007,,1011,,1015,,1019,,11.011777707,1021,,1023,,1021,,1021,,1020
11.011804098,1013,,1007,,1011,,1015,,1019,,11.011812586,1021,,1023,,1021,,1021,,1020
11.011839202,1013,,1007,,1011,,1015,,1019,,11.011847561,1021,,1023,,1021,,1021,,1020
